measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-02-01,1224.512,10735.0,10735.0
2020-03-01,1404.751,12315.0,12315.0
2020-04-01,2052.764,17997.0,17997.0
2020-05-01,2024.667,17750.0,17750.0
2020-06-01,2278.508,19976.0,19976.0
2020-07-01,2487.25,21806.0,21806.0
2020-08-01,2138.328,18747.0,18747.0
2020-09-01,1643.27,14407.0,14407.0
2020-10-01,1440.025,12625.0,12625.0
2020-11-01,712.199,6244.0,6244.0
2020-12-01,583.726,5118.0,5118.0
2021-01-01,686.984,6076.0,6076.0
2021-02-01,1039.345,9192.0,9192.0
2021-03-01,1867.599,16517.0,16517.0
2021-04-01,2283.326,20194.0,20194.0
2021-05-01,2490.62,22027.0,22027.0
2021-06-01,2757.373,24386.0,24386.0
2021-07-01,2355.969,20836.0,20836.0
2021-08-01,2052.053,18148.0,18148.0
2021-09-01,1774.341,15692.0,15692.0
2021-10-01,1118.281,9890.0,9890.0
2021-11-01,733.368,6486.0,6486.0
2021-12-01,456.741,4039.0,4039.0
2022-01-01,719.938,2456.0,2456.0
2022-02-01,1059.909,3616.0,3616.0
2022-03-01,1293.976,4415.0,4415.0
2022-04-01,1593.659,5438.0,5438.0
2022-05-01,1904.489,6498.0,6498.0
2022-06-01,2015.892,6878.0,6878.0
2022-07-01,2364.458,8068.0,8068.0
2022-08-01,2090.534,7133.0,7133.0
2022-09-01,1579.447,5389.0,5389.0
2022-10-01,1314.205,4484.0,4484.0
2022-11-01,702.346,2396.0,2396.0
2022-12-01,472.147,1611.0,1611.0
2023-01-01,501.0,1709.0,1709.0
2023-02-01,825.0,2815.0,2815.0
2023-03-01,1252.0,4272.0,4272.0
2023-04-01,1597.0,5449.0,5449.0
2023-05-01,2536.0,8653.0,8653.0
2023-06-01,2937.0,10021.0,10021.0
2023-07-01,3176.0,10837.0,10837.0
2023-08-01,2413.0,8233.0,8233.0
2023-09-01,1755.0,5988.0,5988.0
2023-10-01,1187.0,4050.0,4050.0
2023-11-01,679.0,2317.0,2317.0
2023-12-01,358.0,1221.0,1221.0
2024-01-01,328.0,1119.0,1119.0
2024-02-01,755.0,2576.0,2576.0
2024-03-01,1584.0,5405.0,5405.0
2024-04-01,1896.0,6469.0,6469.0
2024-05-01,2379.0,8117.0,8117.0
2024-06-01,2658.0,9069.0,9069.0
2024-07-01,2864.0,9772.0,9772.0
2024-08-01,2302.0,7854.0,7854.0
2024-09-01,1533.0,5231.0,5231.0
2024-10-01,1270.0,4333.0,4333.0
2024-11-01,502.0,1713.0,1713.0
2024-12-01,419.0,1430.0,1430.0
