measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-03-01,,,,6024.0,55614.0,55614.0
2016-04-01,,,,14435.0,133264.0,133264.0
2016-05-01,,,,28283.0,261109.0,261109.0
2016-06-01,,,,31159.0,287660.0,287660.0
2016-07-01,,,,26260.0,242432.0,242432.0
2016-08-01,,,,30601.0,282508.0,282508.0
2016-09-01,,,,24481.0,226009.0,226009.0
2016-10-01,,,,21036.0,194204.0,194204.0
2016-11-01,,,,16608.0,153325.0,153325.0
2016-12-01,,,,12444.0,114883.0,114883.0
2017-01-01,,,,11126.428,102508.0,102508.0
2017-02-01,,,,12427.815,114497.0,114497.0
2017-03-01,,,,23174.639,213508.0,213508.0
2017-04-01,,,,24416.281,224947.0,224947.0
2017-05-01,,,,30699.328,282833.0,282833.0
2017-06-01,,,,33269.102,306508.0,306508.0
2017-07-01,,,,30325.159,279386.0,279386.0
2017-08-01,,,,28025.16,258196.0,258196.0
2017-09-01,,,,26169.518,241100.0,241100.0
2017-10-01,,,,24108.215,222109.0,222109.0
2017-11-01,,,,14814.589,136487.0,136487.0
2017-12-01,,,,14128.766,130168.0,130168.0
2018-01-01,,,,13870.244,126275.0,126275.0
2018-02-01,,,,19524.408,177750.0,177750.0
2018-03-01,,,,22324.938,203246.0,203246.0
2018-04-01,,,,27908.959,254083.0,254083.0
2018-05-01,,,,33640.915,306267.0,306267.0
2018-06-01,,,,36245.876,329982.0,329982.0
2018-07-01,,,,31329.84,285227.0,285227.0
2018-08-01,,,,31547.922,287212.0,287212.0
2018-09-01,,,,29864.544,271887.0,271887.0
2018-10-01,,,,23529.347,214211.0,214211.0
2018-11-01,,,,16184.49,147344.0,147344.0
2018-12-01,,,,12875.517,117219.0,117219.0
2019-01-01,,,,13355.427,118930.0,118930.0
2019-02-01,,,,15583.47,138771.0,138771.0
2019-03-01,,,,23671.492,210795.0,210795.0
2019-04-01,,,,27531.565,245169.0,245169.0
2019-05-01,,,,28664.81,255260.0,255260.0
2019-06-01,,,,34654.047,308594.0,308594.0
2019-07-01,,,,34199.203,304544.0,304544.0
2019-08-01,,,,33494.004,298264.0,298264.0
2019-09-01,,,,27391.061,243917.0,243917.0
2019-10-01,,,,25167.85,224120.0,224120.0
2019-11-01,,,,16095.697,143332.0,143332.0
2019-12-01,,,,10374.374,92384.0,92384.0
2020-01-01,,,,15229.049,133513.0,133513.0
2020-02-01,,,,20643.722,180984.0,180984.0
2020-03-01,,,,20201.132,177103.0,177103.0
2020-04-01,,,,25459.111,223200.0,223200.0
2020-05-01,,,,33319.599,292113.0,292113.0
2020-06-01,,,,33179.672,290886.0,290886.0
2020-07-01,,,,37476.991,328561.0,328561.0
2020-08-01,,,,31048.652,272204.0,272204.0
2020-09-01,,,,24379.319,213733.0,213733.0
2020-10-01,,,,22534.465,197560.0,197560.0
2020-11-01,,,,17815.15,156185.0,156185.0
2020-12-01,,,,14105.138,123660.0,123660.0
2021-01-01,,,,14836.991,131218.0,131218.0
2021-02-01,,,,19436.059,171893.0,171893.0
2021-03-01,,,,25095.322,221943.0,221943.0
2021-04-01,,,,31412.778,277815.0,277815.0
2021-05-01,,,,34239.349,302813.0,302813.0
2021-06-01,-1571.002,0.0,0.0,33259.844,294150.0,294150.0
2021-07-01,-1572.979,0.0,0.0,31856.588,281740.0,281740.0
2021-08-01,-1577.657,0.0,0.0,31334.205,277120.0,277120.0
2021-09-01,-1752.634,0.0,0.0,27018.19,238949.0,238949.0
2021-10-01,-1514.185,0.0,0.0,22487.91,198883.0,198883.0
2021-11-01,-1624.182,0.0,0.0,17893.44,158250.0,158250.0
2021-12-01,-1612.361,0.0,0.0,12226.324,108130.0,108130.0
2022-01-01,-1580.867,0.0,0.0,15673.399,53478.0,53478.0
2022-02-01,-1660.742,0.0,0.0,18695.166,63788.0,63788.0
2022-03-01,-1537.133,0.0,0.0,24785.821,84569.0,84569.0
2022-04-01,-1609.941,0.0,0.0,27959.247,95397.0,95397.0
2022-05-01,-1706.025,0.0,0.0,32769.068,111808.0,111808.0
2022-06-01,-1723.315,0.0,0.0,34120.79,116420.0,116420.0
2022-07-01,-1790.419,0.0,0.0,32909.032,112286.0,112286.0
2022-08-01,-1839.495,0.0,0.0,30555.777,104256.0,104256.0
2022-09-01,-1649.299,0.0,0.0,25786.528,87984.0,87984.0
2022-10-01,-1840.485,0.0,0.0,23756.88,81058.0,81058.0
2022-11-01,-1703.896,0.0,0.0,17611.72,60091.0,60091.0
2022-12-01,-1720.383,0.0,0.0,12312.572,42010.0,42010.0
2023-01-01,-599.0,0.0,0.0,32844.0,112064.0,112064.0
2023-02-01,-668.0,0.0,0.0,37169.0,126821.0,126821.0
2023-03-01,-738.0,0.0,0.0,36815.0,125613.0,125613.0
2023-04-01,-973.0,0.0,0.0,56379.0,192365.0,192365.0
2023-05-01,-842.0,0.0,0.0,65555.0,223674.0,223674.0
2023-06-01,-863.0,0.0,0.0,73299.0,250096.0,250096.0
2023-07-01,-767.0,0.0,0.0,68176.0,232617.0,232617.0
2023-08-01,-828.0,0.0,0.0,60887.0,207746.0,207746.0
2023-09-01,-755.0,0.0,0.0,50539.0,172439.0,172439.0
2023-10-01,-825.0,0.0,0.0,46081.0,157228.0,157228.0
2023-11-01,-689.0,0.0,0.0,34918.0,119140.0,119140.0
2023-12-01,-719.0,0.0,0.0,30794.0,105069.0,105069.0
2024-01-01,-564.0,0.0,0.0,29503.0,100664.0,100664.0
2024-02-01,-729.0,0.0,0.0,35450.0,120955.0,120955.0
2024-03-01,-856.0,0.0,0.0,44061.0,150336.0,150336.0
2024-04-01,-877.0,0.0,0.0,53750.0,183395.0,183395.0
2024-05-01,-929.0,0.0,0.0,59941.0,204519.0,204519.0
2024-06-01,-1144.0,0.0,0.0,66301.0,226219.0,226219.0
2024-07-01,-836.0,0.0,0.0,65379.0,223073.0,223073.0
2024-08-01,-1049.0,0.0,0.0,61885.0,211152.0,211152.0
2024-09-01,-976.0,0.0,0.0,55763.0,190263.0,190263.0
2024-10-01,-1111.0,0.0,0.0,46218.0,157696.0,157696.0
2024-11-01,-729.0,0.0,0.0,38866.0,132611.0,132611.0
2024-12-01,-809.0,0.0,0.0,33999.0,116005.0,116005.0
