measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2018-05-01,360.998,3287.0,3287.0
2018-06-01,387.949,3532.0,3532.0
2018-07-01,338.145,3078.0,3078.0
2018-08-01,337.607,3074.0,3074.0
2018-09-01,324.482,2954.0,2954.0
2018-10-01,241.96,2203.0,2203.0
2018-11-01,199.45,1816.0,1816.0
2018-12-01,144.409,1315.0,1315.0
2019-01-01,176.098,1568.0,1568.0
2019-02-01,185.558,1652.0,1652.0
2019-03-01,276.429,2462.0,2462.0
2019-04-01,325.419,2898.0,2898.0
2019-05-01,346.449,3085.0,3085.0
2019-06-01,389.69,3470.0,3470.0
2019-07-01,368.857,3285.0,3285.0
2019-08-01,375.491,3344.0,3344.0
2019-09-01,309.955,2760.0,2760.0
2019-10-01,304.671,2713.0,2713.0
2019-11-01,189.359,1686.0,1686.0
2019-12-01,138.024,1229.0,1229.0
2020-01-01,186.295,1633.0,1633.0
2020-02-01,196.242,1720.0,1720.0
2020-03-01,300.631,2636.0,2636.0
2020-04-01,335.986,2946.0,2946.0
2020-05-01,390.149,3420.0,3420.0
2020-06-01,378.244,3316.0,3316.0
2020-07-01,392.018,3437.0,3437.0
2020-08-01,319.503,2801.0,2801.0
2020-09-01,311.38,2730.0,2730.0
2020-10-01,234.617,2057.0,2057.0
2020-11-01,202.175,1772.0,1772.0
2020-12-01,152.76,1339.0,1339.0
2021-01-01,169.646,1500.0,1500.0
2021-02-01,187.209,1656.0,1656.0
2021-03-01,239.292,2116.0,2116.0
2021-04-01,290.55,2570.0,2570.0
2021-05-01,286.268,2532.0,2532.0
2021-06-01,355.915,3148.0,3148.0
2021-07-01,383.259,3390.0,3390.0
2021-08-01,363.816,3218.0,3218.0
2021-09-01,311.311,2753.0,2753.0
2021-10-01,241.202,2133.0,2133.0
2021-11-01,180.132,1593.0,1593.0
2021-12-01,161.4,1427.0,1427.0
2022-01-01,174.332,595.0,595.0
2022-02-01,218.83,747.0,747.0
2022-03-01,264.953,904.0,904.0
2022-04-01,320.8,1095.0,1095.0
2022-05-01,329.035,1123.0,1123.0
2022-06-01,292.071,997.0,997.0
2022-07-01,338.319,1154.0,1154.0
2022-08-01,340.957,1163.0,1163.0
2022-09-01,297.065,1014.0,1014.0
2022-10-01,245.156,836.0,836.0
2022-11-01,179.709,613.0,613.0
2022-12-01,158.773,542.0,542.0
2023-01-01,127.0,433.0,433.0
2023-02-01,230.0,785.0,785.0
2023-03-01,302.0,1030.0,1030.0
2023-04-01,293.0,1000.0,1000.0
2023-05-01,246.0,839.0,839.0
2023-06-01,236.0,805.0,805.0
2023-07-01,253.0,863.0,863.0
2023-08-01,297.0,1013.0,1013.0
2023-09-01,87.0,297.0,297.0
2023-10-01,0.0,0.0,0.0
2023-11-01,93.0,317.0,317.0
2023-12-01,61.0,208.0,208.0
2024-01-01,149.0,508.0,508.0
2024-02-01,229.0,781.0,781.0
2024-03-01,327.0,1116.0,1116.0
2024-04-01,260.0,887.0,887.0
2024-05-01,393.0,1341.0,1341.0
2024-06-01,405.0,1382.0,1382.0
2024-07-01,327.0,1116.0,1116.0
2024-08-01,327.0,1116.0,1116.0
2024-09-01,205.0,699.0,699.0
2024-10-01,286.0,976.0,976.0
2024-11-01,194.0,662.0,662.0
2024-12-01,173.0,590.0,590.0
