measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2014-02-01,3541.577,33680.0,33680.0
2014-03-01,4535.478,43132.0,43132.0
2014-04-01,4613.212,43872.0,43872.0
2014-05-01,3392.685,32264.0,32264.0
2014-06-01,3813.683,36268.0,36268.0
2014-07-01,2257.705,21471.0,21471.0
2014-08-01,1877.673,17857.0,17857.0
2014-09-01,2401.29,22836.0,22836.0
2014-10-01,2683.148,25517.0,25517.0
2014-11-01,4020.042,38231.0,38231.0
2014-12-01,3236.507,30779.0,30779.0
2015-01-01,2076.881,19354.0,19354.0
2015-02-01,2427.289,22620.0,22620.0
2015-03-01,2399.398,22360.0,22360.0
2015-04-01,3755.886,35001.0,35001.0
2015-05-01,3077.329,28678.0,28678.0
2015-06-01,2133.736,19884.0,19884.0
2015-07-01,1938.517,18065.0,18065.0
2015-08-01,2090.809,19484.0,19484.0
2015-09-01,2401.651,22381.0,22381.0
2015-10-01,2679.381,24969.0,24969.0
2015-11-01,3757.87,35020.0,35020.0
2015-12-01,6306.253,58768.0,58768.0
2016-01-01,3294.651,30416.0,30416.0
2016-02-01,3518.675,32484.0,32484.0
2016-03-01,4094.932,37804.0,37804.0
2016-04-01,3343.223,30865.0,30865.0
2016-05-01,3637.069,33577.0,33577.0
2016-06-01,2104.026,19424.0,19424.0
2016-07-01,3109.184,28704.0,28704.0
2016-08-01,2077.502,19179.0,19179.0
2016-09-01,2825.421,26084.0,26084.0
2016-10-01,3478.557,32114.0,32114.0
2016-11-01,3281.235,30292.0,30292.0
2016-12-01,4058.525,37468.0,37468.0
2017-01-01,3669.544,33808.0,33808.0
2017-02-01,3589.446,33070.0,33070.0
2017-03-01,3782.024,34844.0,34844.0
2017-04-01,3749.612,34545.0,34545.0
2017-05-01,3587.442,33051.0,33051.0
2017-06-01,2707.741,24946.0,24946.0
2017-07-01,2234.237,20584.0,20584.0
2017-08-01,2428.421,22373.0,22373.0
2017-09-01,2522.096,23236.0,23236.0
2017-10-01,3814.085,35139.0,35139.0
2017-11-01,3647.648,33606.0,33606.0
2017-12-01,3869.704,35652.0,35652.0
2018-01-01,3453.502,31441.0,31441.0
2018-02-01,3582.614,32616.0,32616.0
2018-03-01,3909.598,35593.0,35593.0
2018-04-01,4304.705,39190.0,39190.0
2018-05-01,3301.665,30058.0,30058.0
2018-06-01,3355.61,30549.0,30549.0
2018-07-01,2152.79,19599.0,19599.0
2018-08-01,2392.037,21777.0,21777.0
2018-09-01,2618.498,23839.0,23839.0
2018-10-01,3027.916,27566.0,27566.0
2018-11-01,3561.992,32428.0,32428.0
2018-12-01,3483.073,31710.0,31710.0
2019-01-01,3166.556,28198.0,28198.0
2019-02-01,3517.511,31323.0,31323.0
2019-03-01,3219.166,28667.0,28667.0
2019-04-01,3379.92,30098.0,30098.0
2019-05-01,3456.766,30783.0,30783.0
2019-06-01,3023.871,26928.0,26928.0
2019-07-01,2611.049,23251.0,23251.0
2019-08-01,2424.484,21590.0,21590.0
2019-09-01,2924.575,26043.0,26043.0
2019-10-01,3250.768,28948.0,28948.0
2019-11-01,3446.017,30687.0,30687.0
2019-12-01,3540.317,31527.0,31527.0
2020-01-01,3458.091,30317.0,30317.0
2020-02-01,3114.548,27305.0,27305.0
2020-03-01,3655.804,32050.0,32050.0
2020-04-01,3365.588,29506.0,29506.0
2020-05-01,3259.536,28576.0,28576.0
2020-06-01,3778.821,33129.0,33129.0
2020-07-01,2171.587,19038.0,19038.0
2020-08-01,2384.209,20902.0,20902.0
2020-09-01,2444.95,21435.0,21435.0
2020-10-01,1319.038,11564.0,11564.0
2020-11-01,3436.768,30130.0,30130.0
2020-12-01,3468.06,30404.0,30404.0
2021-01-01,3067.092,27125.0,27125.0
2021-02-01,2777.217,24562.0,24562.0
2021-03-01,3764.245,33291.0,33291.0
2021-04-01,3326.914,29423.0,29423.0
2021-05-01,3594.182,31787.0,31787.0
2021-06-01,2730.598,24149.0,24149.0
2021-07-01,1754.529,15517.0,15517.0
2021-08-01,2273.481,20107.0,20107.0
2021-09-01,2951.317,26101.0,26101.0
2021-10-01,2923.237,25853.0,25853.0
2021-11-01,3048.016,26957.0,26957.0
2021-12-01,4200.172,37146.0,37146.0
2022-01-01,3496.503,11930.0,11930.0
2022-02-01,3106.225,10598.0,10598.0
2022-03-01,3013.955,10284.0,10284.0
2022-04-01,3786.26,12919.0,12919.0
2022-05-01,3327.137,11352.0,11352.0
2022-06-01,2873.306,9804.0,9804.0
2022-07-01,1980.658,6758.0,6758.0
2022-08-01,1637.873,5588.0,5588.0
2022-09-01,2336.435,7972.0,7972.0
2022-10-01,2311.914,7888.0,7888.0
2022-11-01,3226.443,11009.0,11009.0
2022-12-01,3745.291,12779.0,12779.0
2023-01-01,3329.0,11359.0,11359.0
2023-02-01,3178.0,10843.0,10843.0
2023-03-01,3528.0,12038.0,12038.0
2023-04-01,3187.0,10874.0,10874.0
2023-05-01,2511.0,8568.0,8568.0
2023-06-01,2022.0,6899.0,6899.0
2023-07-01,2468.0,8421.0,8421.0
2023-08-01,2278.0,7773.0,7773.0
2023-09-01,2344.0,7998.0,7998.0
2023-10-01,2834.0,9670.0,9670.0
2023-11-01,2902.0,9902.0,9902.0
2023-12-01,2843.0,9700.0,9700.0
2024-01-01,2096.0,7152.0,7152.0
2024-02-01,2725.0,9298.0,9298.0
2024-03-01,1901.0,6486.0,6486.0
2024-04-01,647.0,2208.0,2208.0
2024-05-01,797.0,2719.0,2719.0
2024-06-01,804.0,2743.0,2743.0
2024-07-01,1150.0,3924.0,3924.0
2024-08-01,1137.0,3879.0,3879.0
2024-09-01,1055.0,3600.0,3600.0
2024-10-01,1810.0,6176.0,6176.0
2024-11-01,1589.0,5422.0,5422.0
2024-12-01,2100.0,7165.0,7165.0
