measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2013-12-01,0.0,0.0,0.0
2014-01-01,7018.809,58168.0,58168.0
2014-02-01,7677.715,63627.0,63627.0
2014-03-01,8119.014,67285.0,67285.0
2014-04-01,10154.912,84156.0,84156.0
2014-05-01,9371.678,77666.0,77666.0
2014-06-01,10448.238,86587.0,86587.0
2014-07-01,13055.853,108197.0,108197.0
2014-08-01,12428.431,102998.0,102998.0
2014-09-01,9395.75,77865.0,77865.0
2014-10-01,8219.336,68116.0,68116.0
2014-11-01,9952.206,82476.0,82476.0
2014-12-01,11610.058,96215.0,96215.0
2015-01-01,9671.57,80543.0,80543.0
2015-02-01,6769.519,56377.0,56377.0
2015-03-01,7602.898,63317.0,63317.0
2015-04-01,8077.147,67266.0,67266.0
2015-05-01,7701.227,64136.0,64136.0
2015-06-01,8304.099,69157.0,69157.0
2015-07-01,9971.068,83039.0,83039.0
2015-08-01,10702.032,89127.0,89127.0
2015-09-01,9332.182,77718.0,77718.0
2015-10-01,9300.727,77456.0,77456.0
2015-11-01,8927.661,74349.0,74349.0
2015-12-01,10173.87,84728.0,84728.0
2016-01-01,7715.09,68341.0,68341.0
2016-02-01,7070.316,62631.0,62631.0
2016-03-01,6488.827,57480.0,57480.0
2016-04-01,8245.952,73045.0,73045.0
2016-05-01,7410.255,65642.0,65642.0
2016-06-01,6671.537,59098.0,59098.0
2016-07-01,8098.898,71742.0,71742.0
2016-08-01,8691.58,76992.0,76992.0
2016-09-01,7154.418,63376.0,63376.0
2016-10-01,7032.242,62294.0,62294.0
2016-11-01,7174.012,63550.0,63550.0
2016-12-01,6888.873,61024.0,61024.0
2017-01-01,11069.794,78277.0,78277.0
2017-02-01,8855.886,62624.0,62624.0
2017-03-01,8378.859,59250.0,59250.0
2017-04-01,7613.245,53837.0,53837.0
2017-05-01,6880.266,48653.0,48653.0
2017-06-01,8064.33,57027.0,57027.0
2017-07-01,10998.914,77778.0,77778.0
2017-08-01,10968.172,77561.0,77561.0
2017-09-01,8113.167,57372.0,57372.0
2017-10-01,9634.407,68129.0,68129.0
2017-11-01,10803.12,76393.0,76393.0
2017-12-01,10910.84,77155.0,77155.0
2018-01-01,6359.215,55112.0,55112.0
2018-02-01,6235.846,54040.0,54040.0
2018-03-01,7377.179,63932.0,63932.0
2018-04-01,6236.322,54045.0,54045.0
2018-05-01,5848.954,50689.0,50689.0
2018-06-01,7946.127,68862.0,68862.0
2018-07-01,9568.564,82922.0,82922.0
2018-08-01,10004.244,86698.0,86698.0
2018-09-01,8295.494,71890.0,71890.0
2018-10-01,8279.507,71751.0,71751.0
2018-11-01,8762.798,75940.0,75940.0
2018-12-01,9146.75,79268.0,79268.0
2019-01-01,8424.25,71020.0,71020.0
2019-02-01,7527.924,63465.0,63465.0
2019-03-01,7593.288,64016.0,64016.0
2019-04-01,8297.123,69950.0,69950.0
2019-05-01,7908.626,66675.0,66675.0
2019-06-01,8649.071,72917.0,72917.0
2019-07-01,11593.607,97741.0,97741.0
2019-08-01,10599.461,89359.0,89359.0
2019-09-01,8535.72,71962.0,71962.0
2019-10-01,7084.733,59729.0,59729.0
2019-11-01,8920.653,75206.0,75206.0
2019-12-01,11087.544,93475.0,93475.0
2020-01-01,8352.673,67651.0,67651.0
2020-02-01,7826.949,63393.0,63393.0
2020-03-01,7093.464,57451.0,57451.0
2020-04-01,7261.985,58816.0,58816.0
2020-05-01,6438.479,52147.0,52147.0
2020-06-01,8607.96,69718.0,69718.0
2020-07-01,10347.483,83807.0,83807.0
2020-08-01,9219.087,74668.0,74668.0
2020-09-01,8126.268,65816.0,65816.0
2020-10-01,6633.283,53724.0,53724.0
2020-11-01,7415.779,60062.0,60062.0
2020-12-01,8365.59,67755.0,67755.0
2021-01-01,8285.164,71952.0,71952.0
2021-02-01,7633.248,66292.0,66292.0
2021-03-01,8519.751,73990.0,73990.0
2021-04-01,6538.769,56786.0,56786.0
2021-05-01,7308.937,63475.0,63475.0
2021-06-01,9391.85,81564.0,81564.0
2021-07-01,9566.277,83079.0,83079.0
2021-08-01,10288.477,89351.0,89351.0
2021-09-01,8656.731,75179.0,75179.0
2021-10-01,7461.543,64801.0,64801.0
2021-11-01,10266.094,89157.0,89157.0
2021-12-01,8858.159,76929.0,76929.0
2022-01-01,9010.552,79434.0,79434.0
2022-02-01,7287.051,64241.0,64241.0
2022-03-01,9344.912,82383.0,82383.0
2022-04-01,7394.947,65193.0,65193.0
2022-05-01,7800.888,68771.0,68771.0
2022-06-01,10075.498,88824.0,88824.0
2022-07-01,11956.931,105410.0,105410.0
2022-08-01,12117.54,106826.0,106826.0
2022-09-01,10714.269,94455.0,94455.0
2022-10-01,8557.87,75444.0,75444.0
2022-11-01,9427.44,83111.0,83111.0
2022-12-01,7880.102,69469.0,69469.0
2023-01-01,9291.0,86040.0,86040.0
2023-02-01,8577.0,78751.0,78751.0
2023-03-01,9514.0,86134.0,86134.0
2023-04-01,9056.0,81583.0,81583.0
2023-05-01,9433.0,86770.0,86770.0
2023-06-01,9010.0,82584.0,82584.0
2023-07-01,8470.0,78845.0,78845.0
2023-08-01,8672.0,80965.0,80965.0
2023-09-01,8567.0,79742.0,79742.0
2023-10-01,6929.0,69259.0,69259.0
2023-11-01,8876.0,79403.0,79403.0
2023-12-01,8664.0,80499.0,80499.0
2024-01-01,9418.0,85731.0,85731.0
2024-02-01,7362.0,71728.0,71728.0
2024-03-01,6921.0,65767.0,65767.0
2024-04-01,8482.0,78926.0,78926.0
2024-05-01,8690.0,83748.0,83748.0
2024-06-01,7101.0,68758.0,68758.0
2024-07-01,8556.0,81268.0,81268.0
2024-08-01,8861.0,82397.0,82397.0
2024-09-01,8269.0,77794.0,77794.0
2024-10-01,7625.0,74784.0,74784.0
2024-11-01,8116.0,78788.0,78788.0
2024-12-01,7369.0,73431.0,73431.0
