measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,288.0,983.0,983.0
2024-02-01,327.0,1116.0,1116.0
2024-03-01,397.0,1355.0,1355.0
2024-04-01,478.0,1631.0,1631.0
2024-05-01,472.0,1610.0,1610.0
2024-06-01,497.0,1696.0,1696.0
2024-07-01,470.0,1604.0,1604.0
2024-08-01,391.0,1334.0,1334.0
2024-09-01,349.0,1191.0,1191.0
2024-10-01,437.0,1491.0,1491.0
2024-11-01,295.0,1007.0,1007.0
2024-12-01,256.0,873.0,873.0
