measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2012-12-01,45.0,428.0,428.0
2013-01-01,868.0,8282.0,8282.0
2013-02-01,7345.0,70079.0,70079.0
2013-03-01,13910.0,132715.0,132715.0
2013-04-01,11988.0,114378.0,114378.0
2013-05-01,11044.0,105371.0,105371.0
2013-06-01,9819.0,93683.0,93683.0
2013-07-01,10187.0,97194.0,97194.0
2013-08-01,8348.0,79648.0,79648.0
2013-09-01,8866.0,84591.0,84591.0
2013-10-01,12362.0,117946.0,117946.0
2013-11-01,12624.0,120446.0,120446.0
2013-12-01,13806.0,131723.0,131723.0
2014-01-01,17429.0,165750.0,165750.0
2014-02-01,9600.0,91296.0,91296.0
2014-03-01,12717.0,120939.0,120939.0
2014-04-01,15752.0,149802.0,149802.0
2014-05-01,12874.0,122432.0,122432.0
2014-06-01,11084.0,105409.0,105409.0
2014-07-01,11278.0,107254.0,107254.0
2014-08-01,9346.0,88880.0,88880.0
2014-09-01,8817.0,83850.0,83850.0
2014-10-01,13095.0,124533.0,124533.0
2014-11-01,11895.0,113121.0,113121.0
2014-12-01,10879.0,103459.0,103459.0
2015-01-01,12003.0,111856.0,111856.0
2015-02-01,13832.0,128900.0,128900.0
2015-03-01,8630.0,80423.0,80423.0
2015-04-01,16463.0,153419.0,153419.0
2015-05-01,13817.0,128761.0,128761.0
2015-06-01,9619.0,89639.0,89639.0
2015-07-01,7490.0,69799.0,69799.0
2015-08-01,6464.0,60238.0,60238.0
2015-09-01,7544.0,70303.0,70303.0
2015-10-01,8608.0,80218.0,80218.0
2015-11-01,11486.0,107038.0,107038.0
2015-12-01,11981.0,111651.0,111651.0
2016-01-01,9573.0,88378.0,88378.0
2016-02-01,11217.0,103555.0,103555.0
2016-03-01,13618.0,125721.0,125721.0
2016-04-01,13864.0,127992.0,127992.0
2016-05-01,13629.0,125823.0,125823.0
2016-06-01,9498.0,87686.0,87686.0
2016-07-01,10846.0,100130.0,100130.0
2016-08-01,7036.0,64956.0,64956.0
2016-09-01,8251.0,76173.0,76173.0
2016-10-01,12525.0,115631.0,115631.0
2016-11-01,10068.0,92948.0,92948.0
2016-12-01,9750.0,90012.0,90012.0
2017-01-01,9592.471,88375.0,88375.0
2017-02-01,9495.336,87481.0,87481.0
2017-03-01,11505.839,106003.0,106003.0
2017-04-01,11243.65,103588.0,103588.0
2017-05-01,10043.138,92527.0,92527.0
2017-06-01,7676.425,70723.0,70723.0
2017-07-01,7111.592,65519.0,65519.0
2017-08-01,5835.592,53763.0,53763.0
2017-09-01,7409.062,68260.0,68260.0
2017-10-01,9212.913,84879.0,84879.0
2017-11-01,8901.045,82005.0,82005.0
2017-12-01,7922.937,72994.0,72994.0
2018-01-01,9883.315,89978.0,89978.0
2018-02-01,9038.518,82287.0,82287.0
2018-03-01,10785.661,98193.0,98193.0
2018-04-01,11172.522,101715.0,101715.0
2018-05-01,11392.643,103719.0,103719.0
2018-06-01,11417.421,103944.0,103944.0
2018-07-01,6897.797,62798.0,62798.0
2018-08-01,8806.289,80172.0,80172.0
2018-09-01,6166.216,56137.0,56137.0
2018-10-01,8215.664,74795.0,74795.0
2018-11-01,8873.491,80784.0,80784.0
2018-12-01,9350.463,85127.0,85127.0
2019-01-01,8311.224,74011.0,74011.0
2019-02-01,7969.131,70965.0,70965.0
2019-03-01,7882.049,70190.0,70190.0
2019-04-01,9176.275,81715.0,81715.0
2019-05-01,8960.262,79791.0,79791.0
2019-06-01,7101.42,63238.0,63238.0
2019-07-01,7351.623,65466.0,65466.0
2019-08-01,7065.67,62920.0,62920.0
2019-09-01,6893.55,61387.0,61387.0
2019-10-01,7884.759,70214.0,70214.0
2019-11-01,7314.68,65137.0,65137.0
2019-12-01,7529.357,67049.0,67049.0
2020-01-01,1959.09,17175.0,17175.0
2020-02-01,1896.581,16627.0,16627.0
2020-03-01,1888.052,16553.0,16553.0
2020-04-01,1900.935,16665.0,16665.0
2020-05-01,1981.598,17373.0,17373.0
2020-06-01,2085.369,18282.0,18282.0
2020-07-01,1716.5,15049.0,15049.0
2020-08-01,1575.882,13816.0,13816.0
2020-09-01,1281.961,11239.0,11239.0
2020-10-01,1807.113,15843.0,15843.0
2020-11-01,1833.313,16073.0,16073.0
2020-12-01,1952.606,17118.0,17118.0
2021-01-01,0.0,0.0,0.0
2021-02-01,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
