measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2018-07-01,2615.596,23812.0,23812.0
2018-08-01,2477.344,22554.0,22554.0
2018-09-01,2123.655,19334.0,19334.0
2018-10-01,2088.527,19014.0,19014.0
2018-11-01,1268.347,11547.0,11547.0
2018-12-01,1119.531,10192.0,10192.0
2019-01-01,1366.172,12166.0,12166.0
2019-02-01,1292.154,11507.0,11507.0
2019-03-01,2401.849,21388.0,21388.0
2019-04-01,2862.171,25488.0,25488.0
2019-05-01,3318.652,29553.0,29553.0
2019-06-01,2988.489,26612.0,26612.0
2019-07-01,3100.582,27611.0,27611.0
2019-08-01,2927.132,26066.0,26066.0
2019-09-01,2953.685,26303.0,26303.0
2019-10-01,1877.988,16723.0,16723.0
2019-11-01,1906.154,16974.0,16974.0
2019-12-01,1278.972,11389.0,11389.0
2020-01-01,1245.573,10920.0,10920.0
2020-02-01,1484.496,13015.0,13015.0
2020-03-01,1818.989,15947.0,15947.0
2020-04-01,2828.591,24798.0,24798.0
2020-05-01,3216.336,28198.0,28198.0
2020-06-01,3303.595,28963.0,28963.0
2020-07-01,3283.365,28785.0,28785.0
2020-08-01,2837.448,24876.0,24876.0
2020-09-01,2356.539,20660.0,20660.0
2020-10-01,2106.135,18464.0,18464.0
2020-11-01,1822.269,15976.0,15976.0
2020-12-01,1439.664,12622.0,12622.0
2021-01-01,1392.797,12318.0,12318.0
2021-02-01,1381.832,12221.0,12221.0
2021-03-01,2224.266,19671.0,19671.0
2021-04-01,3112.776,27529.0,27529.0
2021-05-01,3238.709,28643.0,28643.0
2021-06-01,3201.716,28316.0,28316.0
2021-07-01,3197.507,28279.0,28279.0
2021-08-01,3032.144,26816.0,26816.0
2021-09-01,2662.319,23546.0,23546.0
2021-10-01,2288.506,20240.0,20240.0
2021-11-01,1972.4,17444.0,17444.0
2021-12-01,1215.028,10746.0,10746.0
2022-01-01,1533.515,5232.0,5232.0
2022-02-01,1522.783,5196.0,5196.0
2022-03-01,2298.469,7842.0,7842.0
2022-04-01,2579.319,8801.0,8801.0
2022-05-01,2656.536,9064.0,9064.0
2022-06-01,3043.476,10384.0,10384.0
2022-07-01,2896.165,9882.0,9882.0
2022-08-01,2562.982,8745.0,8745.0
2022-09-01,2479.307,8459.0,8459.0
2022-10-01,2248.035,7670.0,7670.0
2022-11-01,1484.602,5065.0,5065.0
2022-12-01,903.811,3084.0,3084.0
2023-01-01,884.0,3016.0,3016.0
2023-02-01,137.0,467.0,467.0
2023-03-01,1417.0,4835.0,4835.0
2023-04-01,1886.0,6435.0,6435.0
2023-05-01,2489.0,8492.0,8492.0
2023-06-01,2204.0,7520.0,7520.0
2023-07-01,1438.0,4906.0,4906.0
2023-08-01,2389.0,8151.0,8151.0
2023-09-01,2065.0,7046.0,7046.0
2023-10-01,1485.0,5067.0,5067.0
2023-11-01,1284.0,4381.0,4381.0
2023-12-01,1231.0,4200.0,4200.0
2024-01-01,740.0,2525.0,2525.0
2024-02-01,1683.0,5742.0,5742.0
2024-03-01,2307.0,7871.0,7871.0
2024-04-01,2584.0,8817.0,8817.0
2024-05-01,2902.0,9902.0,9902.0
2024-06-01,2077.0,7087.0,7087.0
2024-07-01,2620.0,8939.0,8939.0
2024-08-01,2945.0,10048.0,10048.0
2024-09-01,2051.0,6998.0,6998.0
2024-10-01,2580.0,8803.0,8803.0
2024-11-01,957.0,3265.0,3265.0
2024-12-01,1029.0,3511.0,3511.0
