measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,4.2860000000000005,97.0,97.0,60.6,1361.0,1361.0
2003-02-01,3.615,82.0,82.0,51.108000000000004,1148.0,1148.0
2003-03-01,3.722,84.0,84.0,52.628,1182.0,1182.0
2003-04-01,3.192,72.0,72.0,45.136,1014.0,1014.0
2003-05-01,3.032,69.0,69.0,42.868,963.0,963.0
2003-06-01,3.702,84.0,84.0,52.348,1176.0,1176.0
2003-07-01,4.376,99.0,99.0,61.868,1390.0,1390.0
2003-08-01,4.356,99.0,99.0,61.592000000000006,1384.0,1384.0
2003-09-01,3.245,73.0,73.0,45.877,1031.0,1031.0
2003-10-01,3.107,70.0,70.0,43.928000000000004,987.0,987.0
2003-11-01,2.951,67.0,67.0,41.732,938.0,938.0
2003-12-01,3.4170000000000003,77.0,77.0,48.316,1085.0,1085.0
2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0
