measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,12943.0,132549.26,132549.26
2003-02-01,15242.0,156093.32,156093.32
2003-03-01,22054.0,225855.01,225855.01
2003-04-01,28000.0,286748.0,286748.0
2003-05-01,25986.0,266122.63,266122.63
2003-06-01,29952.0,306738.43,306738.43
2003-07-01,17859.0,182894.02,182894.02
2003-08-01,29952.0,306738.43,306738.43
2003-09-01,17546.0,179688.59,179688.59
2003-10-01,25043.0,256465.36,256465.36
2003-11-01,40440.0,414146.04,414146.04
2003-12-01,53221.0,545036.26,545036.26
2004-01-01,51428.0,515411.42,515411.42
2004-02-01,46969.0,470723.32,470723.32
2004-03-01,33936.0,340106.59,340106.59
2004-04-01,34333.0,344085.33,344085.33
2004-05-01,19554.0,195970.19,195970.19
2004-06-01,14633.0,146651.93,146651.93
2004-07-01,16670.0,167066.74,167066.74
2004-08-01,25431.0,254869.48,254869.48
2004-09-01,32938.0,330104.64,330104.64
2004-10-01,25281.0,253366.18,253366.18
2004-11-01,18387.0,184274.51,184274.51
2004-12-01,24844.0,248986.57,248986.57
2005-01-01,31995.0,319918.01,319918.01
2005-02-01,33271.0,332676.73,332676.73
2005-03-01,40122.0,401179.88,401179.88
2005-04-01,50001.0,499960.0,499960.0
2005-05-01,51834.0,518288.17,518288.17
2005-06-01,39671.0,396670.33,396670.33
2005-07-01,27543.0,275402.46,275402.46
2005-08-01,70174.0,701669.83,701669.83
2005-09-01,25015.0,250124.99,250124.99
2005-10-01,46439.0,464343.56,464343.56
2005-11-01,51848.0,518428.15,518428.15
2005-12-01,43435.0,434306.57,434306.57
2006-01-01,49079.0,486815.0,486815.0
