measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2012-12-01,18988.0,180690.0,180690.0
2013-01-01,22038.0,210265.0,210265.0
2013-02-01,23407.0,223326.0,223326.0
2013-03-01,30878.0,294607.0,294607.0
2013-04-01,26087.0,248896.0,248896.0
2013-05-01,32772.0,312678.0,312678.0
2013-06-01,29188.0,278483.0,278483.0
2013-07-01,25066.0,239155.0,239155.0
2013-08-01,20153.0,192280.0,192280.0
2013-09-01,10598.0,101116.0,101116.0
2013-10-01,22374.0,213470.0,213470.0
2013-11-01,19339.0,184513.0,184513.0
2013-12-01,16094.0,153553.0,153553.0
2014-01-01,22127.0,210428.0,210428.0
2014-02-01,18303.0,174062.0,174062.0
2014-03-01,24625.0,234184.0,234184.0
2014-04-01,25708.0,244483.0,244483.0
2014-05-01,34642.0,329445.0,329445.0
2014-06-01,33635.0,319869.0,319869.0
2014-07-01,26717.0,254079.0,254079.0
2014-08-01,23613.0,224560.0,224560.0
2014-09-01,11173.0,106255.0,106255.0
2014-10-01,23510.0,223580.0,223580.0
2014-11-01,23034.0,219053.0,219053.0
2014-12-01,18508.0,176011.0,176011.0
2015-01-01,15778.0,147035.0,147035.0
2015-02-01,18320.0,170724.0,170724.0
2015-03-01,15022.0,139990.0,139990.0
2015-04-01,18347.0,170976.0,170976.0
2015-05-01,31440.0,292989.0,292989.0
2015-06-01,22487.0,209556.0,209556.0
2015-07-01,36006.0,335540.0,335540.0
2015-08-01,22286.0,207683.0,207683.0
2015-09-01,17284.0,161070.0,161070.0
2015-10-01,22730.0,211821.0,211821.0
2015-11-01,18148.0,169121.0,169121.0
2015-12-01,25363.0,236358.0,236358.0
2016-01-01,21364.0,197232.0,197232.0
2016-02-01,26137.0,241297.0,241297.0
2016-03-01,24946.0,230301.0,230301.0
2016-04-01,22963.0,211994.0,211994.0
2016-05-01,24438.0,225612.0,225612.0
2016-06-01,20669.0,190816.0,190816.0
2016-07-01,32153.0,296836.0,296836.0
2016-08-01,21257.0,196245.0,196245.0
2016-09-01,16218.0,149725.0,149725.0
2016-10-01,18298.0,168927.0,168927.0
2016-11-01,14659.0,135332.0,135332.0
2016-12-01,15105.0,139449.0,139449.0
2017-01-01,22844.027,210462.0,210462.0
2017-02-01,22612.701,208331.0,208331.0
2017-03-01,27400.62,252442.0,252442.0
2017-04-01,26776.229,246689.0,246689.0
2017-05-01,23917.266,220350.0,220350.0
2017-06-01,18281.048,168423.0,168423.0
2017-07-01,16935.927,156031.0,156031.0
2017-08-01,13897.192,128035.0,128035.0
2017-09-01,17644.336,162557.0,162557.0
2017-10-01,21940.124,202134.0,202134.0
2017-11-01,21197.424,195292.0,195292.0
2017-12-01,18868.106,173832.0,173832.0
2018-01-01,22490.98,204758.0,204758.0
2018-02-01,20568.521,187256.0,187256.0
2018-03-01,24544.41,223452.0,223452.0
2018-04-01,25424.77,231467.0,231467.0
2018-05-01,25925.688,236027.0,236027.0
2018-06-01,25982.074,236541.0,236541.0
2018-07-01,15696.983,142905.0,142905.0
2018-08-01,20040.048,182445.0,182445.0
2018-09-01,14032.16,127749.0,127749.0
2018-10-01,18695.991,170208.0,170208.0
2018-11-01,20192.976,183837.0,183837.0
2018-12-01,21278.399,193719.0,193719.0
2019-01-01,22500.431,200366.0,200366.0
2019-02-01,21574.307,192119.0,192119.0
2019-03-01,21338.555,190020.0,190020.0
2019-04-01,24842.329,221221.0,221221.0
2019-05-01,24257.532,216013.0,216013.0
2019-06-01,19225.21,171200.0,171200.0
2019-07-01,19902.567,177232.0,177232.0
2019-08-01,19128.427,170339.0,170339.0
2019-09-01,18662.458,166189.0,166189.0
2019-10-01,21345.892,190085.0,190085.0
2019-11-01,19802.556,176342.0,176342.0
2019-12-01,20383.736,181517.0,181517.0
2020-01-01,21496.538,188460.0,188460.0
2020-02-01,20810.641,182447.0,182447.0
2020-03-01,20717.053,181626.0,181626.0
2020-04-01,20858.418,182866.0,182866.0
2020-05-01,21743.507,190625.0,190625.0
2020-06-01,22882.16,200608.0,200608.0
2020-07-01,18834.659,165123.0,165123.0
2020-08-01,17291.698,151596.0,151596.0
2020-09-01,14066.592,123322.0,123322.0
2020-10-01,19828.93,173840.0,173840.0
2020-11-01,20116.414,176361.0,176361.0
2020-12-01,21425.39,187836.0,187836.0
2021-01-01,19490.315,172372.0,172372.0
2021-02-01,15503.727,137115.0,137115.0
2021-03-01,26597.969,235232.0,235232.0
2021-04-01,23071.982,204049.0,204049.0
2021-05-01,23165.859,204879.0,204879.0
2021-06-01,17393.112,153825.0,153825.0
2021-07-01,13325.446,117850.0,117850.0
2021-08-01,17431.529,154164.0,154164.0
2021-09-01,16527.484,146169.0,146169.0
2021-10-01,20583.721,182042.0,182042.0
2021-11-01,20091.636,177690.0,177690.0
2021-12-01,22819.22,201813.0,201813.0
2022-01-01,18009.449,61448.0,61448.0
2022-02-01,17886.512,61029.0,61029.0
2022-03-01,22962.263,78347.0,78347.0
2022-04-01,24650.081,84106.0,84106.0
2022-05-01,25569.812,87244.0,87244.0
2022-06-01,19952.686,68079.0,68079.0
2022-07-01,17988.707,61377.0,61377.0
2022-08-01,12884.167,43961.0,43961.0
2022-09-01,11888.594,40564.0,40564.0
2022-10-01,15502.023,52893.0,52893.0
2022-11-01,18795.614,64131.0,64131.0
2022-12-01,17656.092,60243.0,60243.0
2023-01-01,13051.0,44530.0,44530.0
2023-02-01,13569.0,46297.0,46297.0
2023-03-01,17576.0,59969.0,59969.0
2023-04-01,14669.0,50051.0,50051.0
2023-05-01,15868.0,54142.0,54142.0
2023-06-01,17110.0,58379.0,58379.0
2023-07-01,15900.0,54251.0,54251.0
2023-08-01,12745.0,43486.0,43486.0
2023-09-01,14044.0,47918.0,47918.0
2023-10-01,14019.0,47833.0,47833.0
2023-11-01,9675.0,33011.0,33011.0
2023-12-01,8503.0,29012.0,29012.0
2024-01-01,7706.0,26293.0,26293.0
2024-02-01,6052.0,20649.0,20649.0
2024-03-01,9977.0,34042.0,34042.0
2024-04-01,13704.0,46758.0,46758.0
2024-05-01,22924.0,78217.0,78217.0
2024-06-01,20022.0,68315.0,68315.0
2024-07-01,15646.0,53384.0,53384.0
2024-08-01,15531.0,52992.0,52992.0
2024-09-01,10367.0,35372.0,35372.0
2024-10-01,13828.0,47181.0,47181.0
2024-11-01,19567.0,66763.0,66763.0
2024-12-01,15046.0,51337.0,51337.0
