measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2003-01-01,473.0,4843.99,4843.99
2003-02-01,507.0,5192.19,5192.19
2003-03-01,580.0,5939.78,5939.78
2003-04-01,316.0,3236.16,3236.16
2003-05-01,427.0,4372.91,4372.91
2003-06-01,306.0,3133.75,3133.75
2003-07-01,429.0,4393.39,4393.39
2003-08-01,324.0,3318.08,3318.08
2003-09-01,622.0,6369.9,6369.9
2003-10-01,548.0,5612.07,5612.07
2003-11-01,609.0,6236.77,6236.77
2003-12-01,624.0,6390.38,6390.38
2004-01-01,40.539,406.28,406.28
2004-02-01,42.783,428.77,428.77
2004-03-01,53.51,536.28,536.28
2004-04-01,44.936,450.35,450.35
2004-05-01,54.586000000000006,547.06,547.06
2004-06-01,35.161,352.38,352.38
2004-07-01,24.942,249.97,249.97
2004-08-01,33.057,331.3,331.3
2004-09-01,44.462,445.6,445.6
2004-10-01,49.055,491.63,491.63
2004-11-01,55.582,557.04,557.04
2004-12-01,60.938,610.72,610.72
2005-01-01,384.728,3846.9,3846.9
2005-02-01,368.552,3685.15,3685.15
2005-03-01,524.429,5243.77,5243.77
2005-04-01,493.291,4932.41,4932.41
2005-05-01,500.857,5008.07,5008.07
2005-06-01,430.831,4307.88,4307.88
2005-07-01,323.664,3236.32,3236.32
2005-08-01,281.579,2815.51,2815.51
2005-09-01,404.3,4042.6,4042.6
2005-10-01,427.38800000000003,4273.46,4273.46
2005-11-01,606.479,6064.18,6064.18
2005-12-01,484.90200000000004,4848.53,4848.53
2006-01-01,611.186,6062.0,6062.0
2006-02-01,496.846,4928.0,4928.0
2006-03-01,507.406,5033.0,5033.0
2006-04-01,509.945,5058.0,5058.0
2006-05-01,479.93800000000005,4761.0,4761.0
2006-06-01,322.011,3194.0,3194.0
2006-07-01,328.41700000000003,3258.0,3258.0
2006-08-01,284.232,2819.0,2819.0
2006-09-01,347.05,3442.0,3442.0
2006-10-01,492.60400000000004,4886.0,4886.0
2006-11-01,556.29,5518.0,5518.0
2006-12-01,598.076,5932.0,5932.0
2007-01-01,670.435,6627.0,6627.0
2007-02-01,471.278,4658.0,4658.0
2007-03-01,651.884,6443.0,6443.0
2007-04-01,582.89,5761.0,5761.0
2007-05-01,632.573,6252.0,6252.0
2007-06-01,395.357,3908.0,3908.0
2007-07-01,303.654,3001.0,3001.0
2007-08-01,237.50900000000001,2348.0,2348.0
2007-09-01,542.078,5358.0,5358.0
2007-10-01,558.455,5520.0,5520.0
2007-11-01,521.2860000000001,5152.0,5152.0
2007-12-01,433.6,4286.0,4286.0
2008-01-01,514.951,5074.0,5074.0
2008-02-01,417.934,4118.0,4118.0
2008-03-01,434.293,4280.0,4280.0
2008-04-01,569.383,5611.0,5611.0
2008-05-01,522.365,5147.0,5147.0
2008-06-01,330.212,3254.0,3254.0
2008-07-01,294.168,2899.0,2899.0
2008-08-01,323.922,3192.0,3192.0
2008-09-01,459.759,4530.0,4530.0
2008-10-01,521.734,5141.0,5141.0
2008-11-01,595.7850000000001,5871.0,5871.0
2008-12-01,772.494,7612.0,7612.0
2009-01-01,507.76,4956.0,4956.0
2009-02-01,512.546,5002.0,5002.0
2009-03-01,558.894,5455.0,5455.0
2009-04-01,562.21,5487.0,5487.0
2009-05-01,495.12600000000003,4832.0,4832.0
2009-06-01,300.599,2934.0,2934.0
2009-07-01,270.149,2637.0,2637.0
2009-08-01,320.935,3132.0,3132.0
2009-09-01,262.24600000000004,2560.0,2560.0
2009-10-01,420.28,4102.0,4102.0
2009-11-01,412.66400000000004,4028.0,4028.0
2009-12-01,461.231,4502.0,4502.0
2010-01-01,448.456,4375.0,4375.0
2010-02-01,279.495,2727.0,2727.0
2010-03-01,457.245,4461.0,4461.0
2010-04-01,491.25100000000003,4793.0,4793.0
2010-05-01,448.27700000000004,4373.0,4373.0
2010-06-01,299.46500000000003,2922.0,2922.0
2010-07-01,273.15500000000003,2665.0,2665.0
2010-08-01,334.898,3267.0,3267.0
2010-09-01,350.308,3418.0,3418.0
2010-10-01,440.125,4294.0,4294.0
2010-11-01,514.619,5021.0,5021.0
2010-12-01,466.706,4553.0,4553.0
2011-01-01,340.047,3304.0,3304.0
2011-02-01,501.542,4873.0,4873.0
2011-03-01,389.208,3782.0,3782.0
2011-04-01,459.528,4465.0,4465.0
2011-05-01,505.313,4910.0,4910.0
2011-06-01,344.095,3343.0,3343.0
2011-07-01,211.278,2053.0,2053.0
2011-08-01,193.366,1879.0,1879.0
2011-09-01,254.757,2475.0,2475.0
2011-10-01,517.747,5030.0,5030.0
2011-11-01,570.205,5540.0,5540.0
2011-12-01,517.914,5032.0,5032.0
2012-01-01,526.454,5010.0,5010.0
2012-02-01,382.762,3642.0,3642.0
2012-03-01,451.533,4297.0,4297.0
2012-04-01,494.146,4702.0,4702.0
2012-05-01,481.429,4581.0,4581.0
2012-06-01,375.437,3573.0,3573.0
2012-07-01,246.33,2344.0,2344.0
2012-08-01,261.999,2493.0,2493.0
2012-09-01,321.99,3064.0,3064.0
2012-10-01,515.164,4902.0,4902.0
2012-11-01,480.052,4568.0,4568.0
2012-12-01,399.704,3804.0,3804.0
2013-01-01,584.377,5576.0,5576.0
2013-02-01,447.015,4265.0,4265.0
2013-03-01,477.345,4554.0,4554.0
2013-04-01,517.94,4942.0,4942.0
2013-05-01,507.263,4840.0,4840.0
2013-06-01,359.966,3434.0,3434.0
2013-07-01,329.473,3144.0,3144.0
2013-08-01,241.569,2305.0,2305.0
2013-09-01,392.893,3749.0,3749.0
2013-10-01,448.609,4280.0,4280.0
2013-11-01,601.608,5740.0,5740.0
2013-12-01,439.942,4197.0,4197.0
2014-01-01,671.112,6382.0,6382.0
2014-02-01,555.885,5286.0,5286.0
2014-03-01,586.447,5577.0,5577.0
2014-04-01,613.084,5830.0,5830.0
2014-05-01,467.19,4443.0,4443.0
2014-06-01,379.077,3605.0,3605.0
2014-07-01,380.63,3620.0,3620.0
2014-08-01,181.45,1726.0,1726.0
2014-09-01,392.195,3730.0,3730.0
2014-10-01,524.148,4985.0,4985.0
2014-11-01,656.644,6245.0,6245.0
2014-12-01,516.138,4908.0,4908.0
2015-01-01,562.684,5244.0,5244.0
2015-02-01,513.143,4782.0,4782.0
2015-03-01,560.942,5227.0,5227.0
2015-04-01,582.166,5425.0,5425.0
2015-05-01,534.572,4982.0,4982.0
2015-06-01,298.731,2784.0,2784.0
2015-07-01,264.796,2468.0,2468.0
2015-08-01,351.503,3276.0,3276.0
2015-09-01,397.755,3707.0,3707.0
2015-10-01,536.818,5003.0,5003.0
2015-11-01,653.168,6087.0,6087.0
2015-12-01,537.722,5011.0,5011.0
2016-01-01,450.579,4160.0,4160.0
2016-02-01,485.359,4481.0,4481.0
2016-03-01,463.971,4283.0,4283.0
2016-04-01,586.399,5414.0,5414.0
2016-05-01,357.658,3302.0,3302.0
2016-06-01,345.103,3186.0,3186.0
2016-07-01,272.355,2514.0,2514.0
2016-08-01,226.156,2088.0,2088.0
2016-09-01,429.199,3962.0,3962.0
2016-10-01,490.753,4531.0,4531.0
2016-11-01,510.944,4717.0,4717.0
2016-12-01,682.524,6301.0,6301.0
2017-01-01,431.31,3974.0,3974.0
2017-02-01,509.492,4694.0,4694.0
2017-03-01,514.439,4740.0,4740.0
2017-04-01,461.927,4256.0,4256.0
2017-05-01,424.125,3907.0,3907.0
2017-06-01,334.745,3084.0,3084.0
2017-07-01,227.132,2093.0,2093.0
2017-08-01,192.251,1771.0,1771.0
2017-09-01,358.56,3303.0,3303.0
2017-10-01,525.128,4838.0,4838.0
2017-11-01,508.021,4680.0,4680.0
2017-12-01,504.87,4651.0,4651.0
2018-01-01,422.336,3845.0,3845.0
2018-02-01,361.443,3291.0,3291.0
2018-03-01,390.199,3552.0,3552.0
2018-04-01,350.234,3189.0,3189.0
2018-05-01,276.524,2517.0,2517.0
2018-06-01,323.676,2947.0,2947.0
2018-07-01,218.566,1990.0,1990.0
2018-08-01,223.096,2031.0,2031.0
2018-09-01,323.756,2947.0,2947.0
2018-10-01,345.802,3148.0,3148.0
2018-11-01,342.58,3119.0,3119.0
2018-12-01,340.788,3103.0,3103.0
2019-01-01,366.375,3263.0,3263.0
2019-02-01,297.714,2651.0,2651.0
2019-03-01,373.698,3328.0,3328.0
2019-04-01,307.541,2739.0,2739.0
2019-05-01,333.9,2973.0,2973.0
2019-06-01,245.212,2184.0,2184.0
2019-07-01,217.322,1935.0,1935.0
2019-08-01,196.869,1753.0,1753.0
2019-09-01,341.422,3040.0,3040.0
2019-10-01,439.857,3917.0,3917.0
2019-11-01,386.51,3442.0,3442.0
2019-12-01,342.58,3051.0,3051.0
2020-01-01,447.02,3919.0,3919.0
2020-02-01,576.856,5057.0,5057.0
2020-03-01,573.371,5027.0,5027.0
2020-04-01,478.626,4196.0,4196.0
2020-05-01,412.32,3615.0,3615.0
2020-06-01,448.129,3929.0,3929.0
2020-07-01,303.783,2663.0,2663.0
2020-08-01,406.717,3566.0,3566.0
2020-09-01,428.737,3759.0,3759.0
2020-10-01,436.484,3827.0,3827.0
2020-11-01,515.279,4517.0,4517.0
2020-12-01,470.678,4126.0,4126.0
2021-01-01,351.139,3105.0,3105.0
2021-02-01,278.407,2462.0,2462.0
2021-03-01,431.844,3819.0,3819.0
2021-04-01,465.056,4113.0,4113.0
2021-05-01,384.138,3397.0,3397.0
2021-06-01,297.683,2633.0,2633.0
2021-07-01,241.415,2135.0,2135.0
2021-08-01,323.522,2861.0,2861.0
2021-09-01,358.914,3174.0,3174.0
2021-10-01,366.062,3237.0,3237.0
2021-11-01,472.271,4177.0,4177.0
2021-12-01,505.549,4471.0,4471.0
2022-01-01,563.124,1921.0,1921.0
2022-02-01,483.259,1649.0,1649.0
2022-03-01,505.856,1726.0,1726.0
2022-04-01,509.487,1738.0,1738.0
2022-05-01,407.108,1389.0,1389.0
2022-06-01,367.722,1255.0,1255.0
2022-07-01,306.11,1044.0,1044.0
2022-08-01,304.645,1039.0,1039.0
2022-09-01,367.234,1253.0,1253.0
2022-10-01,480.387,1639.0,1639.0
2022-11-01,536.453,1830.0,1830.0
2022-12-01,519.615,1773.0,1773.0
2023-01-01,267.0,911.0,911.0
2023-02-01,474.0,1617.0,1617.0
2023-03-01,341.0,1163.0,1163.0
2023-04-01,449.0,1532.0,1532.0
2023-05-01,356.0,1215.0,1215.0
2023-06-01,180.0,614.0,614.0
2023-07-01,144.0,491.0,491.0
2023-08-01,245.0,836.0,836.0
2023-09-01,248.0,846.0,846.0
2023-10-01,342.0,1167.0,1167.0
2023-11-01,349.0,1191.0,1191.0
2023-12-01,284.0,969.0,969.0
2024-01-01,303.0,1034.0,1034.0
2024-02-01,272.0,928.0,928.0
2024-03-01,355.0,1211.0,1211.0
2024-04-01,394.0,1344.0,1344.0
2024-05-01,380.0,1297.0,1297.0
2024-06-01,240.0,819.0,819.0
2024-07-01,177.0,604.0,604.0
2024-08-01,244.0,833.0,833.0
2024-09-01,392.0,1338.0,1338.0
2024-10-01,425.0,1450.0,1450.0
2024-11-01,285.0,972.0,972.0
2024-12-01,250.0,853.0,853.0
