measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2020-08-01,877.963,7697.0,7697.0
2020-09-01,674.7,5915.0,5915.0
2020-10-01,591.251,5183.0,5183.0
2020-11-01,292.417,2564.0,2564.0
2020-12-01,239.669,2101.0,2101.0
2021-01-01,207.292,1833.0,1833.0
2021-02-01,313.616,2774.0,2774.0
2021-03-01,563.536,4984.0,4984.0
2021-04-01,688.979,6093.0,6093.0
2021-05-01,751.528,6647.0,6647.0
2021-06-01,832.019,7358.0,7358.0
2021-07-01,710.898,6287.0,6287.0
2021-08-01,619.194,5476.0,5476.0
2021-09-01,535.396,4735.0,4735.0
2021-10-01,337.434,2984.0,2984.0
2021-11-01,221.289,1957.0,1957.0
2021-12-01,137.819,1219.0,1219.0
2022-01-01,244.873,836.0,836.0
2022-02-01,360.509,1230.0,1230.0
2022-03-01,440.123,1502.0,1502.0
2022-04-01,542.055,1849.0,1849.0
2022-05-01,647.778,2210.0,2210.0
2022-06-01,685.67,2340.0,2340.0
2022-07-01,804.228,2744.0,2744.0
2022-08-01,711.058,2426.0,2426.0
2022-09-01,537.221,1833.0,1833.0
2022-10-01,447.003,1525.0,1525.0
2022-11-01,238.89,815.0,815.0
2022-12-01,160.592,548.0,548.0
2023-01-01,270.0,921.0,921.0
2023-02-01,390.0,1331.0,1331.0
2023-03-01,409.0,1396.0,1396.0
2023-04-01,564.0,1924.0,1924.0
2023-05-01,629.0,2146.0,2146.0
2023-06-01,637.0,2173.0,2173.0
2023-07-01,737.0,2515.0,2515.0
2023-08-01,585.0,1996.0,1996.0
2023-09-01,553.0,1887.0,1887.0
2023-10-01,469.0,1600.0,1600.0
2023-11-01,316.0,1078.0,1078.0
2023-12-01,146.0,498.0,498.0
2024-01-01,132.0,450.0,450.0
2024-02-01,306.0,1044.0,1044.0
2024-03-01,500.0,1706.0,1706.0
2024-04-01,542.0,1849.0,1849.0
2024-05-01,653.0,2228.0,2228.0
2024-06-01,684.0,2334.0,2334.0
2024-07-01,629.0,2146.0,2146.0
2024-08-01,643.0,2194.0,2194.0
2024-09-01,536.0,1829.0,1829.0
2024-10-01,464.0,1583.0,1583.0
2024-11-01,256.0,873.0,873.0
2024-12-01,161.0,549.0,549.0
