measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-12-01,24.0,82.0,82.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,248.0,846.0,846.0
2023-04-01,345.0,1177.0,1177.0
2023-05-01,475.0,1621.0,1621.0
2023-06-01,384.0,1310.0,1310.0
2023-07-01,394.0,1344.0,1344.0
2023-08-01,338.0,1153.0,1153.0
2023-09-01,344.0,1174.0,1174.0
2023-10-01,212.0,723.0,723.0
2023-11-01,170.0,580.0,580.0
2023-12-01,83.0,283.0,283.0
2024-01-01,67.0,229.0,229.0
2024-02-01,41.0,140.0,140.0
2024-03-01,215.0,734.0,734.0
2024-04-01,285.0,972.0,972.0
2024-05-01,397.0,1355.0,1355.0
2024-06-01,387.0,1320.0,1320.0
2024-07-01,427.0,1457.0,1457.0
2024-08-01,377.0,1286.0,1286.0
2024-09-01,342.0,1167.0,1167.0
2024-10-01,301.0,1027.0,1027.0
2024-11-01,82.0,280.0,280.0
2024-12-01,89.0,304.0,304.0
