measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2021-01-01,196.455,1737.0,1737.0
2021-02-01,155.169,1372.0,1372.0
2021-03-01,491.138,4344.0,4344.0
2021-04-01,397.515,3516.0,3516.0
2021-05-01,494.055,4369.0,4369.0
2021-06-01,512.165,4530.0,4530.0
2021-07-01,403.041,3564.0,3564.0
2021-08-01,406.264,3593.0,3593.0
2021-09-01,377.563,3339.0,3339.0
2021-10-01,279.028,2468.0,2468.0
2021-11-01,275.958,2441.0,2441.0
2021-12-01,147.649,1306.0,1306.0
2022-01-01,500.068,1706.0,1706.0
2022-02-01,329.089,1123.0,1123.0
2022-03-01,491.144,1676.0,1676.0
2022-04-01,600.08,2047.0,2047.0
2022-05-01,675.401,2304.0,2304.0
2022-06-01,679.344,2318.0,2318.0
2022-07-01,749.892,2559.0,2559.0
2022-08-01,661.499,2257.0,2257.0
2022-09-01,548.413,1871.0,1871.0
2022-10-01,434.705,1483.0,1483.0
2022-11-01,358.554,1223.0,1223.0
2022-12-01,232.811,794.0,794.0
2023-01-01,219.0,747.0,747.0
2023-02-01,375.0,1280.0,1280.0
2023-03-01,561.0,1914.0,1914.0
2023-04-01,577.0,1969.0,1969.0
2023-05-01,840.0,2866.0,2866.0
2023-06-01,594.0,2027.0,2027.0
2023-07-01,672.0,2293.0,2293.0
2023-08-01,625.0,2133.0,2133.0
2023-09-01,509.0,1737.0,1737.0
2023-10-01,461.0,1573.0,1573.0
2023-11-01,376.0,1283.0,1283.0
2023-12-01,256.0,873.0,873.0
2024-01-01,175.0,597.0,597.0
2024-02-01,443.0,1512.0,1512.0
2024-03-01,519.0,1771.0,1771.0
2024-04-01,557.0,1900.0,1900.0
2024-05-01,653.0,2228.0,2228.0
2024-06-01,763.0,2603.0,2603.0
2024-07-01,677.0,2310.0,2310.0
2024-08-01,618.0,2109.0,2109.0
2024-09-01,564.0,1924.0,1924.0
2024-10-01,562.0,1918.0,1918.0
2024-11-01,431.0,1471.0,1471.0
2024-12-01,279.0,952.0,952.0
