measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,1.0,3.0,3.0
2024-03-01,197.0,672.0,672.0
2024-04-01,208.0,710.0,710.0
2024-05-01,293.0,1000.0,1000.0
2024-06-01,338.0,1153.0,1153.0
2024-07-01,309.0,1054.0,1054.0
2024-08-01,287.0,979.0,979.0
2024-09-01,260.0,887.0,887.0
2024-10-01,275.0,938.0,938.0
2024-11-01,193.0,659.0,659.0
2024-12-01,153.0,522.0,522.0
