measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2006-12-01,59.62,1005.0,1005.0,27.788,255.0,255.0
2007-01-01,57.632000000000005,991.0,991.0,12.072000000000001,359.0,359.0
2007-02-01,219.669,3785.0,3785.0,46.014,1368.0,1368.0
2007-03-01,64.126,1107.0,1107.0,13.433,400.0,400.0
2007-04-01,46.247,794.0,794.0,9.687000000000001,290.0,290.0
2007-05-01,9.528,162.0,162.0,1.996,58.0,58.0
2007-06-01,29.145,504.0,504.0,6.105,180.0,180.0
2007-07-01,12.862,220.0,220.0,2.694,81.0,81.0
2007-08-01,61.1,1055.0,1055.0,12.799000000000001,383.0,383.0
2007-09-01,7.69,133.0,133.0,1.611,46.0,46.0
2007-10-01,15.097000000000001,261.0,261.0,3.1620000000000004,93.0,93.0
2007-11-01,4.807,81.0,81.0,1.0070000000000001,29.0,29.0
2007-12-01,10.117,174.0,174.0,2.119,64.0,64.0
2008-01-01,74.408,1281.0,1281.0,31.143,469.0,469.0
2008-02-01,29.156000000000002,504.0,504.0,12.203000000000001,180.0,180.0
2008-03-01,4.21,75.0,75.0,1.762,29.0,29.0
2008-04-01,8.793000000000001,151.0,151.0,3.681,52.0,52.0
2008-05-01,7.349,128.0,128.0,3.076,46.0,46.0
2008-06-01,78.934,1362.0,1362.0,33.038000000000004,493.0,493.0
2008-07-01,38.52,667.0,667.0,16.123,243.0,243.0
2008-08-01,15.284,261.0,261.0,6.397,93.0,93.0
2008-09-01,19.56,336.0,336.0,8.187000000000001,122.0,122.0
2008-10-01,5.6160000000000005,99.0,99.0,2.351,35.0,35.0
2008-11-01,83.821,1443.0,1443.0,35.083,522.0,522.0
2008-12-01,67.509,1165.0,1165.0,28.256,423.0,423.0
2009-01-01,211.614,3646.0,3646.0,85.872,1275.0,1275.0
2009-02-01,77.674,1339.0,1339.0,31.52,469.0,469.0
2009-03-01,61.379000000000005,1055.0,1055.0,24.907,371.0,371.0
2009-04-01,5.688000000000001,99.0,99.0,2.3080000000000003,35.0,35.0
2009-05-01,16.067,278.0,278.0,6.52,99.0,99.0
2009-06-01,11.074,191.0,191.0,4.494,70.0,70.0
2009-07-01,19.993000000000002,342.0,342.0,8.113,122.0,122.0
2009-08-01,39.594,684.0,684.0,16.067,238.0,238.0
2009-09-01,5.077,87.0,87.0,2.06,29.0,29.0
2009-10-01,6.51,110.0,110.0,2.6420000000000003,41.0,41.0
2009-11-01,8.358,145.0,145.0,3.3920000000000003,52.0,52.0
2009-12-01,10.312000000000001,180.0,180.0,4.185,64.0,64.0
2010-01-01,42.956,690.0,690.0,32.356,307.0,307.0
2010-02-01,22.906000000000002,365.0,365.0,17.253,162.0,162.0
2010-03-01,5.373,87.0,87.0,4.047000000000001,41.0,41.0
2010-04-01,5.32,87.0,87.0,4.007000000000001,41.0,41.0
2010-05-01,12.530000000000001,203.0,203.0,9.437000000000001,87.0,87.0
2010-06-01,63.888000000000005,1027.0,1027.0,48.122,458.0,458.0
2010-07-01,90.203,1450.0,1450.0,67.94200000000001,644.0,644.0
2010-08-01,50.328,806.0,806.0,37.908,360.0,360.0
2010-09-01,40.173,644.0,644.0,30.259,290.0,290.0
2010-10-01,8.729000000000001,139.0,139.0,6.575,64.0,64.0
2010-11-01,15.567,249.0,249.0,11.726,110.0,110.0
2010-12-01,98.70700000000001,1583.0,1583.0,74.348,708.0,708.0
2011-01-01,17.553,284.0,284.0,17.387,162.0,162.0
2011-02-01,2.36,41.0,41.0,2.338,23.0,23.0
2011-03-01,5.018,81.0,81.0,4.971,46.0,46.0
2011-04-01,2.136,35.0,35.0,2.116,17.0,17.0
2011-05-01,10.953,174.0,174.0,10.85,104.0,104.0
2011-06-01,12.828,203.0,203.0,12.707,122.0,122.0
2011-07-01,22.923,365.0,365.0,22.707,220.0,220.0
2011-08-01,15.338,244.0,244.0,15.193,145.0,145.0
2011-09-01,2.385,41.0,41.0,2.362,23.0,23.0
2011-10-01,4.865,75.0,75.0,4.819,46.0,46.0
2011-11-01,4.0,64.0,64.0,3.962,41.0,41.0
2011-12-01,3.521,58.0,58.0,3.488,35.0,35.0
2012-01-01,0.0,58.0,58.0,0.0,46.0,46.0
2012-02-01,0.0,75.0,75.0,0.0,64.0,64.0
2012-03-01,0.0,23.0,23.0,0.0,23.0,23.0
2012-04-01,0.0,35.0,35.0,0.0,29.0,29.0
2012-05-01,0.0,64.0,64.0,0.0,58.0,58.0
2012-06-01,0.0,168.0,168.0,0.0,151.0,151.0
2012-07-01,0.0,429.0,429.0,0.0,377.0,377.0
2012-08-01,0.0,46.0,46.0,0.0,41.0,41.0
2012-09-01,0.0,64.0,64.0,0.0,58.0,58.0
2012-10-01,0.0,64.0,64.0,0.0,58.0,58.0
2012-11-01,0.0,41.0,41.0,0.0,35.0,35.0
2012-12-01,0.0,29.0,29.0,0.0,29.0,29.0
2013-01-01,12.708,203.0,203.0,11.101,116.0,116.0
2013-02-01,2.515,41.0,41.0,2.196,23.0,23.0
2013-03-01,3.109,52.0,52.0,2.716,29.0,29.0
2013-04-01,2.215,35.0,35.0,1.935,17.0,17.0
2013-05-01,4.142,70.0,70.0,3.618,41.0,41.0
2013-06-01,9.599,157.0,157.0,8.384,87.0,87.0
2013-07-01,15.299,244.0,244.0,13.362,139.0,139.0
2013-08-01,14.16,226.0,226.0,12.367,128.0,128.0
2013-09-01,5.603,93.0,93.0,4.894,52.0,52.0
2013-10-01,2.877,46.0,46.0,2.512,29.0,29.0
2013-11-01,3.04,46.0,46.0,2.655,29.0,29.0
2013-12-01,2.153,35.0,35.0,1.88,17.0,17.0
2014-01-01,26.45,418.0,418.0,109.253,1154.0,1154.0
2014-02-01,2.91,46.0,46.0,12.02,128.0,128.0
2014-03-01,3.899,64.0,64.0,16.105,168.0,168.0
2014-04-01,0.438,6.0,6.0,1.809,17.0,17.0
2014-05-01,0.587,12.0,12.0,2.424,23.0,23.0
2014-06-01,0.517,6.0,6.0,2.135,23.0,23.0
2014-07-01,3.398,52.0,52.0,14.036,145.0,145.0
2014-08-01,1.885,29.0,29.0,7.784,81.0,81.0
2014-09-01,0.678,12.0,12.0,2.802,29.0,29.0
2014-10-01,1.11,17.0,17.0,4.586,46.0,46.0
2014-11-01,2.157,35.0,35.0,8.907,93.0,93.0
2014-12-01,1.051,17.0,17.0,4.339,46.0,46.0
2015-01-01,19.504,313.0,313.0,21.255,226.0,226.0
2015-02-01,122.01,1960.0,1960.0,132.96,1386.0,1386.0
2015-03-01,6.584,104.0,104.0,7.175,75.0,75.0
2015-04-01,1.42,23.0,23.0,1.548,17.0,17.0
2015-05-01,8.832,139.0,139.0,9.624,99.0,99.0
2015-06-01,8.24,133.0,133.0,8.979,93.0,93.0
2015-07-01,27.717,447.0,447.0,30.204,313.0,313.0
2015-08-01,13.64,220.0,220.0,14.864,157.0,157.0
2015-09-01,2.586,41.0,41.0,2.818,29.0,29.0
2015-10-01,2.948,46.0,46.0,3.212,35.0,35.0
2015-11-01,8.894,145.0,145.0,9.692,99.0,99.0
2015-12-01,6.945,110.0,110.0,7.569,81.0,81.0
2016-01-01,19.555,319.0,319.0,27.44,284.0,284.0
2016-02-01,6.57,104.0,104.0,9.219,99.0,99.0
2016-03-01,3.266,52.0,52.0,4.583,46.0,46.0
2016-04-01,1.594,23.0,23.0,2.237,23.0,23.0
2016-05-01,2.9,46.0,46.0,4.07,41.0,41.0
2016-06-01,5.011,81.0,81.0,7.031,75.0,75.0
2016-07-01,7.488,122.0,122.0,10.508,110.0,110.0
2016-08-01,6.641,104.0,104.0,9.319,99.0,99.0
2016-09-01,3.776,64.0,64.0,5.298,58.0,58.0
2016-10-01,1.322,23.0,23.0,1.855,17.0,17.0
2016-11-01,1.245,17.0,17.0,1.747,17.0,17.0
2016-12-01,1.392,23.0,23.0,1.953,23.0,23.0
2017-01-01,4.959,81.0,81.0,3.719,35.0,35.0
2017-02-01,6.515,104.0,104.0,4.886,52.0,52.0
2017-03-01,3.173,52.0,52.0,2.38,23.0,23.0
2017-04-01,1.18,17.0,17.0,0.885,12.0,12.0
2017-05-01,3.616,58.0,58.0,2.712,29.0,29.0
2017-06-01,3.143,52.0,52.0,2.357,23.0,23.0
2017-07-01,2.202,35.0,35.0,1.652,17.0,17.0
2017-08-01,2.627,41.0,41.0,1.97,23.0,23.0
2017-09-01,2.265,35.0,35.0,1.699,17.0,17.0
2017-10-01,9.258,145.0,145.0,6.944,75.0,75.0
2017-11-01,4.54,70.0,70.0,3.405,35.0,35.0
2017-12-01,7.482,122.0,122.0,5.611,58.0,58.0
2018-01-01,49.26,783.0,783.0,41.503,435.0,435.0
2018-02-01,2.194,35.0,35.0,1.848,17.0,17.0
2018-03-01,1.78,29.0,29.0,1.5,17.0,17.0
2018-04-01,4.908,81.0,81.0,4.135,41.0,41.0
2018-05-01,6.088,99.0,99.0,5.129,52.0,52.0
2018-06-01,5.214,81.0,81.0,4.393,46.0,46.0
2018-07-01,5.287,87.0,87.0,4.454,46.0,46.0
2018-08-01,5.378,87.0,87.0,4.531,46.0,46.0
2018-09-01,7.483,122.0,122.0,6.305,64.0,64.0
2018-10-01,12.235,197.0,197.0,10.309,104.0,104.0
2018-11-01,12.958,209.0,209.0,10.917,116.0,116.0
2018-12-01,11.675,186.0,186.0,9.836,104.0,104.0
2019-01-01,59.589,951.0,951.0,54.503,568.0,568.0
2019-02-01,11.824,191.0,191.0,10.814,110.0,110.0
2019-03-01,20.344,325.0,325.0,18.607,191.0,191.0
2019-04-01,11.882,191.0,191.0,10.868,116.0,116.0
2019-05-01,16.599,267.0,267.0,15.182,157.0,157.0
2019-06-01,29.16,464.0,464.0,26.671,278.0,278.0
2019-07-01,39.979,638.0,638.0,36.566,383.0,383.0
2019-08-01,41.208,661.0,661.0,37.691,394.0,394.0
2019-09-01,33.431,534.0,534.0,30.577,319.0,319.0
2019-10-01,21.337,342.0,342.0,19.515,203.0,203.0
2019-11-01,18.031,290.0,290.0,16.491,174.0,174.0
2019-12-01,18.056,290.0,290.0,16.515,174.0,174.0
2020-01-01,46.586,754.0,754.0,44.418,470.0,470.0
2020-02-01,25.878,412.0,412.0,24.675,255.0,255.0
2020-03-01,51.745,829.0,829.0,49.338,516.0,516.0
2020-04-01,28.703,458.0,458.0,27.368,284.0,284.0
2020-05-01,72.51,1160.0,1160.0,69.137,725.0,725.0
2020-06-01,63.515,1015.0,1015.0,60.561,632.0,632.0
2020-07-01,111.826,1792.0,1792.0,106.625,1114.0,1114.0
2020-08-01,107.938,1728.0,1728.0,102.918,1073.0,1073.0
2020-09-01,132.991,2129.0,2129.0,126.806,1322.0,1322.0
2020-10-01,44.143,708.0,708.0,42.09,441.0,441.0
2020-11-01,91.89,1473.0,1473.0,87.616,916.0,916.0
2020-12-01,149.355,2390.0,2390.0,142.408,1485.0,1485.0
2021-01-01,39.371,626.0,626.0,34.645,365.0,365.0
2021-02-01,219.469,3515.0,3515.0,193.124,2018.0,2018.0
2021-03-01,118.545,1897.0,1897.0,104.315,1090.0,1090.0
2021-04-01,58.282,934.0,934.0,51.286,534.0,534.0
2021-05-01,48.083,771.0,771.0,42.311,441.0,441.0
2021-06-01,70.249,1125.0,1125.0,61.816,644.0,644.0
2021-07-01,82.086,1317.0,1317.0,72.232,754.0,754.0
2021-08-01,78.478,1259.0,1259.0,69.058,719.0,719.0
2021-09-01,61.179,980.0,980.0,53.835,563.0,563.0
2021-10-01,52.022,835.0,835.0,45.777,476.0,476.0
2021-11-01,73.873,1183.0,1183.0,65.005,679.0,679.0
2021-12-01,61.703,986.0,986.0,54.296,568.0,568.0
2022-01-01,209.212,3364.0,3364.0,186.182,1943.0,1943.0
2022-02-01,63.075,1009.0,1009.0,56.131,586.0,586.0
2022-03-01,33.696,539.0,539.0,29.987,313.0,313.0
2022-04-01,34.819,557.0,557.0,30.986,325.0,325.0
2022-05-01,45.778,731.0,731.0,40.738,423.0,423.0
2022-06-01,46.081,737.0,737.0,41.009,429.0,429.0
2022-07-01,140.22,2245.0,2245.0,124.784,1305.0,1305.0
2022-08-01,115.414,1850.0,1850.0,102.709,1073.0,1073.0
2022-09-01,12.453,197.0,197.0,11.082,116.0,116.0
2022-10-01,21.102,336.0,336.0,18.779,197.0,197.0
2022-11-01,34.127,545.0,545.0,30.37,319.0,319.0
2022-12-01,303.403,4860.0,4860.0,270.003,2819.0,2819.0
2023-01-01,81.866,1317.0,1317.0,71.435,742.0,742.0
2023-02-01,52.637,841.0,841.0,45.928,481.0,481.0
2023-03-01,69.593,1114.0,1114.0,60.724,632.0,632.0
2023-04-01,51.359,824.0,824.0,44.813,470.0,470.0
2023-05-01,58.278,934.0,934.0,50.85,534.0,534.0
2023-06-01,53.697,858.0,858.0,46.853,487.0,487.0
2023-07-01,49.332,789.0,789.0,43.044,447.0,447.0
2023-08-01,56.408,905.0,905.0,49.218,516.0,516.0
2023-09-01,46.517,742.0,742.0,40.588,423.0,423.0
2023-10-01,46.676,748.0,748.0,40.727,423.0,423.0
2023-11-01,71.838,1148.0,1148.0,62.682,655.0,655.0
2023-12-01,61.519,986.0,986.0,53.678,563.0,563.0
2024-01-01,188.718,3010.0,3010.0,166.444,1740.0,1740.0
2024-02-01,3.871,64.0,64.0,3.414,35.0,35.0
2024-03-01,11.054,180.0,180.0,9.749,104.0,104.0
2024-04-01,33.154,534.0,534.0,29.241,307.0,307.0
2024-05-01,14.07,226.0,226.0,12.409,128.0,128.0
2024-06-01,47.45,760.0,760.0,41.849,435.0,435.0
2024-07-01,190.321,3045.0,3045.0,167.856,1752.0,1752.0
2024-08-01,123.607,1978.0,1978.0,109.017,1137.0,1137.0
2024-09-01,45.462,731.0,731.0,40.095,418.0,418.0
2024-10-01,45.131,725.0,725.0,39.804,418.0,418.0
2024-11-01,10.173,162.0,162.0,8.972,93.0,93.0
2024-12-01,25.909,418.0,418.0,22.85,238.0,238.0
