measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,75.0,1130.0,1130.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,239.0,2995.0,2995.0
2003-05-01,506.0,7300.0,7300.0
2003-06-01,123.0,2035.0,2035.0
2003-07-01,0.0,0.0,0.0
2003-08-01,2805.74,34641.0,34641.0
2003-09-01,318.0,3876.0,3876.0
2003-10-01,0.0,0.0,0.0
2003-11-01,308.7,3878.0,3878.0
2003-12-01,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,1117.0,14570.0,14570.0
2004-05-01,455.0,6308.0,6308.0
2004-06-01,0.0,0.0,0.0
2004-07-01,3583.0,45234.0,45234.0
2004-08-01,2482.0,34541.0,34541.0
2004-09-01,1425.0,19466.0,19466.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,1287.0,19733.73,19733.73
2005-05-01,76.0,1243.2,1243.2
2005-06-01,596.0,7068.63,7068.63
2005-07-01,3754.0,50066.36,50066.36
2005-08-01,3779.0,51266.4,51266.4
2005-09-01,10601.0,144242.73,144242.73
2005-10-01,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,667.0,9109.0,9109.0
2006-04-01,1002.0,13234.0,13234.0
2006-05-01,0.0,0.0,0.0
2006-06-01,1295.0,15832.0,15832.0
2006-07-01,18735.0,240345.0,240345.0
2006-08-01,22646.0,283153.0,283153.0
2006-09-01,0.0,0.0,0.0
2006-10-01,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0
2007-01-01,258.0,3267.0,3267.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,220.0,3855.0,3855.0
2007-06-01,601.0,11856.0,11856.0
2007-07-01,0.0,0.0,0.0
2007-08-01,49009.0,670004.0,670004.0
2007-09-01,572.0,7548.0,7548.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0
2008-01-01,0.0,0.0,0.0
2008-02-01,-143.0,0.0,0.0
2008-03-01,214.0,2978.0,2978.0
2008-04-01,0.0,0.0,0.0
2008-05-01,1556.0,22102.0,22102.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,2073.0,26581.0,26581.0
2008-09-01,-221.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,1981.0,25213.0,25213.0
2009-05-01,0.0,0.0,0.0
2009-06-01,2369.0,31354.0,31354.0
2009-07-01,0.0,0.0,0.0
2009-08-01,4663.0,58940.0,58940.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,0.0,102.0,102.0
2010-01-01,2275.0,46260.0,46260.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
