measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,179.0,1833.14,1833.14
2003-02-01,466.0,4772.31,4772.31
2003-03-01,1307.0,13384.99,13384.99
2003-04-01,1398.0,14316.92,14316.92
2003-05-01,1389.0,14224.75,14224.75
2003-06-01,1549.0,15863.31,15863.31
2003-07-01,1310.0,13415.71,13415.71
2003-08-01,1201.0,12299.44,12299.44
2003-09-01,919.0,9411.48,9411.48
2003-10-01,599.0,6134.36,6134.36
2003-11-01,654.0,6697.61,6697.61
2003-12-01,1286.0,13169.93,13169.93
2004-01-01,446.35400000000004,4473.36,4473.36
2004-02-01,646.556,6479.78,6479.78
2004-03-01,350.97200000000004,3517.44,3517.44
2004-04-01,524.96,5261.15,5261.15
2004-05-01,477.639,4786.9,4786.9
2004-06-01,446.082,4470.63,4470.63
2004-07-01,393.09700000000004,3939.62,3939.62
2004-08-01,515.4540000000001,5165.88,5165.88
2004-09-01,525.664,5268.2,5268.2
2004-10-01,563.515,5647.55,5647.55
2004-11-01,416.298,4172.14,4172.14
2004-12-01,687.409,6889.21,6889.21
2005-01-01,861.3870000000001,8613.01,8613.01
2005-02-01,744.753,7446.79,7446.79
2005-03-01,815.846,8157.64,8157.64
2005-04-01,779.3,7792.22,7792.22
2005-05-01,704.946,7048.75,7048.75
2005-06-01,794.055,7939.75,7939.75
2005-07-01,852.32,8522.34,8522.34
2005-08-01,721.169,7210.97,7210.97
2005-09-01,596.7280000000001,5966.68,5966.68
2005-10-01,509.297,5092.46,5092.46
2005-11-01,545.049,5449.95,5449.95
2005-12-01,667.1510000000001,6670.84,6670.84
2006-01-01,780.984,7747.0,7747.0
2006-02-01,704.217,6985.0,6985.0
2006-03-01,620.425,6154.0,6154.0
2006-04-01,675.312,6698.0,6698.0
2006-05-01,798.4440000000001,7920.0,7920.0
2006-06-01,784.523,7782.0,7782.0
2006-07-01,822.68,8160.0,8160.0
2006-08-01,816.735,8101.0,8101.0
2006-09-01,530.158,5259.0,5259.0
2006-10-01,467.37100000000004,4636.0,4636.0
2006-11-01,547.446,5430.0,5430.0
2006-12-01,579.7040000000001,5750.0,5750.0
2007-01-01,1192.5910000000001,11788.0,11788.0
2007-02-01,611.6070000000001,6045.0,6045.0
2007-03-01,621.335,6141.0,6141.0
2007-04-01,916.369,9057.0,9057.0
2007-05-01,256.362,2534.0,2534.0
2007-06-01,613.061,6059.0,6059.0
2007-07-01,643.701,6362.0,6362.0
2007-08-01,612.1,6050.0,6050.0
2007-09-01,522.63,5166.0,5166.0
2007-10-01,318.56800000000004,3149.0,3149.0
2007-11-01,327.297,3235.0,3235.0
2007-12-01,361.37800000000004,3572.0,3572.0
2008-01-01,292.101,2878.0,2878.0
2008-02-01,265.28000000000003,2614.0,2614.0
2008-03-01,311.632,3071.0,3071.0
2008-04-01,450.406,4438.0,4438.0
2008-05-01,495.567,4883.0,4883.0
2008-06-01,386.2,3806.0,3806.0
2008-07-01,445.281,4388.0,4388.0
2008-08-01,411.68600000000004,4057.0,4057.0
2008-09-01,388.223,3826.0,3826.0
2008-10-01,289.567,2853.0,2853.0
2008-11-01,140.869,1388.0,1388.0
2008-12-01,292.188,2879.0,2879.0
2009-01-01,915.6170000000001,8936.0,8936.0
2009-02-01,441.678,4311.0,4311.0
2009-03-01,774.052,7555.0,7555.0
2009-04-01,787.3960000000001,7685.0,7685.0
2009-05-01,735.129,7175.0,7175.0
2009-06-01,1233.594,12040.0,12040.0
2009-07-01,622.687,6077.0,6077.0
2009-08-01,695.3340000000001,6786.0,6786.0
2009-09-01,672.202,6561.0,6561.0
2009-10-01,492.47200000000004,4807.0,4807.0
2009-11-01,1058.712,10333.0,10333.0
2009-12-01,1703.1270000000002,16623.0,16623.0
2010-01-01,1517.063,14800.0,14800.0
2010-02-01,1497.665,14611.0,14611.0
2010-03-01,1177.617,11489.0,11489.0
2010-04-01,1041.2340000000002,10158.0,10158.0
2010-05-01,681.044,6644.0,6644.0
2010-06-01,785.0,7658.0,7658.0
2010-07-01,675.9300000000001,6594.0,6594.0
2010-08-01,720.8570000000001,7033.0,7033.0
2010-09-01,634.3140000000001,6188.0,6188.0
2010-10-01,457.959,4468.0,4468.0
2010-11-01,708.2510000000001,6910.0,6910.0
2010-12-01,652.066,6362.0,6362.0
2011-01-01,706.959,6869.0,6869.0
2011-02-01,553.403,5377.0,5377.0
2011-03-01,1085.114,10543.0,10543.0
2011-04-01,1241.618,12064.0,12064.0
2011-05-01,1096.687,10655.0,10655.0
2011-06-01,909.387,8836.0,8836.0
2011-07-01,743.272,7222.0,7222.0
2011-08-01,742.524,7214.0,7214.0
2011-09-01,701.75,6818.0,6818.0
2011-10-01,392.086,3810.0,3810.0
2011-11-01,574.898,5586.0,5586.0
2011-12-01,998.302,9700.0,9700.0
2012-01-01,708.248,6740.0,6740.0
2012-02-01,345.792,3291.0,3291.0
2012-03-01,695.982,6623.0,6623.0
2012-04-01,811.602,7723.0,7723.0
2012-05-01,818.853,7792.0,7792.0
2012-06-01,517.351,4923.0,4923.0
2012-07-01,611.397,5818.0,5818.0
2012-08-01,624.758,5945.0,5945.0
2012-09-01,526.527,5010.0,5010.0
2012-10-01,352.151,3351.0,3351.0
2012-11-01,405.272,3857.0,3857.0
2012-12-01,275.067,2618.0,2618.0
2013-01-01,831.064,7929.0,7929.0
2013-02-01,829.32,7913.0,7913.0
2013-03-01,740.327,7063.0,7063.0
2013-04-01,1040.191,9924.0,9924.0
2013-05-01,1357.334,12950.0,12950.0
2013-06-01,1105.121,10544.0,10544.0
2013-07-01,1653.401,15775.0,15775.0
2013-08-01,819.808,7822.0,7822.0
2013-09-01,527.004,5028.0,5028.0
2013-10-01,354.747,3385.0,3385.0
2013-11-01,385.994,3683.0,3683.0
2013-12-01,804.689,7678.0,7678.0
2014-01-01,1117.872,10631.0,10631.0
2014-02-01,751.254,7144.0,7144.0
2014-03-01,699.576,6653.0,6653.0
2014-04-01,951.751,9051.0,9051.0
2014-05-01,913.521,8688.0,8688.0
2014-06-01,602.147,5726.0,5726.0
2014-07-01,516.125,4908.0,4908.0
2014-08-01,573.789,5457.0,5457.0
2014-09-01,487.567,4637.0,4637.0
2014-10-01,447.405,4255.0,4255.0
2014-11-01,334.619,3182.0,3182.0
2014-12-01,610.374,5805.0,5805.0
2015-01-01,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0
2015-09-01,0.0,0.0,0.0
2015-10-01,0.0,0.0,0.0
2015-11-01,0.0,0.0,0.0
2015-12-01,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0
2017-06-01,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0
2017-08-01,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0
2017-11-01,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0
2018-01-01,495.633,4512.0,4512.0
2018-02-01,594.291,5410.0,5410.0
2018-03-01,517.69,4713.0,4713.0
2018-04-01,692.997,6309.0,6309.0
2018-05-01,686.682,6252.0,6252.0
2018-06-01,463.951,4224.0,4224.0
2018-07-01,476.667,4340.0,4340.0
2018-08-01,704.083,6410.0,6410.0
2018-09-01,679.863,6189.0,6189.0
2018-10-01,755.996,6883.0,6883.0
2018-11-01,824.053,7502.0,7502.0
2018-12-01,966.094,8795.0,8795.0
2019-01-01,1501.283,13369.0,13369.0
2019-02-01,1056.817,9411.0,9411.0
2019-03-01,1171.321,10431.0,10431.0
2019-04-01,1158.2,10314.0,10314.0
2019-05-01,1046.897,9323.0,9323.0
2019-06-01,959.771,8547.0,8547.0
2019-07-01,678.176,6039.0,6039.0
2019-08-01,552.603,4921.0,4921.0
2019-09-01,438.222,3902.0,3902.0
2019-10-01,512.995,4568.0,4568.0
2019-11-01,527.693,4699.0,4699.0
2019-12-01,920.022,8193.0,8193.0
2020-01-01,876.643,7686.0,7686.0
2020-02-01,977.997,8574.0,8574.0
2020-03-01,1117.828,9800.0,9800.0
2020-04-01,928.202,8138.0,8138.0
2020-05-01,853.051,7479.0,7479.0
2020-06-01,563.25,4938.0,4938.0
2020-07-01,447.364,3922.0,3922.0
2020-08-01,478.631,4196.0,4196.0
