measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,9624.122000000001,79642.0,159221.0
2003-02-01,8879.646,73481.0,146905.0
2003-03-01,9788.738000000001,81004.0,161945.0
2003-04-01,9257.068000000001,76604.0,153149.0
2003-05-01,10599.184,87710.0,175353.0
2003-06-01,11043.29,91386.0,182700.0
2003-07-01,14178.582,117331.0,234570.0
2003-08-01,13320.280999999999,110228.0,220371.0
2003-09-01,12172.213,100728.0,201377.0
2003-10-01,11455.125,94794.0,189513.0
2003-11-01,9696.762,80243.0,160423.0
2003-12-01,10295.59,85198.0,170330.0
2004-01-01,12434.125,70935.11,207530.52
2004-02-01,11247.069,64163.1,187718.08
2004-03-01,11150.058,63609.67,186098.92
2004-04-01,10532.719000000001,60087.83,175795.28
2004-05-01,11575.52,66036.88,193200.06
2004-06-01,10547.87,60174.26,176048.16
2004-07-01,11867.55,67702.87,198074.15
2004-08-01,11839.477,67542.72,197605.59
2004-09-01,11531.7,65786.88,192468.68
2004-10-01,10424.846,59472.43,173994.84
2004-11-01,11269.827,64292.94,188097.91
2004-12-01,11485.639,65524.12,191699.91
2005-01-01,9259.338,52823.35,155829.05
2005-02-01,8357.519,47678.58,140651.97
2005-03-01,9019.456,51454.85,151791.98
2005-04-01,9062.774000000001,51701.97,152520.99
2005-05-01,9953.698,56784.59,167514.71
2005-06-01,12784.945,72936.5,215162.89
2005-07-01,16371.361,93396.54,275520.09
2005-08-01,16965.941,96788.54,285526.5
2005-09-01,12795.941,72999.23,215347.94
2005-10-01,9932.123,56661.5,167151.61
2005-11-01,8861.824,50555.59,149139.14
2005-12-01,10111.081,57682.43,170163.37
2006-01-01,9750.926000000001,55627.8,162127.32
2006-02-01,8597.145,49045.62,142943.55
2006-03-01,9522.501,54324.66,158329.32
2006-04-01,9073.057,51760.64,150856.48
2006-05-01,10575.396,60331.29,175835.66
2006-06-01,11209.409,63948.26,186377.33
2006-07-01,12621.301,72002.92,209852.65
2006-08-01,13038.572,74383.4,216790.55
2006-09-01,10616.482,60565.68,176518.79
2006-10-01,11129.123,63490.24,185042.41
2006-11-01,9400.951000000001,53631.23,156308.34
2006-12-01,10542.138,60141.56,175282.7
2007-01-01,7940.993,44500.0,133616.0
2007-02-01,7223.214,40477.0,121538.0
2007-03-01,6681.653,37442.0,112426.0
2007-04-01,6650.735000000001,37269.0,111906.0
2007-05-01,7418.348,41571.0,124822.0
2007-06-01,8770.986,49151.0,147582.0
2007-07-01,11947.994,66954.0,201039.0
2007-08-01,13245.564,74225.0,222872.0
2007-09-01,10437.775,58491.0,175627.0
2007-10-01,9891.921,55432.0,166443.0
2007-11-01,9404.709,52701.0,158244.0
2007-12-01,10480.109,58728.0,176339.0
2008-01-01,665.265,3788.0,11885.0
2008-02-01,557.428,3174.0,9958.0
2008-03-01,523.144,2979.0,9346.0
2008-04-01,595.121,3389.0,10632.0
2008-05-01,473.03000000000003,2693.0,8450.0
2008-06-01,517.735,2948.0,9250.0
2008-07-01,678.134,3861.0,12115.0
2008-08-01,793.344,4517.0,14174.0
2008-09-01,714.5500000000001,4069.0,12766.0
2008-10-01,666.15,3793.0,11900.0
2008-11-01,580.133,3303.0,10364.0
2008-12-01,648.966,3695.0,11594.0
2009-01-01,261.279,1482.0,4897.0
2009-02-01,240.407,1364.0,4505.0
2009-03-01,223.697,1269.0,4192.0
2009-04-01,192.16,1090.0,3601.0
2009-05-01,195.23,1107.0,3658.0
2009-06-01,180.943,1026.0,3390.0
2009-07-01,331.09,1878.0,6204.0
2009-08-01,339.507,1926.0,6362.0
2009-09-01,355.77700000000004,2018.0,6667.0
2009-10-01,278.213,1578.0,5213.0
2009-11-01,254.068,1441.0,4760.0
2009-12-01,291.629,1654.0,5465.0
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0
