measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2011-01-01,,,,0.0,0.0,0.0
2011-02-01,,,,0.0,0.0,0.0
2011-03-01,,,,0.0,0.0,0.0
2011-04-01,,,,0.0,0.0,0.0
2011-05-01,,,,0.0,0.0,0.0
2011-06-01,,,,0.0,0.0,0.0
2011-07-01,,,,0.0,0.0,0.0
2011-08-01,,,,0.0,0.0,0.0
2011-09-01,,,,0.0,0.0,0.0
2011-10-01,,,,0.0,0.0,0.0
2011-11-01,,,,1780.265,17297.0,17297.0
2011-12-01,,,,1295.735,12589.0,12589.0
2012-01-01,,,,479.709,4565.0,4565.0
2012-02-01,,,,570.482,5429.0,5429.0
2012-03-01,,,,740.778,7049.0,7049.0
2012-04-01,,,,1159.572,11034.0,11034.0
2012-05-01,,,,3965.024,37731.0,37731.0
2012-06-01,,,,4476.98,42603.0,42603.0
2012-07-01,,,,4636.464,44121.0,44121.0
2012-08-01,,,,4988.56,47471.0,47471.0
2012-09-01,,,,5015.402,47727.0,47727.0
2012-10-01,,,,5117.429,48697.0,48697.0
2012-11-01,,,,4248.41,40428.0,40428.0
2012-12-01,,,,3853.19,36667.0,36667.0
2013-01-01,,,,1848.355,17635.0,17635.0
2013-02-01,,,,2313.207,22070.0,22070.0
2013-03-01,,,,2724.473,25994.0,25994.0
2013-04-01,,,,3103.711,29613.0,29613.0
2013-05-01,,,,3513.755,33525.0,33525.0
2013-06-01,,,,3885.028,37067.0,37067.0
2013-07-01,,,,3770.483,35974.0,35974.0
2013-08-01,,,,3702.795,35328.0,35328.0
2013-09-01,,,,3947.354,37662.0,37662.0
2013-10-01,,,,5491.0,52390.0,52390.0
2013-11-01,,,,3634.716,34679.0,34679.0
2013-12-01,,,,3495.123,33347.0,33347.0
2014-01-01,,,,2585.459,24588.0,24588.0
2014-02-01,,,,2603.893,24763.0,24763.0
2014-03-01,,,,3695.878,35148.0,35148.0
2014-04-01,,,,3866.181,36767.0,36767.0
2014-05-01,,,,4531.088,43091.0,43091.0
2014-06-01,,,,4588.09,43633.0,43633.0
2014-07-01,,,,4225.119,40181.0,40181.0
2014-08-01,,,,3725.589,35430.0,35430.0
2014-09-01,,,,3931.937,37393.0,37393.0
2014-10-01,,,,3566.46,33917.0,33917.0
2014-11-01,,,,2785.232,26488.0,26488.0
2014-12-01,,,,1885.074,17927.0,17927.0
2015-01-01,,,,1843.334,17178.0,17178.0
2015-02-01,,,,2595.098,24184.0,24184.0
2015-03-01,,,,3517.132,32776.0,32776.0
2015-04-01,,,,4305.762,40125.0,40125.0
2015-05-01,,,,4344.436,40486.0,40486.0
2015-06-01,,,,4419.47,41185.0,41185.0
2015-07-01,,,,4238.3,39497.0,39497.0
2015-08-01,,,,4541.409,42321.0,42321.0
2015-09-01,,,,3622.471,33758.0,33758.0
2015-10-01,,,,3214.82,29959.0,29959.0
2015-11-01,,,,2912.14,27138.0,27138.0
2015-12-01,,,,2449.628,22828.0,22828.0
2016-01-01,,,,2344.597,21645.0,21645.0
2016-02-01,,,,2873.639,26529.0,26529.0
2016-03-01,,,,3355.635,30979.0,30979.0
2016-04-01,,,,3619.155,33412.0,33412.0
2016-05-01,,,,4429.619,40894.0,40894.0
2016-06-01,,,,4306.286,39756.0,39756.0
2016-07-01,,,,4458.193,41158.0,41158.0
2016-08-01,,,,3558.904,32856.0,32856.0
2016-09-01,,,,3293.804,30408.0,30408.0
2016-10-01,,,,3255.851,30058.0,30058.0
2016-11-01,,,,2616.965,24160.0,24160.0
2016-12-01,,,,2542.352,23471.0,23471.0
2017-01-01,,,,1890.642,17418.0,17418.0
2017-02-01,,,,2174.918,20038.0,20038.0
2017-03-01,,,,3767.181,34707.0,34707.0
2017-04-01,,,,4096.171,37738.0,37738.0
2017-05-01,,,,4245.975,39118.0,39118.0
2017-06-01,,,,4805.475,44273.0,44273.0
2017-07-01,,,,2862.613,26373.0,26373.0
2017-08-01,,,,3610.235,33261.0,33261.0
2017-09-01,,,,3738.579,34444.0,34444.0
2017-10-01,,,,3418.857,31498.0,31498.0
2017-11-01,,,,2014.7,18561.0,18561.0
2017-12-01,,,,1857.654,17115.0,17115.0
2018-01-01,,,,2148.249,19558.0,19558.0
2018-02-01,,,,2297.175,20913.0,20913.0
2018-03-01,,,,2965.911,27002.0,27002.0
2018-04-01,,,,3530.901,32145.0,32145.0
2018-05-01,,,,4453.917,40548.0,40548.0
2018-06-01,,,,4349.079,39594.0,39594.0
2018-07-01,,,,3841.891,34977.0,34977.0
2018-08-01,,,,3888.397,35400.0,35400.0
2018-09-01,,,,3742.066,34068.0,34068.0
2018-10-01,,,,2677.01,24371.0,24371.0
2018-11-01,,,,2319.735,21119.0,21119.0
2018-12-01,,,,1565.669,14254.0,14254.0
2019-01-01,,,,1963.782,17487.0,17487.0
2019-02-01,,,,1936.02,17240.0,17240.0
2019-03-01,,,,3088.401,27502.0,27502.0
2019-04-01,,,,3672.501,32704.0,32704.0
2019-05-01,,,,3849.112,34276.0,34276.0
2019-06-01,,,,4357.697,38805.0,38805.0
2019-07-01,,,,3843.072,34223.0,34223.0
2019-08-01,,,,4162.41,37066.0,37066.0
2019-09-01,,,,3353.446,29862.0,29862.0
2019-10-01,,,,3451.753,30738.0,30738.0
2019-11-01,,,,1947.206,17340.0,17340.0
2019-12-01,,,,1547.6,13781.0,13781.0
2020-01-01,,,,2116.001,18551.0,18551.0
2020-02-01,,,,2443.595,21423.0,21423.0
2020-03-01,,,,2757.125,24172.0,24172.0
2020-04-01,,,,3685.598,32312.0,32312.0
2020-05-01,,,,3992.207,35000.0,35000.0
2020-06-01,,,,3814.156,33439.0,33439.0
2020-07-01,,,,3821.973,33507.0,33507.0
2020-08-01,,,,3513.774,30805.0,30805.0
2020-09-01,,,,3174.781,27833.0,27833.0
2020-10-01,,,,2992.959,26239.0,26239.0
2020-11-01,,,,2137.461,18739.0,18739.0
2020-12-01,,,,1897.37,16634.0,16634.0
2021-01-01,,,,2304.265,20379.0,20379.0
2021-02-01,,,,2925.507,25873.0,25873.0
2021-03-01,,,,3627.587,32082.0,32082.0
2021-04-01,,,,4071.403,36007.0,36007.0
2021-05-01,,,,4834.077,42753.0,42753.0
2021-06-01,,,,4342.413,38404.0,38404.0
2021-07-01,,,,3521.476,31144.0,31144.0
2021-08-01,,,,3903.312,34521.0,34521.0
2021-09-01,,,,3474.962,30733.0,30733.0
2021-10-01,,,,3311.28,29285.0,29285.0
2021-11-01,,,,2444.868,21622.0,21622.0
2021-12-01,,,,1847.85,16342.0,16342.0
2022-01-01,,,,2405.663,8208.0,8208.0
2022-02-01,,,,2777.263,9476.0,9476.0
2022-03-01,,,,3488.064,11901.0,11901.0
2022-04-01,,,,3919.322,13373.0,13373.0
2022-05-01,,,,4539.941,15490.0,15490.0
2022-06-01,,,,4336.459,14796.0,14796.0
2022-07-01,,,,3886.387,13260.0,13260.0
2022-08-01,,,,3725.498,12711.0,12711.0
2022-09-01,,,,3431.424,11708.0,11708.0
2022-10-01,,,,3354.835,11447.0,11447.0
2022-11-01,,,,2474.826,8444.0,8444.0
2022-12-01,,,,1893.318,6460.0,6460.0
2023-01-01,,,,2001.0,6827.0,6827.0
2023-02-01,,,,2809.0,9584.0,9584.0
2023-03-01,,,,3208.0,10946.0,10946.0
2023-04-01,0.0,0.0,0.0,3903.0,13317.0,13317.0
2023-05-01,0.0,0.0,0.0,4314.0,14719.0,14719.0
2023-06-01,0.0,0.0,0.0,4889.0,16681.0,16681.0
2023-07-01,0.0,0.0,0.0,4298.0,14665.0,14665.0
2023-08-01,0.0,0.0,0.0,3884.0,13252.0,13252.0
2023-09-01,0.0,0.0,0.0,3585.0,12232.0,12232.0
2023-10-01,0.0,0.0,0.0,2727.0,9305.0,9305.0
2023-11-01,0.0,0.0,0.0,2420.0,8257.0,8257.0
2023-12-01,0.0,0.0,0.0,2185.0,7455.0,7455.0
2024-01-01,-194.0,0.0,0.0,2157.0,7360.0,7360.0
2024-02-01,-208.0,0.0,0.0,2652.0,9049.0,9049.0
2024-03-01,-219.0,0.0,0.0,3667.0,12512.0,12512.0
2024-04-01,-177.0,0.0,0.0,4451.0,15187.0,15187.0
2024-05-01,-240.0,0.0,0.0,4804.0,16391.0,16391.0
2024-06-01,-222.0,0.0,0.0,4383.0,14955.0,14955.0
2024-07-01,-224.0,0.0,0.0,4205.0,14347.0,14347.0
2024-08-01,-235.0,0.0,0.0,3880.0,13239.0,13239.0
2024-09-01,-198.0,0.0,0.0,3743.0,12771.0,12771.0
2024-10-01,-202.0,0.0,0.0,22.0,75.0,75.0
2024-11-01,-213.0,0.0,0.0,2347.0,8008.0,8008.0
2024-12-01,-186.0,0.0,0.0,1466.0,5002.0,5002.0
