measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2023-01-01,,,,0.0,0.0,0.0
2023-02-01,,,,0.0,0.0,0.0
2023-03-01,,,,0.0,0.0,0.0
2023-04-01,,,,0.0,0.0,0.0
2023-05-01,,,,0.0,0.0,0.0
2023-06-01,,,,0.0,0.0,0.0
2023-07-01,,,,210.0,717.0,717.0
2023-08-01,0.0,0.0,0.0,733.0,2501.0,2501.0
2023-09-01,0.0,0.0,0.0,537.0,1832.0,1832.0
2023-10-01,0.0,0.0,0.0,583.0,1989.0,1989.0
2023-11-01,0.0,0.0,0.0,202.0,689.0,689.0
2023-12-01,0.0,0.0,0.0,403.0,1375.0,1375.0
2024-01-01,0.0,0.0,0.0,294.0,1003.0,1003.0
2024-02-01,0.0,0.0,0.0,534.0,1822.0,1822.0
2024-03-01,0.0,0.0,0.0,669.0,2283.0,2283.0
2024-04-01,0.0,0.0,0.0,831.0,2835.0,2835.0
2024-05-01,0.0,0.0,0.0,875.0,2986.0,2986.0
2024-06-01,0.0,0.0,0.0,980.0,3344.0,3344.0
2024-07-01,0.0,0.0,0.0,1065.0,3634.0,3634.0
2024-08-01,0.0,0.0,0.0,784.0,2675.0,2675.0
2024-09-01,0.0,0.0,0.0,897.0,3061.0,3061.0
2024-10-01,0.0,0.0,0.0,752.0,2566.0,2566.0
2024-11-01,0.0,0.0,0.0,489.0,1668.0,1668.0
2024-12-01,0.0,0.0,0.0,464.0,1583.0,1583.0
