measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,43611.0,259503.0,548260.0
2003-02-01,36601.0,200511.0,456343.0
2003-03-01,34557.0,168729.0,421936.0
2003-04-01,31973.0,147298.0,424779.0
2003-05-01,41957.0,203635.0,544344.0
2003-06-01,40270.0,196105.0,518532.0
2003-07-01,35930.0,261833.0,464337.0
2003-08-01,40938.0,220390.0,533962.0
2003-09-01,36432.0,170925.0,470380.0
2003-10-01,38760.0,267983.0,494610.0
2003-11-01,38199.0,266099.0,484032.0
2003-12-01,37814.0,261413.0,504003.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,31829.281,155349.99,407971.13
2005-02-01,28729.246,140219.57,368236.5
2005-03-01,31004.677,151325.33,397401.78
2005-04-01,31153.584,152052.1,399310.39
2005-05-01,34216.166,166999.72,438564.98
2005-06-01,43948.672,214501.42,563311.17
2005-07-01,56277.094,274673.06,721330.44
2005-08-01,58320.982,284648.72,747527.93
2005-09-01,43986.47,214685.9,563795.64
2005-10-01,34142.0,166637.74,437614.36
2005-11-01,30462.814,148680.64,390456.47
2005-12-01,34757.174,169640.23,445499.33
2006-01-01,34369.495,167748.08,441288.93
2006-02-01,30302.713,147899.23,389073.27
2006-03-01,33564.355,163818.41,430951.28
2006-04-01,31980.18,156086.48,410611.19
2006-05-01,37275.537,181931.67,478601.2
2006-06-01,39510.271,192838.8,507294.19
2006-07-01,44486.823000000004,217127.98,571190.88
2006-08-01,45957.596,224306.42,590074.95
2006-09-01,37420.354,182638.48,480460.59
2006-10-01,39227.281,191457.6,503660.73
2006-11-01,33135.924,161727.36,425450.42
2006-12-01,37158.313,181359.54,477096.1
2007-01-01,31723.152000000002,154242.0,404053.0
2007-02-01,28859.837,140320.0,367583.0
2007-03-01,29180.488,141879.0,371668.0
2007-04-01,27099.583,131761.0,345163.0
2007-05-01,31999.002,155583.0,407567.0
2007-06-01,40096.407,194954.0,510702.0
2007-07-01,51437.327,250094.0,655150.0
2007-08-01,54111.04,263094.0,689204.0
2007-09-01,45147.393,219512.0,575036.0
2007-10-01,41293.504,200773.0,525949.0
2007-11-01,32769.537,159329.0,417381.0
2007-12-01,36483.731,177388.0,464687.0
2008-01-01,33013.657,160649.0,425662.0
2008-02-01,27915.84,135843.0,359934.0
2008-03-01,31649.776,154013.0,408078.0
2008-04-01,33401.849,162538.0,430668.0
2008-05-01,37631.12,183119.0,485199.0
2008-06-01,39981.316,194555.0,515501.0
2008-07-01,39753.861000000004,193448.0,512568.0
2008-08-01,39661.468,192999.0,511377.0
2008-09-01,35916.628,174776.0,463092.0
2008-10-01,44208.756,215126.0,570008.0
2008-11-01,32505.844,158178.0,419116.0
2008-12-01,42408.885,206368.0,546801.0
2009-01-01,36595.788,178326.0,197377.0
2009-02-01,33610.37,163779.0,181276.0
2009-03-01,38053.715,185430.0,205241.0
2009-04-01,30768.911,149933.0,165951.0
2009-05-01,31919.337,155538.0,172156.0
2009-06-01,39223.662,191131.0,211551.0
2009-07-01,48938.735,238472.0,263949.0
2009-08-01,46866.595,228374.0,252773.0
2009-09-01,37101.171,180789.0,200103.0
2009-10-01,30228.205,147298.0,163035.0
2009-11-01,30369.197,147985.0,163795.0
2009-12-01,34350.314,167384.0,185267.0
