measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2018-10-01,80.004,728.0,728.0
2018-11-01,44.441,405.0,405.0
2018-12-01,33.555,305.0,305.0
2019-01-01,68.715,612.0,612.0
2019-02-01,43.283,385.0,385.0
2019-03-01,125.477,1117.0,1117.0
2019-04-01,154.553,1376.0,1376.0
2019-05-01,192.962,1718.0,1718.0
2019-06-01,220.719,1966.0,1966.0
2019-07-01,218.4,1945.0,1945.0
2019-08-01,206.384,1838.0,1838.0
2019-09-01,137.581,1225.0,1225.0
2019-10-01,103.831,925.0,925.0
2019-11-01,63.206,563.0,563.0
2019-12-01,54.889,489.0,489.0
2020-01-01,55.84,490.0,490.0
2020-02-01,123.834,1086.0,1086.0
2020-03-01,150.246,1317.0,1317.0
2020-04-01,198.637,1741.0,1741.0
2020-05-01,206.623,1811.0,1811.0
2020-06-01,223.956,1963.0,1963.0
2020-07-01,215.954,1893.0,1893.0
2020-08-01,213.837,1875.0,1875.0
2020-09-01,150.793,1322.0,1322.0
2020-10-01,112.848,989.0,989.0
2020-11-01,86.362,757.0,757.0
2020-12-01,54.07,474.0,474.0
2021-01-01,79.37,702.0,702.0
2021-02-01,118.918,1052.0,1052.0
2021-03-01,203.808,1802.0,1802.0
2021-04-01,184.196,1629.0,1629.0
2021-05-01,233.855,2068.0,2068.0
2021-06-01,290.618,2570.0,2570.0
2021-07-01,263.884,2334.0,2334.0
2021-08-01,242.949,2149.0,2149.0
2021-09-01,206.926,1830.0,1830.0
2021-10-01,138.807,1228.0,1228.0
2021-11-01,85.333,755.0,755.0
2021-12-01,54.336,481.0,481.0
2022-01-01,73.377,250.0,250.0
2022-02-01,110.4,377.0,377.0
2022-03-01,145.083,495.0,495.0
2022-04-01,122.88,419.0,419.0
2022-05-01,181.483,619.0,619.0
2022-06-01,227.551,776.0,776.0
2022-07-01,221.22,755.0,755.0
2022-08-01,195.559,667.0,667.0
2022-09-01,183.518,626.0,626.0
2022-10-01,122.372,418.0,418.0
2022-11-01,65.951,225.0,225.0
2022-12-01,31.606,108.0,108.0
2023-01-01,28.0,96.0,96.0
2023-02-01,144.0,491.0,491.0
2023-03-01,68.0,232.0,232.0
2023-04-01,170.0,580.0,580.0
2023-05-01,157.0,536.0,536.0
2023-06-01,235.0,802.0,802.0
2023-07-01,172.0,587.0,587.0
2023-08-01,230.0,785.0,785.0
2023-09-01,182.0,621.0,621.0
2023-10-01,336.0,1146.0,1146.0
2023-11-01,0.0,0.0,0.0
2023-12-01,62.0,212.0,212.0
2024-01-01,105.0,358.0,358.0
2024-02-01,98.0,334.0,334.0
2024-03-01,172.0,587.0,587.0
2024-04-01,361.0,1232.0,1232.0
2024-05-01,32.0,109.0,109.0
2024-06-01,160.0,546.0,546.0
2024-07-01,211.0,720.0,720.0
2024-08-01,182.0,621.0,621.0
2024-09-01,220.0,751.0,751.0
2024-10-01,183.0,624.0,624.0
2024-11-01,97.0,331.0,331.0
2024-12-01,51.0,174.0,174.0
