measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-01-01,0.0,0.0,0.0,34.573,306.0,306.0
2021-02-01,0.0,0.0,0.0,20.59,182.0,182.0
2021-03-01,0.0,0.0,0.0,67.511,597.0,597.0
2021-04-01,0.0,0.0,0.0,66.572,589.0,589.0
2021-05-01,0.0,0.0,0.0,75.303,666.0,666.0
2021-06-01,0.0,0.0,0.0,74.99,663.0,663.0
2021-07-01,0.0,0.0,0.0,72.048,637.0,637.0
2021-08-01,0.0,0.0,0.0,63.021,557.0,557.0
2021-09-01,0.0,0.0,0.0,56.935,504.0,504.0
2021-10-01,0.0,0.0,0.0,45.623,403.0,403.0
2021-11-01,0.0,0.0,0.0,39.443,349.0,349.0
2021-12-01,0.0,0.0,0.0,35.391,313.0,313.0
2022-01-01,0.0,0.0,0.0,34.743,119.0,119.0
2022-02-01,0.0,0.0,0.0,42.413,145.0,145.0
2022-03-01,0.0,0.0,0.0,56.809,194.0,194.0
2022-04-01,0.0,0.0,0.0,67.23,229.0,229.0
2022-05-01,0.0,0.0,0.0,68.973,235.0,235.0
2022-06-01,0.0,0.0,0.0,71.477,244.0,244.0
2022-07-01,0.0,0.0,0.0,72.717,248.0,248.0
2022-08-01,0.0,0.0,0.0,74.519,254.0,254.0
2022-09-01,0.0,0.0,0.0,62.327,213.0,213.0
2022-10-01,0.0,0.0,0.0,51.633,176.0,176.0
2022-11-01,0.0,0.0,0.0,41.051,140.0,140.0
2022-12-01,0.0,0.0,0.0,31.108,106.0,106.0
2023-01-01,0.0,0.0,0.0,22.0,75.0,75.0
2023-02-01,0.0,0.0,0.0,40.0,136.0,136.0
2023-03-01,0.0,0.0,0.0,61.0,208.0,208.0
2023-04-01,0.0,0.0,0.0,69.0,235.0,235.0
2023-05-01,0.0,0.0,0.0,91.0,310.0,310.0
2023-06-01,0.0,0.0,0.0,69.0,235.0,235.0
2023-07-01,0.0,0.0,0.0,76.0,259.0,259.0
2023-08-01,0.0,0.0,0.0,69.0,235.0,235.0
2023-09-01,0.0,0.0,0.0,55.0,188.0,188.0
2023-10-01,0.0,0.0,0.0,44.0,150.0,150.0
2023-11-01,0.0,0.0,0.0,34.0,116.0,116.0
2023-12-01,0.0,0.0,0.0,19.0,65.0,65.0
2024-01-01,0.0,0.0,0.0,13.0,44.0,44.0
2024-02-01,0.0,0.0,0.0,43.0,147.0,147.0
2024-03-01,0.0,0.0,0.0,61.0,208.0,208.0
2024-04-01,0.0,0.0,0.0,65.0,222.0,222.0
2024-05-01,0.0,0.0,0.0,68.0,232.0,232.0
2024-06-01,0.0,0.0,0.0,81.0,276.0,276.0
2024-07-01,0.0,0.0,0.0,74.0,252.0,252.0
2024-08-01,0.0,0.0,0.0,66.0,225.0,225.0
2024-09-01,0.0,0.0,0.0,55.0,188.0,188.0
2024-10-01,0.0,0.0,0.0,55.0,188.0,188.0
2024-11-01,0.0,0.0,0.0,34.0,116.0,116.0
2024-12-01,0.0,0.0,0.0,20.0,68.0,68.0
