measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,0.0,0.0,0.0
2001-02-01,0.0,0.0,0.0
2001-03-01,0.0,0.0,0.0
2001-04-01,16.0,350.0,350.0
2001-05-01,0.0,0.0,0.0
2001-06-01,0.0,0.0,0.0
2001-07-01,0.0,0.0,0.0
2001-08-01,1599.0,26777.0,26777.0
2001-09-01,0.0,0.0,0.0
2001-10-01,0.0,0.0,0.0
2001-11-01,0.0,0.0,0.0
2001-12-01,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0
2002-03-01,0.0,0.0,0.0
2002-04-01,0.0,0.0,0.0
2002-05-01,15.0,348.0,348.0
2002-06-01,0.0,0.0,0.0
2002-07-01,0.0,0.0,0.0
2002-08-01,0.0,0.0,0.0
2002-09-01,1.0,17.0,17.0
2002-10-01,0.0,0.0,0.0
2002-11-01,47.0,882.0,882.0
2002-12-01,0.0,0.0,0.0
2003-01-01,707.0,10904.0,10904.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,561.0,8915.0,8915.0
2003-05-01,0.0,0.0,0.0
2003-06-01,43.0,806.0,806.0
2003-07-01,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,34.0,650.0,650.0
2003-12-01,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,29.0,568.0,568.0
2004-06-01,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0
2004-09-01,43.0,748.0,748.0
2004-10-01,29.0,708.0,708.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,0.0,69.6,69.6
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0
2005-06-01,892.0,14877.0,14877.0
2005-07-01,469.0,7969.2,7969.2
2005-08-01,269.0,4935.8,4935.8
2005-09-01,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0
2005-12-01,76.0,1311.0,1311.0
2006-01-01,0.0,0.0,0.0
2006-02-01,56.0,946.0,946.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0
2006-06-01,0.0,17.0,17.0
2006-07-01,131.0,2177.0,2177.0
2006-08-01,930.0,15493.0,15493.0
2006-09-01,0.0,0.0,0.0
2006-10-01,0.0,0.0,0.0
2006-11-01,0.0,74.0,74.0
2006-12-01,0.0,0.0,0.0
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,6.0,6.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,4.0,389.0,389.0
2007-07-01,36.0,1129.0,1129.0
2007-08-01,1134.0,18468.0,18468.0
2007-09-01,0.0,0.0,0.0
2007-10-01,0.0,6.0,6.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,141.0,141.0
2008-01-01,33.153,1358.0,1358.0
2008-02-01,12.991000000000001,535.0,535.0
2008-03-01,1.8760000000000001,76.0,76.0
2008-04-01,3.918,159.0,159.0
2008-05-01,3.2750000000000004,135.0,135.0
2008-06-01,35.17,1441.0,1441.0
2008-07-01,17.163,706.0,706.0
2008-08-01,6.8100000000000005,282.0,282.0
2008-09-01,8.715,359.0,359.0
2008-10-01,2.5020000000000002,100.0,100.0
2008-11-01,37.347,1535.0,1535.0
2008-12-01,30.080000000000002,1235.0,1235.0
2009-01-01,83.155,1699.0,1699.0
2009-02-01,30.522000000000002,623.0,623.0
2009-03-01,24.119,494.0,494.0
2009-04-01,2.235,47.0,47.0
2009-05-01,6.313000000000001,129.0,129.0
2009-06-01,4.352,88.0,88.0
2009-07-01,7.856000000000001,159.0,159.0
2009-08-01,15.559000000000001,318.0,318.0
2009-09-01,1.995,41.0,41.0
2009-10-01,2.5580000000000003,53.0,53.0
2009-11-01,3.2840000000000003,65.0,65.0
2009-12-01,4.0520000000000005,82.0,82.0
2010-01-01,7.62,212.0,212.0
2010-02-01,4.063000000000001,112.0,112.0
2010-03-01,0.9530000000000001,24.0,24.0
2010-04-01,0.9440000000000001,24.0,24.0
2010-05-01,2.222,59.0,59.0
2010-06-01,11.332,306.0,306.0
2010-07-01,15.999,429.0,429.0
2010-08-01,8.926,241.0,241.0
2010-09-01,7.125,194.0,194.0
2010-10-01,1.548,41.0,41.0
2010-11-01,2.761,76.0,76.0
2010-12-01,17.507,470.0,470.0
2011-01-01,20.275,441.0,441.0
2011-02-01,2.726,59.0,59.0
2011-03-01,5.797,123.0,123.0
2011-04-01,2.467,53.0,53.0
2011-05-01,12.653,270.0,270.0
2011-06-01,14.819,318.0,318.0
2011-07-01,26.481,570.0,570.0
2011-08-01,17.718,382.0,382.0
2011-09-01,2.755,59.0,59.0
2011-10-01,5.62,123.0,123.0
2011-11-01,4.621,100.0,100.0
2011-12-01,4.068,88.0,88.0
2012-01-01,22.255,400.0,400.0
2012-02-01,27.973,506.0,506.0
2012-03-01,9.921,176.0,176.0
2012-04-01,12.392,223.0,223.0
2012-05-01,24.935,453.0,453.0
2012-06-01,64.568,1164.0,1164.0
2012-07-01,163.964,2964.0,2964.0
2012-08-01,17.566,318.0,318.0
2012-09-01,25.326,459.0,459.0
2012-10-01,24.001,435.0,435.0
2012-11-01,16.12,294.0,294.0
2012-12-01,11.979,218.0,218.0
2013-01-01,47.934,864.0,864.0
2013-02-01,9.485,171.0,171.0
2013-03-01,11.727,212.0,212.0
2013-04-01,8.354,153.0,153.0
2013-05-01,15.623,282.0,282.0
2013-06-01,36.203,653.0,653.0
2013-07-01,57.702,1041.0,1041.0
2013-08-01,53.405,964.0,964.0
2013-09-01,21.133,382.0,382.0
2013-10-01,10.849,194.0,194.0
2013-11-01,11.466,206.0,206.0
2013-12-01,8.119,147.0,147.0
2014-01-01,1116.586,17734.0,17734.0
2014-02-01,122.843,1952.0,1952.0
2014-03-01,164.594,2617.0,2617.0
2014-04-01,18.489,294.0,294.0
2014-05-01,24.769,394.0,394.0
2014-06-01,21.821,347.0,347.0
2014-07-01,143.45,2281.0,2281.0
2014-08-01,79.557,1264.0,1264.0
2014-09-01,28.637,453.0,453.0
2014-10-01,46.87,747.0,747.0
2014-11-01,91.035,1446.0,1446.0
2014-12-01,44.349,706.0,706.0
2015-01-01,7.738,159.0,159.0
2015-02-01,48.417,1023.0,1023.0
2015-03-01,2.613,53.0,53.0
2015-04-01,0.564,12.0,12.0
2015-05-01,3.505,76.0,76.0
2015-06-01,3.27,71.0,71.0
2015-07-01,10.999,235.0,235.0
2015-08-01,5.413,112.0,112.0
2015-09-01,1.026,24.0,24.0
2015-10-01,1.17,24.0,24.0
2015-11-01,3.529,76.0,76.0
2015-12-01,2.756,59.0,59.0
2016-01-01,57.289,1036.0,1036.0
2016-02-01,19.246,345.0,345.0
2016-03-01,9.568,175.0,175.0
2016-04-01,4.67,85.0,85.0
2016-05-01,8.496,153.0,153.0
2016-06-01,14.679,266.0,266.0
2016-07-01,21.937,396.0,396.0
2016-08-01,19.456,351.0,351.0
2016-09-01,11.062,198.0,198.0
2016-10-01,3.872,68.0,68.0
2016-11-01,3.647,68.0,68.0
2016-12-01,4.078,74.0,74.0
2017-01-01,23.151,396.0,396.0
2017-02-01,30.428,527.0,527.0
2017-03-01,14.82,255.0,255.0
2017-04-01,5.513,96.0,96.0
2017-05-01,16.89,294.0,294.0
2017-06-01,14.677,255.0,255.0
2017-07-01,10.286,176.0,176.0
2017-08-01,12.27,209.0,209.0
2017-09-01,10.579,181.0,181.0
2017-10-01,43.239,747.0,747.0
2017-11-01,21.205,368.0,368.0
2017-12-01,34.942,606.0,606.0
2018-01-01,1154.106,18183.0,18183.0
2018-02-01,51.394,807.0,807.0
2018-03-01,41.713,657.0,657.0
2018-04-01,114.996,1810.0,1810.0
2018-05-01,142.633,2248.0,2248.0
2018-06-01,122.167,1926.0,1926.0
2018-07-01,123.868,1954.0,1954.0
2018-08-01,126.001,1983.0,1983.0
2018-09-01,175.33,2761.0,2761.0
2018-10-01,286.665,4520.0,4520.0
2018-11-01,303.593,4785.0,4785.0
2018-12-01,273.534,4312.0,4312.0
2019-01-01,111.043,1908.0,1908.0
2019-02-01,22.033,380.0,380.0
2019-03-01,37.911,651.0,651.0
2019-04-01,22.143,380.0,380.0
2019-05-01,30.932,530.0,530.0
2019-06-01,54.339,934.0,934.0
2019-07-01,74.501,1279.0,1279.0
