measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2021-10-01,4.468,64.0,64.0
2021-11-01,3.675,53.0,53.0
2021-12-01,3.857,55.0,55.0
2022-01-01,19.277,290.0,290.0
2022-02-01,17.163,262.0,262.0
2022-03-01,13.667,208.0,208.0
2022-04-01,14.247,217.0,217.0
2022-05-01,21.046,320.0,320.0
2022-06-01,25.619,390.0,390.0
2022-07-01,30.19,460.0,460.0
2022-08-01,30.347,462.0,462.0
2022-09-01,25.58,389.0,389.0
2022-10-01,19.77,301.0,301.0
2022-11-01,18.53,282.0,282.0
2022-12-01,20.564,313.0,313.0
2023-01-01,24.62,374.0,374.0
2023-02-01,23.221,353.0,353.0
2023-03-01,22.917,349.0,349.0
2023-04-01,22.133,337.0,337.0
2023-05-01,31.599,481.0,481.0
2023-06-01,36.502,556.0,556.0
2023-07-01,40.032,610.0,610.0
2023-08-01,44.062,671.0,671.0
2023-09-01,37.119,565.0,565.0
2023-10-01,27.399,416.0,416.0
2023-11-01,25.403,386.0,386.0
2023-12-01,26.993,410.0,410.0
2024-01-01,21.168,310.0,310.0
2024-02-01,14.615,215.0,215.0
2024-03-01,16.586,244.0,244.0
2024-04-01,15.583,228.0,228.0
2024-05-01,20.82,306.0,306.0
2024-06-01,23.489,344.0,344.0
2024-07-01,25.389,372.0,372.0
2024-08-01,28.688,421.0,421.0
2024-09-01,23.804,349.0,349.0
2024-10-01,20.619,302.0,302.0
2024-11-01,16.519,242.0,242.0
2024-12-01,17.72,260.0,260.0
