measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2013-07-01,860.958,9925.0,9925.0
2013-08-01,951.295,10967.0,10967.0
2013-09-01,867.775,10004.0,10004.0
2013-10-01,947.374,10922.0,10922.0
2013-11-01,942.046,10860.0,10860.0
2013-12-01,983.552,11339.0,11339.0
2014-01-01,1168.949,11391.0,11391.0
2014-02-01,1020.237,9942.0,9942.0
2014-03-01,1066.22,10390.0,10390.0
2014-04-01,936.349,9124.0,9124.0
2014-05-01,964.778,9401.0,9401.0
2014-06-01,1023.29,9972.0,9972.0
2014-07-01,1023.569,9974.0,9974.0
2014-08-01,1003.225,9776.0,9776.0
2014-09-01,1011.197,9854.0,9854.0
2014-10-01,1016.273,9903.0,9903.0
2014-11-01,872.612,8503.0,8503.0
2014-12-01,930.301,9065.0,9065.0
2015-01-01,829.952,9760.0,9760.0
2015-02-01,772.041,9079.0,9079.0
2015-03-01,804.637,9463.0,9463.0
2015-04-01,710.516,8356.0,8356.0
2015-05-01,776.036,9126.0,9126.0
2015-06-01,872.188,10257.0,10257.0
2015-07-01,888.912,10454.0,10454.0
2015-08-01,856.267,10070.0,10070.0
2015-09-01,838.065,9856.0,9856.0
2015-10-01,806.88,9489.0,9489.0
2015-11-01,747.713,8793.0,8793.0
2015-12-01,851.793,10017.0,10017.0
2016-01-01,909.041,11006.0,11006.0
2016-02-01,859.847,10410.0,10410.0
2016-03-01,791.499,9583.0,9583.0
2016-04-01,782.243,9471.0,9471.0
2016-05-01,917.132,11104.0,11104.0
2016-06-01,904.688,10953.0,10953.0
2016-07-01,873.664,10578.0,10578.0
2016-08-01,845.186,10233.0,10233.0
2016-09-01,892.823,10810.0,10810.0
2016-10-01,869.251,10524.0,10524.0
2016-11-01,886.826,10737.0,10737.0
2016-12-01,879.8,10652.0,10652.0
2017-01-01,928.245,10139.0,10139.0
2017-02-01,839.736,9173.0,9173.0
2017-03-01,940.364,10272.0,10272.0
2017-04-01,845.293,9234.0,9234.0
2017-05-01,921.295,10064.0,10064.0
2017-06-01,942.879,10300.0,10300.0
2017-07-01,934.895,10213.0,10213.0
2017-08-01,937.785,10244.0,10244.0
2017-09-01,879.399,9606.0,9606.0
2017-10-01,741.956,8105.0,8105.0
2017-11-01,885.727,9676.0,9676.0
2017-12-01,975.426,10655.0,10655.0
2018-01-01,911.473,10887.0,10887.0
2018-02-01,851.796,10174.0,10174.0
2018-03-01,845.876,10104.0,10104.0
2018-04-01,803.514,9598.0,9598.0
2018-05-01,821.957,9818.0,9818.0
2018-06-01,822.9,9829.0,9829.0
2018-07-01,883.322,10551.0,10551.0
2018-08-01,920.49,10995.0,10995.0
2018-09-01,889.751,10628.0,10628.0
2018-10-01,896.663,10710.0,10710.0
2018-11-01,879.18,10501.0,10501.0
2018-12-01,935.078,11169.0,11169.0
2019-01-01,1053.691,12397.0,12397.0
2019-02-01,964.137,11343.0,11343.0
2019-03-01,1068.214,12567.0,12567.0
2019-04-01,991.021,11659.0,11659.0
2019-05-01,922.032,10848.0,10848.0
2019-06-01,936.71,11020.0,11020.0
2019-07-01,1033.604,12160.0,12160.0
2019-08-01,1078.322,12686.0,12686.0
2019-09-01,992.75,11680.0,11680.0
2019-10-01,883.889,10399.0,10399.0
2019-11-01,961.31,11310.0,11310.0
2019-12-01,1037.32,12204.0,12204.0
2020-01-01,989.942,21446.0,21446.0
2020-02-01,890.468,19292.0,19292.0
2020-03-01,938.292,20328.0,20328.0
2020-04-01,878.156,19025.0,19025.0
2020-05-01,932.847,20210.0,20210.0
2020-06-01,859.784,18627.0,18627.0
2020-07-01,965.639,20921.0,20921.0
2020-08-01,921.949,19974.0,19974.0
2020-09-01,914.467,19812.0,19812.0
2020-10-01,880.09,19067.0,19067.0
2020-11-01,886.022,19196.0,19196.0
2020-12-01,791.344,17144.0,17144.0
2021-01-01,981.994,10957.0,10957.0
2021-02-01,912.08,10178.0,10178.0
2021-03-01,1018.591,11366.0,11366.0
2021-04-01,845.171,9431.0,9431.0
2021-05-01,914.828,10209.0,10209.0
2021-06-01,939.967,10489.0,10489.0
2021-07-01,913.45,10193.0,10193.0
2021-08-01,907.597,10128.0,10128.0
2021-09-01,921.082,10278.0,10278.0
2021-10-01,902.34,10069.0,10069.0
2021-11-01,889.033,9921.0,9921.0
2021-12-01,890.867,9941.0,9941.0
2022-01-01,1010.472,11997.0,11997.0
2022-02-01,894.864,10624.0,10624.0
2022-03-01,965.538,11463.0,11463.0
2022-04-01,751.446,8922.0,8922.0
2022-05-01,775.666,9209.0,9209.0
2022-06-01,861.452,10227.0,10227.0
2022-07-01,926.215,10996.0,10996.0
2022-08-01,974.354,11568.0,11568.0
2022-09-01,944.464,11213.0,11213.0
2022-10-01,950.726,11287.0,11287.0
2022-11-01,807.349,9585.0,9585.0
2022-12-01,920.454,10928.0,10928.0
2023-01-01,769.032,8610.0,8610.0
2023-02-01,746.845,8361.0,8361.0
2023-03-01,789.084,8834.0,8834.0
2023-04-01,752.187,8421.0,8421.0
2023-05-01,923.134,10335.0,10335.0
2023-06-01,825.285,9240.0,9240.0
2023-07-01,861.467,9645.0,9645.0
2023-08-01,925.093,10357.0,10357.0
2023-09-01,862.066,9651.0,9651.0
2023-10-01,812.597,9097.0,9097.0
2023-11-01,826.15,9249.0,9249.0
2023-12-01,932.06,10435.0,10435.0
2024-01-01,328.204,3248.0,3248.0
2024-02-01,285.664,2828.0,2828.0
2024-03-01,342.598,3391.0,3391.0
2024-04-01,280.731,2779.0,2779.0
2024-05-01,331.376,3280.0,3280.0
2024-06-01,309.194,3061.0,3061.0
2024-07-01,320.484,3173.0,3173.0
