measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-12-01,0.0,0.0,0.0,71.0,242.0,242.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,487.0,1662.0,1662.0
2023-08-01,0.0,0.0,0.0,1042.0,3555.0,3555.0
2023-09-01,-2.0,0.0,0.0,935.0,3190.0,3190.0
2023-10-01,-2.0,0.0,0.0,759.0,2590.0,2590.0
2023-11-01,-9.0,0.0,0.0,580.0,1979.0,1979.0
2023-12-01,-2.0,0.0,0.0,451.0,1539.0,1539.0
2024-01-01,-34.0,0.0,0.0,317.0,1082.0,1082.0
2024-02-01,-18.0,0.0,0.0,709.0,2419.0,2419.0
2024-03-01,-14.0,0.0,0.0,752.0,2566.0,2566.0
2024-04-01,-26.0,0.0,0.0,852.0,2907.0,2907.0
2024-05-01,-37.0,0.0,0.0,1205.0,4111.0,4111.0
2024-06-01,-36.0,0.0,0.0,1286.0,4388.0,4388.0
2024-07-01,-39.0,0.0,0.0,1250.0,4265.0,4265.0
2024-08-01,-33.0,0.0,0.0,942.0,3214.0,3214.0
2024-09-01,-10.0,0.0,0.0,993.0,3388.0,3388.0
2024-10-01,-12.0,0.0,0.0,952.0,3248.0,3248.0
2024-11-01,-29.0,0.0,0.0,767.0,2617.0,2617.0
2024-12-01,0.0,0.0,0.0,423.0,1443.0,1443.0
