measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,119.0,406.0,406.0
2024-02-01,160.0,546.0,546.0
2024-03-01,168.0,573.0,573.0
2024-04-01,240.0,819.0,819.0
2024-05-01,270.0,921.0,921.0
2024-06-01,282.0,962.0,962.0
2024-07-01,286.0,976.0,976.0
2024-08-01,245.0,836.0,836.0
2024-09-01,239.0,815.0,815.0
2024-10-01,190.0,648.0,648.0
2024-11-01,108.0,368.0,368.0
2024-12-01,93.0,317.0,317.0
