measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed",Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2005-05-01,0.0,0.0,0.0,12.662,161.83,161.83,144.15800000000002,2656.54,2656.54,,,
2005-06-01,0.0,0.0,0.0,16.435,210.04,210.04,272.129,5014.78,5014.78,,,
2005-07-01,0.0,0.0,0.0,16.728,213.79,213.79,358.245,6601.72,6601.72,,,
2005-08-01,0.0,0.0,0.0,19.652,251.15,251.15,355.88100000000003,6558.15,6558.15,,,
2005-09-01,0.0,0.0,0.0,12.864,164.41,164.41,215.46300000000002,3970.54,3970.54,,,
2005-10-01,0.0,0.0,0.0,14.286000000000001,182.58,182.58,152.776,2815.35,2815.35,,,
2005-11-01,0.0,0.0,0.0,11.485,146.78,146.78,133.89600000000002,2467.43,2467.43,,,
2005-12-01,0.0,0.0,0.0,24.284000000000002,310.36,310.36,167.382,3084.5,3084.5,,,
2006-01-01,,,,19.627000000000002,259.0,259.0,48.532000000000004,937.0,937.0,,,
2006-02-01,,,,10.27,135.0,135.0,54.861000000000004,1059.0,1059.0,,,
2006-03-01,,,,8.627,114.0,114.0,72.293,1396.0,1396.0,,,
2006-04-01,,,,16.525,218.0,218.0,59.825,1155.0,1155.0,,,
2006-05-01,,,,15.447000000000001,204.0,204.0,78.805,1522.0,1522.0,,,
2006-06-01,,,,14.04,185.0,185.0,101.51,1960.0,1960.0,,,
2006-07-01,,,,20.337,268.0,268.0,181.648,3508.0,3508.0,,,
2006-08-01,,,,19.727,260.0,260.0,161.41,3117.0,3117.0,,,
2006-09-01,,,,9.063,119.0,119.0,94.945,1833.0,1833.0,,,
2006-10-01,,,,9.573,126.0,126.0,102.84400000000001,1986.0,1986.0,,,
2006-11-01,,,,11.273,149.0,149.0,69.141,1335.0,1335.0,,,
2006-12-01,,,,12.491000000000001,165.0,165.0,70.187,1355.0,1355.0,,,
2007-01-01,0.0,0.0,0.0,3.749,40.0,40.0,111.623,2047.0,2047.0,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0,20.284000000000002,219.0,219.0,179.25,3286.0,3286.0,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0,6.636,69.0,69.0,120.229,2204.0,2204.0,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0,3.9440000000000004,40.0,40.0,117.983,2163.0,2163.0,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0,10.696,115.0,115.0,150.90900000000002,2767.0,2767.0,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0,9.909,104.0,104.0,195.357,3581.0,3581.0,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0,10.028,109.0,109.0,179.67,3294.0,3294.0,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0,22.435,242.0,242.0,299.539,5491.0,5491.0,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0,10.383000000000001,109.0,109.0,142.81900000000002,2618.0,2618.0,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0,13.943000000000001,150.0,150.0,148.61100000000002,2724.0,2724.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,2.76,29.0,29.0,96.004,1760.0,1760.0,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,5.2330000000000005,58.0,58.0,143.006,2621.0,2621.0,0.0,0.0,0.0
2008-01-01,0.0,0.0,0.0,5.458,69.0,69.0,66.10600000000001,1202.0,1202.0,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0,6.86,86.0,86.0,49.847,906.0,906.0,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,11.149000000000001,138.0,138.0,60.679,1102.0,1102.0,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,4.757000000000001,58.0,58.0,29.456000000000003,535.0,535.0,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0,6.791,86.0,86.0,24.196,439.0,439.0,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0,16.297,207.0,207.0,66.221,1203.0,1203.0,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0,9.282,115.0,115.0,79.748,1449.0,1449.0,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0,6.756,86.0,86.0,73.57000000000001,1337.0,1337.0,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0,6.574000000000001,81.0,81.0,39.503,717.0,717.0,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0,3.1270000000000002,40.0,40.0,25.078000000000003,456.0,456.0,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,4.8950000000000005,63.0,63.0,26.436,480.0,480.0,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,6.054,75.0,75.0,39.160000000000004,711.0,711.0,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,10.141,121.0,121.0,68.677,1336.0,1336.0,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,4.79,58.0,58.0,49.774,967.0,967.0,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0,7.238,86.0,86.0,56.228,1092.0,1092.0,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,7.257000000000001,86.0,86.0,33.986000000000004,660.0,660.0,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0,11.626000000000001,138.0,138.0,27.832,540.0,540.0,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0,12.884,156.0,156.0,54.011,1049.0,1049.0,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0,7.433000000000001,86.0,86.0,39.592,769.0,769.0,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,8.863,104.0,104.0,97.73,1899.0,1899.0,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0,5.078,63.0,63.0,74.39,1445.0,1445.0,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0,7.213,86.0,86.0,62.844,1221.0,1221.0,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0,4.4110000000000005,52.0,52.0,38.147,741.0,741.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,5.066,63.0,63.0,34.789,676.0,676.0,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0,9.492,109.0,109.0,97.099,1746.0,1746.0,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,7.597,81.0,81.0,55.867000000000004,1006.0,1006.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,8.687000000000001,92.0,92.0,54.247,976.0,976.0,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0,8.781,92.0,92.0,66.313,1194.0,1194.0,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0,18.745,202.0,202.0,127.212,2290.0,2290.0,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0,13.317,144.0,144.0,174.145,3135.0,3135.0,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0,9.809000000000001,104.0,104.0,253.26500000000001,4560.0,4560.0,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0,12.175,133.0,133.0,244.99,4411.0,4411.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,9.425,104.0,104.0,77.93900000000001,1403.0,1403.0,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,4.958,52.0,52.0,93.07900000000001,1676.0,1676.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,6.313000000000001,69.0,69.0,81.605,1469.0,1469.0,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0,11.701,127.0,127.0,148.239,2669.0,2669.0,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,5.873,58.0,58.0,160.631,2857.0,2857.0,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,4.171,46.0,46.0,113.199,2012.0,2012.0,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0,5.037,52.0,52.0,129.651,2305.0,2305.0,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0,14.948,156.0,156.0,90.682,1613.0,1613.0,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,7.395,81.0,81.0,120.341,2139.0,2139.0,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0,8.297,86.0,86.0,127.241,2262.0,2262.0,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0,9.329,98.0,98.0,313.585,5576.0,5576.0,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0,8.486,92.0,92.0,204.552,3637.0,3637.0,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0,3.765,40.0,40.0,74.459,1324.0,1324.0,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,5.262,58.0,58.0,101.44,1804.0,1804.0,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0,3.137,35.0,35.0,140.18,2492.0,2492.0,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0,4.3,46.0,46.0,172.039,3058.0,3058.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,7.864,86.0,86.0,275.185,4663.0,4663.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,7.657,86.0,86.0,286.584,4857.0,4857.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,6.741,75.0,75.0,318.083,5391.0,5391.0,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0,21.791,242.0,242.0,403.056,6831.0,6831.0,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0,13.164,144.0,144.0,382.277,6479.0,6479.0,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0,10.701,115.0,115.0,400.149,6782.0,6782.0,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0,11.776,133.0,133.0,550.178,9324.0,9324.0,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0,8.766,98.0,98.0,296.114,5019.0,5019.0,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0,6.695,75.0,75.0,204.213,3461.0,3461.0,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0,11.737,127.0,127.0,156.003,2644.0,2644.0,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0,9.044,98.0,98.0,157.163,2664.0,2664.0,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,8.064,86.0,86.0,101.995,1729.0,1729.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,4.584,46.0,46.0,84.474,1481.0,1481.0,,,
2013-02-01,0.0,0.0,0.0,2.853,35.0,35.0,72.812,1277.0,1277.0,,,
2013-03-01,0.0,0.0,0.0,2.713,35.0,35.0,117.919,2067.0,2067.0,,,
2013-04-01,0.0,0.0,0.0,3.283,40.0,40.0,121.686,2134.0,2134.0,,,
2013-05-01,0.0,0.0,0.0,6.174,75.0,75.0,150.11,2633.0,2633.0,,,
2013-06-01,0.0,0.0,0.0,6.489,75.0,75.0,108.022,1895.0,1895.0,,,
2013-07-01,0.0,0.0,0.0,3.412,40.0,40.0,153.952,2699.0,2699.0,,,
2013-08-01,0.0,0.0,0.0,3.332,40.0,40.0,135.532,2377.0,2377.0,,,
2013-09-01,0.0,0.0,0.0,3.939,46.0,46.0,81.35,1426.0,1426.0,,,
2013-10-01,0.0,0.0,0.0,2.733,35.0,35.0,90.115,1580.0,1580.0,,,
2013-11-01,0.0,0.0,0.0,3.025,35.0,35.0,87.751,1539.0,1539.0,,,
2013-12-01,0.0,0.0,0.0,4.463,52.0,52.0,103.277,1811.0,1811.0,,,
2014-01-01,0.0,0.0,0.0,3.162,40.0,40.0,72.482,1267.0,1267.0,,,
2014-02-01,0.0,0.0,0.0,2.904,29.0,29.0,67.826,1184.0,1184.0,,,
2014-03-01,0.0,0.0,0.0,2.08,23.0,23.0,52.437,915.0,915.0,,,
2014-04-01,0.0,0.0,0.0,1.873,17.0,17.0,48.755,851.0,851.0,,,
2014-05-01,0.0,0.0,0.0,1.902,23.0,23.0,51.055,891.0,891.0,,,
2014-06-01,0.0,0.0,0.0,2.351,23.0,23.0,53.015,925.0,925.0,,,
2014-07-01,0.0,0.0,0.0,1.632,17.0,17.0,33.82,590.0,590.0,,,
2014-08-01,0.0,0.0,0.0,2.402,23.0,23.0,55.4,967.0,967.0,,,
2014-09-01,0.0,0.0,0.0,1.673,17.0,17.0,45.178,789.0,789.0,,,
2014-10-01,0.0,0.0,0.0,1.52,17.0,17.0,50.014,873.0,873.0,,,
2014-11-01,0.0,0.0,0.0,4.535,46.0,46.0,40.868,713.0,713.0,,,
2014-12-01,0.0,0.0,0.0,1.966,23.0,23.0,55.15,963.0,963.0,,,
2015-01-01,0.0,0.0,0.0,0.534,6.0,6.0,75.019,1279.0,1279.0,,,
2015-02-01,0.0,0.0,0.0,0.57,6.0,6.0,77.615,1323.0,1323.0,,,
2015-03-01,0.0,0.0,0.0,0.684,17.0,17.0,75.849,1293.0,1293.0,,,
2015-04-01,0.0,0.0,0.0,0.95,12.0,12.0,55.632,948.0,948.0,,,
2015-05-01,0.0,0.0,0.0,0.82,12.0,12.0,63.884,1089.0,1089.0,,,
2015-06-01,0.0,0.0,0.0,0.656,12.0,12.0,72.826,1242.0,1242.0,,,
2015-07-01,0.0,0.0,0.0,0.813,12.0,12.0,88.296,1505.0,1505.0,,,
2015-08-01,0.0,0.0,0.0,0.886,12.0,12.0,74.775,1275.0,1275.0,,,
2015-09-01,0.0,0.0,0.0,0.574,6.0,6.0,74.019,1262.0,1262.0,,,
2015-10-01,0.0,0.0,0.0,0.446,6.0,6.0,83.621,1426.0,1426.0,,,
2015-11-01,0.0,0.0,0.0,0.504,6.0,6.0,76.967,1312.0,1312.0,,,
2015-12-01,0.0,0.0,0.0,0.563,6.0,6.0,90.497,1543.0,1543.0,,,
2016-01-01,0.0,0.0,0.0,0.886,63.0,63.0,472.471,7623.0,7623.0,,,
2016-02-01,0.0,0.0,0.0,0.784,58.0,58.0,478.255,7717.0,7717.0,,,
2016-03-01,0.0,0.0,0.0,0.877,63.0,63.0,544.331,8783.0,8783.0,,,
2016-04-01,0.0,0.0,0.0,0.75,52.0,52.0,625.228,10088.0,10088.0,,,
2016-05-01,0.0,0.0,0.0,1.777,127.0,127.0,643.787,10387.0,10387.0,,,
2016-06-01,0.0,0.0,0.0,1.056,75.0,75.0,612.416,9881.0,9881.0,,,
2016-07-01,0.0,0.0,0.0,1.213,86.0,86.0,689.443,11124.0,11124.0,,,
2016-08-01,0.0,0.0,0.0,0.868,63.0,63.0,823.429,13286.0,13286.0,,,
2016-09-01,0.0,0.0,0.0,0.712,52.0,52.0,492.798,7951.0,7951.0,,,
2016-10-01,0.0,0.0,0.0,0.55,40.0,40.0,476.586,7690.0,7690.0,,,
2016-11-01,0.0,0.0,0.0,0.793,58.0,58.0,494.253,7975.0,7975.0,,,
2016-12-01,0.0,0.0,0.0,0.734,52.0,52.0,442.003,7132.0,7132.0,,,
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,107.55,1763.0,1763.0,,,
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,87.775,1438.0,1438.0,,,
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,138.836,2274.0,2274.0,,,
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,98.894,1620.0,1620.0,,,
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,115.579,1893.0,1893.0,,,
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,129.609,2123.0,2123.0,,,
2017-07-01,0.0,0.0,0.0,,,,154.469,2530.0,2530.0,,,
2017-08-01,0.0,0.0,0.0,,,,137.729,2256.0,2256.0,,,
2017-09-01,0.0,0.0,0.0,,,,121.17,1985.0,1985.0,,,
2017-10-01,0.0,0.0,0.0,,,,133.07,2180.0,2180.0,,,
2017-11-01,0.0,0.0,0.0,,,,112.487,1843.0,1843.0,,,
2017-12-01,0.0,0.0,0.0,,,,139.832,2291.0,2291.0,,,
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,97.786,1339.0,1339.0,,,
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,84.772,1160.0,1160.0,,,
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,112.419,1538.0,1538.0,,,
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,93.569,1280.0,1280.0,,,
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,102.151,1398.0,1398.0,,,
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,89.353,1223.0,1223.0,,,
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,98.5,1348.0,1348.0,,,
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,102.292,1400.0,1400.0,,,
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,85.019,1163.0,1163.0,,,
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,80.553,1102.0,1102.0,,,
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,71.661,981.0,981.0,,,
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,78.925,1080.0,1080.0,,,
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,96.924,1676.0,1676.0,,,
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,82.871,1434.0,1434.0,,,
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,88.801,1536.0,1536.0,,,
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,91.666,1586.0,1586.0,,,
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,86.817,1501.0,1501.0,,,
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,90.409,1564.0,1564.0,,,
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,123.418,2134.0,2134.0,,,
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,115.586,1999.0,1999.0,,,
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,91.705,1586.0,1586.0,,,
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,107.95,1867.0,1867.0,,,
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,97.966,1694.0,1694.0,,,
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,102.887,1780.0,1780.0,,,
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,231.757,3844.0,3844.0,,,
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,203.989,3384.0,3384.0,,,
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,194.106,3220.0,3220.0,,,
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,172.684,2865.0,2865.0,,,
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,174.976,2902.0,2902.0,,,
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,190.809,3165.0,3165.0,,,
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,256.739,4258.0,4258.0,,,
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,205.075,3402.0,3402.0,,,
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,177.733,2949.0,2949.0,,,
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,194.414,3225.0,3225.0,,,
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,148.665,2466.0,2466.0,,,
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,185.053,3070.0,3070.0,,,
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,261.513,4172.0,4172.0,,,
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,275.886,4402.0,4402.0,,,
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,179.802,2869.0,2869.0,,,
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,219.065,3495.0,3495.0,,,
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,189.824,3028.0,3028.0,,,
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,262.766,4193.0,4193.0,,,
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,282.274,4503.0,4503.0,,,
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,292.697,4669.0,4669.0,,,
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,234.135,3736.0,3736.0,,,
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,227.392,3628.0,3628.0,,,
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,248.968,3972.0,3972.0,,,
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,230.678,3680.0,3680.0,,,
2022-01-01,,,,0.0,0.0,0.0,358.228,6042.0,6042.0,,,
2022-02-01,,,,0.0,0.0,0.0,292.53,4934.0,4934.0,,,
2022-03-01,,,,0.0,0.0,0.0,300.18,5062.0,5062.0,,,
2022-04-01,,,,0.0,0.0,0.0,263.679,4447.0,4447.0,,,
2022-05-01,,,,0.0,0.0,0.0,249.118,4202.0,4202.0,,,
2022-06-01,,,,0.0,0.0,0.0,390.543,6587.0,6587.0,,,
2022-07-01,,,,0.0,0.0,0.0,522.229,8808.0,8808.0,,,
2022-08-01,,,,0.0,0.0,0.0,476.632,8039.0,8039.0,,,
2022-09-01,,,,0.0,0.0,0.0,421.303,7106.0,7106.0,,,
2022-10-01,,,,0.0,0.0,0.0,408.897,6897.0,6897.0,,,
2022-11-01,,,,0.0,0.0,0.0,278.235,4693.0,4693.0,,,
2022-12-01,0.683,12.0,12.0,0.0,0.0,0.0,379.743,6405.0,6405.0,,,
2023-01-01,0.365,6.0,6.0,0.0,0.0,0.0,105.378,1768.0,1768.0,,,
2023-02-01,0.27,6.0,6.0,0.0,0.0,0.0,103.011,1727.0,1727.0,,,
2023-03-01,0.62,17.0,17.0,0.0,0.0,0.0,115.009,1928.0,1928.0,,,
2023-04-01,0.452,6.0,6.0,0.0,0.0,0.0,111.722,1873.0,1873.0,,,
2023-05-01,0.784,12.0,12.0,0.0,0.0,0.0,102.525,1718.0,1718.0,,,
2023-06-01,0.561,12.0,12.0,0.0,0.0,0.0,117.408,1968.0,1968.0,,,
2023-07-01,0.558,12.0,12.0,0.0,0.0,0.0,142.867,2396.0,2396.0,,,
2023-08-01,0.409,6.0,6.0,0.0,0.0,0.0,138.017,2313.0,2313.0,,,
2023-09-01,0.497,6.0,6.0,0.0,0.0,0.0,125.89,2110.0,2110.0,,,
2023-10-01,0.77,12.0,12.0,0.0,0.0,0.0,110.951,1861.0,1861.0,,,
2023-11-01,0.43,6.0,6.0,0.0,0.0,0.0,107.706,1806.0,1806.0,,,
2023-12-01,0.471,6.0,6.0,0.0,0.0,0.0,127.329,2134.0,2134.0,,,
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,165.48,2798.0,2798.0,,,
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,191.564,3239.0,3239.0,,,
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,179.202,3031.0,3031.0,,,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,181.715,3073.0,3073.0,,,
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,209.389,3541.0,3541.0,,,
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,194.798,3295.0,3295.0,,,
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,252.031,4262.0,4262.0,,,
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,246.007,4161.0,4161.0,,,
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,200.641,3393.0,3393.0,,,
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,141.953,2401.0,2401.0,,,
