measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,,,,4554.0,45558.0,45558.0
2003-02-01,,,,-158.0,0.0,0.0
2003-03-01,,,,-350.0,0.0,0.0
2003-04-01,,,,591.92,8446.0,8446.0
2003-05-01,,,,1083.0,26015.0,26015.0
2003-06-01,,,,16975.0,169807.0,169807.0
2003-07-01,,,,3207.0,39818.0,39818.0
2003-08-01,,,,7951.0,117127.0,117127.0
2003-09-01,,,,3020.0,33968.0,33968.0
2003-10-01,,,,950.0,10184.0,10184.0
2003-11-01,,,,2297.0,24988.0,24988.0
2003-12-01,,,,1444.0,6023.0,6023.0
2004-01-01,1641.0,21338.0,21338.0,-170.0,0.0,0.0
2004-02-01,512.0,7731.0,7731.0,-145.0,0.0,0.0
2004-03-01,112.0,2349.0,2349.0,-152.0,0.0,0.0
2004-04-01,189.0,2297.0,2297.0,1421.0,17544.0,17544.0
2004-05-01,284.0,3451.0,3451.0,9925.0,120944.0,120944.0
2004-06-01,762.0,9007.0,9007.0,15131.0,179109.0,179109.0
2004-07-01,0.0,0.0,0.0,12455.0,149958.0,149958.0
2004-08-01,0.0,0.0,0.0,20057.0,238323.0,238323.0
2004-09-01,214.0,2593.0,2593.0,9767.0,116986.0,116986.0
2004-10-01,517.0,6641.0,6641.0,599.0,9775.0,9775.0
2004-11-01,0.0,0.0,0.0,1105.0,15821.0,15821.0
2004-12-01,320.0,3782.0,3782.0,0.0,0.0,0.0
2005-01-01,1518.0,19740.0,19740.0,304.0,4490.2,4490.2
2005-02-01,1161.0,14830.4,14830.4,338.0,4055.15,4055.15
2005-03-01,426.0,4253.2,4253.2,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0,209.0,2764.3,2764.3
2005-05-01,112.0,1519.0,1519.0,3227.0,41012.4,41012.4
2005-06-01,0.0,0.0,0.0,6527.0,81655.2,81655.2
2005-07-01,46.0,620.0,620.0,9112.0,116013.7,116013.7
2005-08-01,1186.0,15903.0,15903.0,18490.0,233823.7,233823.7
2005-09-01,3.0,49.6,49.6,8720.0,110281.6,110281.6
2005-10-01,954.0,12381.4,12381.4,1260.0,12511.4,12511.4
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-12-01,2656.0,31122.8,31122.8,0.0,0.0,0.0
2006-01-01,1584.0,18809.0,18809.0,1219.0,14805.0,14805.0
2006-02-01,251.0,2836.0,2836.0,1757.0,20740.0,20740.0
2006-03-01,0.0,0.0,0.0,1542.0,17218.0,17218.0
2006-04-01,0.0,0.0,0.0,1061.0,13024.0,13024.0
2006-05-01,6.0,70.0,70.0,3102.0,36332.0,36332.0
2006-06-01,0.0,0.0,0.0,19861.0,228977.0,228977.0
2006-07-01,0.0,0.0,0.0,60289.0,699748.0,699748.0
2006-08-01,0.0,0.0,0.0,61457.0,718660.0,718660.0
2006-09-01,0.0,0.0,0.0,0.0,119.0,119.0
2006-10-01,214.0,2685.0,2685.0,3047.0,36717.0,36717.0
2006-11-01,118.0,1467.0,1467.0,672.0,8265.0,8265.0
2006-12-01,882.0,10376.0,10376.0,0.0,0.0,0.0
2007-01-01,68.138,934.0,934.0,166.862,2287.0,2287.0
2007-02-01,570.0,6850.0,6850.0,0.0,0.0,0.0
2007-03-01,64.864,940.0,940.0,9.136000000000001,132.0,132.0
2007-04-01,112.822,876.0,876.0,418.178,3246.0,3246.0
2007-05-01,0.0,0.0,0.0,1110.0,13011.0,13011.0
2007-06-01,133.84900000000002,1572.0,1572.0,17489.151,205376.0,205376.0
2007-07-01,0.975,12.0,12.0,10806.025,128565.0,128565.0
2007-08-01,1466.491,17220.0,17220.0,125531.509,1474047.0,1474047.0
2007-09-01,0.0,0.0,0.0,17627.0,214347.0,214347.0
2007-10-01,59.112,702.0,702.0,504.88800000000003,5994.0,5994.0
2007-11-01,18.719,232.0,232.0,61.281000000000006,760.0,760.0
2007-12-01,31.461000000000002,365.0,365.0,1823.539,21180.0,21180.0
2008-01-01,508.43600000000004,11530.0,11530.0,412.564,9356.0,9356.0
2008-02-01,109.69900000000001,2511.0,2511.0,156.30100000000002,3578.0,3578.0
2008-03-01,0.0,0.0,0.0,167.0,2378.0,2378.0
2008-04-01,0.0,0.0,0.0,751.0,9483.0,9483.0
2008-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-06-01,40.733000000000004,481.0,481.0,15559.267,183887.0,183887.0
2008-07-01,0.0,0.0,0.0,4179.0,51015.0,51015.0
2008-08-01,0.0,0.0,0.0,9434.0,117008.0,117008.0
2008-09-01,0.0,0.0,0.0,1321.0,16887.0,16887.0
2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,902.0,10602.0,10602.0,0.0,0.0,0.0
2008-12-01,194.01,2343.0,2343.0,123.99000000000001,1498.0,1498.0
2009-01-01,269.548,8944.0,8944.0,152.452,5058.0,5058.0
2009-02-01,496.57800000000003,7923.0,7923.0,1012.422,16153.0,16153.0
2009-03-01,91.964,1125.0,1125.0,450.036,5506.0,5506.0
2009-04-01,0.0,0.0,0.0,637.0,6195.0,6195.0
