measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2019-01-01,35.453,570.0,570.0
2019-02-01,22.177,348.0,348.0
2019-03-01,23.115,366.0,366.0
2019-04-01,17.955,282.0,282.0
2019-05-01,9.181,144.0,144.0
2019-06-01,11.182,174.0,174.0
2019-07-01,15.204,240.0,240.0
2019-08-01,28.998,456.0,456.0
2019-09-01,13.969,222.0,222.0
2019-10-01,21.972,348.0,348.0
2019-11-01,30.368,480.0,480.0
2019-12-01,34.426,546.0,546.0
2020-01-01,25.347,450.0,450.0
2020-02-01,27.052,480.0,480.0
2020-03-01,21.023,372.0,372.0
2020-04-01,23.357,414.0,414.0
2020-05-01,16.341,288.0,288.0
2020-06-01,15.873,282.0,282.0
2020-07-01,18.858,336.0,336.0
2020-08-01,17.792,318.0,318.0
2020-09-01,20.174,360.0,360.0
2020-10-01,31.671,564.0,564.0
2020-11-01,31.893,570.0,570.0
2020-12-01,178.619,3180.0,3180.0
2021-01-01,42.579,786.0,786.0
2021-02-01,94.195,1740.0,1740.0
2021-03-01,23.765,438.0,438.0
2021-04-01,12.211,228.0,228.0
2021-05-01,10.562,192.0,192.0
2021-06-01,10.338,192.0,192.0
2021-07-01,15.603,288.0,288.0
2021-08-01,18.603,342.0,342.0
2021-09-01,11.899,222.0,222.0
2021-10-01,20.636,378.0,378.0
2021-11-01,24.997,462.0,462.0
2021-12-01,107.612,1986.0,1986.0
2022-01-01,542.914,9714.0,9714.0
2022-02-01,77.892,1392.0,1392.0
2022-03-01,10.514,186.0,186.0
2022-04-01,5.279,96.0,96.0
2022-05-01,3.678,66.0,66.0
2022-06-01,27.586,492.0,492.0
2022-07-01,16.975,306.0,306.0
2022-08-01,5.06,90.0,90.0
2022-09-01,10.144,180.0,180.0
2022-10-01,7.882,138.0,138.0
2022-11-01,8.925,162.0,162.0
2022-12-01,187.151,3348.0,3348.0
2023-01-01,61.199,1134.0,1134.0
2023-02-01,409.052,7572.0,7572.0
2023-03-01,47.054,870.0,870.0
2023-04-01,39.021,720.0,720.0
2023-05-01,26.882,498.0,498.0
2023-06-01,30.496,564.0,564.0
2023-07-01,38.794,720.0,720.0
2023-08-01,26.842,498.0,498.0
2023-09-01,44.47,822.0,822.0
2023-10-01,54.363,1008.0,1008.0
2023-11-01,55.29,1026.0,1026.0
2023-12-01,74.537,1380.0,1380.0
2024-01-01,107.053,1998.0,1998.0
2024-02-01,54.786,1020.0,1020.0
2024-03-01,34.676,648.0,648.0
2024-04-01,37.052,690.0,690.0
2024-05-01,41.659,780.0,780.0
2024-06-01,106.541,1992.0,1992.0
2024-07-01,125.924,2352.0,2352.0
2024-08-01,83.634,1560.0,1560.0
2024-09-01,28.88,540.0,540.0
2024-10-01,34.335,642.0,642.0
2024-11-01,60.702,1134.0,1134.0
2024-12-01,447.758,8358.0,8358.0
