measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,326.278,3354.0,3354.0
2003-02-01,289.046,2971.0,2971.0
2003-03-01,298.54200000000003,3069.0,3069.0
2003-04-01,262.153,2695.0,2695.0
2003-05-01,257.277,2645.0,2645.0
2003-06-01,244.812,2516.0,2516.0
2003-07-01,262.01,2693.0,2693.0
2003-08-01,250.84900000000002,2578.0,2578.0
2003-09-01,268.32,2758.0,2758.0
2003-10-01,289.244,2973.0,2973.0
2003-11-01,303.502,3120.0,3120.0
2003-12-01,338.968,3484.0,3484.0
2004-01-01,284.13100000000003,3126.0,3126.0
2004-02-01,367.531,4044.0,4044.0
2004-03-01,329.845,3629.0,3629.0
2004-04-01,223.65200000000002,2461.0,2461.0
2004-05-01,242.54100000000003,2668.0,2668.0
2004-06-01,232.977,2563.0,2563.0
2004-07-01,371.02700000000004,4082.0,4082.0
2004-08-01,392.784,4321.0,4321.0
2004-09-01,319.873,3519.0,3519.0
2004-10-01,233.955,2574.0,2574.0
2004-11-01,135.979,1496.0,1496.0
2004-12-01,131.705,1449.0,1449.0
2005-01-01,503.86600000000004,5360.85,5360.85
2005-02-01,173.112,1841.82,1841.82
2005-03-01,191.874,2041.42,2041.42
2005-04-01,232.413,2472.75,2472.75
2005-05-01,215.853,2296.55,2296.55
2005-06-01,280.156,2980.7,2980.7
2005-07-01,285.164,3033.99,3033.99
2005-08-01,334.999,3564.2,3564.2
2005-09-01,219.294,2333.16,2333.16
2005-10-01,243.52900000000002,2591.01,2591.01
2005-11-01,195.776,2082.95,2082.95
2005-12-01,413.963,4404.33,4404.33
2006-01-01,364.325,2878.0,2878.0
2006-02-01,190.64,1506.0,1506.0
2006-03-01,160.139,1265.0,1265.0
2006-04-01,306.754,2423.0,2423.0
2006-05-01,286.737,2265.0,2265.0
2006-06-01,260.624,2059.0,2059.0
2006-07-01,377.521,2982.0,2982.0
2006-08-01,366.19300000000004,2893.0,2893.0
2006-09-01,168.235,1329.0,1329.0
2006-10-01,177.71,1404.0,1404.0
2006-11-01,209.25900000000001,1653.0,1653.0
2006-12-01,231.86200000000002,1832.0,1832.0
2007-01-01,138.692,1659.0,1659.0
2007-02-01,107.40700000000001,1282.0,1282.0
2007-03-01,212.398,2535.0,2535.0
2007-04-01,129.193,1543.0,1543.0
2007-05-01,119.19300000000001,1421.0,1421.0
2007-06-01,116.527,1392.0,1392.0
2007-07-01,172.065,2053.0,2053.0
2007-08-01,217.195,2593.0,2593.0
2007-09-01,180.422,2152.0,2152.0
2007-10-01,217.89,2604.0,2604.0
2007-11-01,159.846,1908.0,1908.0
2007-12-01,229.172,2738.0,2738.0
2008-01-01,375.319,4830.0,4830.0
2008-02-01,343.536,4421.0,4421.0
2008-03-01,229.87300000000002,2957.0,2957.0
2008-04-01,231.96900000000002,2982.0,2982.0
2008-05-01,242.655,3125.0,3125.0
2008-06-01,162.55200000000002,2089.0,2089.0
2008-07-01,168.904,2170.0,2170.0
2008-08-01,167.15200000000002,2151.0,2151.0
2008-09-01,174.406,2244.0,2244.0
2008-10-01,198.549,2554.0,2554.0
2008-11-01,242.143,3112.0,3112.0
2008-12-01,410.942,5289.0,5289.0
2009-01-01,435.075,8062.0,8062.0
2009-02-01,319.313,5916.0,5916.0
2009-03-01,331.659,6142.0,6142.0
2009-04-01,340.773,6310.0,6310.0
2009-05-01,204.30100000000002,3782.0,3782.0
2009-06-01,200.625,3718.0,3718.0
2009-07-01,226.185,4188.0,4188.0
2009-08-01,225.013,4170.0,4170.0
2009-09-01,149.888,2778.0,2778.0
2009-10-01,148.513,2749.0,2749.0
2009-11-01,282.3,5226.0,5226.0
2009-12-01,286.355,5301.0,5301.0
2010-01-01,392.33500000000004,4600.0,4600.0
2010-02-01,311.716,3650.0,3650.0
2010-03-01,275.90500000000003,3230.0,3230.0
2010-04-01,244.27,2863.0,2863.0
2010-05-01,203.122,2379.0,2379.0
2010-06-01,159.447,1866.0,1866.0
2010-07-01,182.935,2145.0,2145.0
2010-08-01,186.508,2186.0,2186.0
2010-09-01,170.775,2000.0,2000.0
2010-10-01,204.708,2396.0,2396.0
2010-11-01,233.162,2734.0,2734.0
2010-12-01,424.117,4967.0,4967.0
2011-01-01,388.726,4263.0,4263.0
2011-02-01,347.15,3802.0,3802.0
2011-03-01,303.926,3329.0,3329.0
2011-04-01,196.917,2155.0,2155.0
2011-05-01,206.386,2260.0,2260.0
2011-06-01,191.749,2102.0,2102.0
2011-07-01,202.63,2219.0,2219.0
2011-08-01,182.889,2003.0,2003.0
2011-09-01,202.681,2219.0,2219.0
2011-10-01,358.32,3924.0,3924.0
2011-11-01,331.752,3632.0,3632.0
2011-12-01,327.874,3592.0,3592.0
2012-01-01,368.372,4053.0,4053.0
2012-02-01,217.266,2389.0,2389.0
2012-03-01,329.525,3627.0,3627.0
2012-04-01,208.65,2295.0,2295.0
2012-05-01,261.096,2873.0,2873.0
2012-06-01,213.063,2342.0,2342.0
2012-07-01,333.14,3668.0,3668.0
2012-08-01,310.423,3416.0,3416.0
2012-09-01,288.992,3183.0,3183.0
2012-10-01,214.659,2365.0,2365.0
2012-11-01,230.22,2535.0,2535.0
2012-12-01,354.594,3901.0,3901.0
2013-01-01,390.903,4339.0,4339.0
2013-02-01,269.709,2996.0,2996.0
2013-03-01,272.811,3031.0,3031.0
2013-04-01,314.676,3492.0,3492.0
2013-05-01,317.136,3522.0,3522.0
2013-06-01,227.748,2529.0,2529.0
2013-07-01,215.644,2394.0,2394.0
2013-08-01,212.765,2365.0,2365.0
2013-09-01,249.702,2774.0,2774.0
2013-10-01,240.282,2669.0,2669.0
2013-11-01,313.189,3481.0,3481.0
2013-12-01,354.435,3936.0,3936.0
2014-01-01,349.664,3860.0,3860.0
2014-02-01,331.766,3662.0,3662.0
2014-03-01,323.864,3574.0,3574.0
2014-04-01,304.293,3358.0,3358.0
2014-05-01,256.927,2838.0,2838.0
2014-06-01,153.14,1688.0,1688.0
2014-07-01,270.736,2990.0,2990.0
2014-08-01,217.826,2406.0,2406.0
2014-09-01,256.281,2827.0,2827.0
2014-10-01,338.78,3738.0,3738.0
2014-11-01,247.623,2733.0,2733.0
2014-12-01,322.1,3557.0,3557.0
2015-01-01,337.318,3819.0,3819.0
2015-02-01,297.489,3364.0,3364.0
2015-03-01,299.266,3381.0,3381.0
2015-04-01,309.931,3504.0,3504.0
2015-05-01,249.081,2815.0,2815.0
2015-06-01,248.154,2803.0,2803.0
2015-07-01,257.876,2914.0,2914.0
2015-08-01,292.771,3311.0,3311.0
2015-09-01,263.676,2984.0,2984.0
2015-10-01,301.663,3411.0,3411.0
2015-11-01,210.928,2383.0,2383.0
2015-12-01,202.847,2295.0,2295.0
2016-01-01,231.814,2897.0,2897.0
2016-02-01,257.254,3218.0,3218.0
2016-03-01,243.452,3043.0,3043.0
2016-04-01,199.373,2494.0,2494.0
2016-05-01,181.864,2272.0,2272.0
2016-06-01,182.935,2289.0,2289.0
2016-07-01,153.034,1916.0,1916.0
2016-08-01,200.563,2511.0,2511.0
2016-09-01,204.361,2558.0,2558.0
2016-10-01,234.675,2938.0,2938.0
2016-11-01,327.473,4094.0,4094.0
2016-12-01,442.202,5530.0,5530.0
2017-01-01,261.329,3282.0,3282.0
2017-02-01,211.006,2651.0,2651.0
2017-03-01,242.955,3054.0,3054.0
2017-04-01,224.002,2815.0,2815.0
2017-05-01,223.761,2809.0,2809.0
2017-06-01,236.01,2967.0,2967.0
2017-07-01,240.506,3019.0,3019.0
2017-08-01,248.429,3119.0,3119.0
2017-09-01,247.102,3107.0,3107.0
2017-10-01,252.202,3171.0,3171.0
2017-11-01,223.379,2809.0,2809.0
2017-12-01,227.319,2856.0,2856.0
2018-01-01,237.567,2943.0,2943.0
2018-02-01,221.562,2745.0,2745.0
2018-03-01,221.595,2751.0,2751.0
2018-04-01,223.836,2774.0,2774.0
2018-05-01,256.115,3177.0,3177.0
2018-06-01,239.112,2967.0,2967.0
2018-07-01,257.654,3194.0,3194.0
2018-08-01,263.109,3265.0,3265.0
2018-09-01,267.826,3323.0,3323.0
2018-10-01,281.214,3486.0,3486.0
2018-11-01,253.024,3136.0,3136.0
2018-12-01,242.386,3008.0,3008.0
2019-01-01,197.381,2523.0,2523.0
2019-02-01,219.39,2809.0,2809.0
2019-03-01,217.419,2786.0,2786.0
2019-04-01,199.806,2558.0,2558.0
2019-05-01,217.454,2786.0,2786.0
2019-06-01,186.848,2394.0,2394.0
2019-07-01,212.825,2727.0,2727.0
2019-08-01,235.639,3019.0,3019.0
2019-09-01,279.803,3586.0,3586.0
2019-10-01,294.07,3767.0,3767.0
2019-11-01,223.376,2862.0,2862.0
2019-12-01,297.989,3819.0,3819.0
2020-01-01,354.77,4497.0,4497.0
2020-02-01,229.995,2914.0,2914.0
2020-03-01,232.203,2938.0,2938.0
2020-04-01,222.823,2821.0,2821.0
2020-05-01,188.672,2389.0,2389.0
2020-06-01,237.546,3008.0,3008.0
2020-07-01,309.647,3919.0,3919.0
2020-08-01,317.267,4018.0,4018.0
2020-09-01,201.742,2552.0,2552.0
2020-10-01,241.464,3054.0,3054.0
2020-11-01,187.253,2371.0,2371.0
2020-12-01,185.618,2348.0,2348.0
2021-01-01,165.376,2832.0,2832.0
2021-02-01,183.119,3124.0,3124.0
2021-03-01,198.044,3381.0,3381.0
2021-04-01,190.371,3253.0,3253.0
2021-05-01,98.59,1682.0,1682.0
2021-06-01,132.344,2260.0,2260.0
2021-07-01,129.334,2208.0,2208.0
2021-08-01,186.516,3183.0,3183.0
2021-09-01,241.575,4123.0,4123.0
2021-10-01,240.01,4100.0,4100.0
2021-11-01,187.399,3200.0,3200.0
2021-12-01,208.322,3557.0,3557.0
2022-01-01,187.447,3749.0,3749.0
2022-02-01,154.585,3089.0,3089.0
2022-03-01,179.015,3580.0,3580.0
2022-04-01,159.148,3183.0,3183.0
2022-05-01,149.143,2984.0,2984.0
2022-06-01,181.637,3632.0,3632.0
2022-07-01,165.436,3305.0,3305.0
2022-08-01,111.263,2225.0,2225.0
2022-09-01,130.339,2605.0,2605.0
2022-10-01,146.242,2926.0,2926.0
2022-11-01,138.842,2774.0,2774.0
2022-12-01,188.903,3778.0,3778.0
2023-01-01,211.187,4006.0,4006.0
2023-02-01,163.949,3113.0,3113.0
2023-03-01,154.722,2938.0,2938.0
2023-04-01,182.898,3475.0,3475.0
2023-05-01,180.727,3434.0,3434.0
2023-06-01,155.611,2955.0,2955.0
2023-07-01,147.349,2797.0,2797.0
2023-08-01,153.371,2914.0,2914.0
2023-09-01,133.02,2529.0,2529.0
2023-10-01,150.89,2867.0,2867.0
2023-11-01,190.291,3615.0,3615.0
