measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2004-01-01,12.804,131.0,131.0
2004-02-01,42.071000000000005,430.0,430.0
2004-03-01,23.779,243.0,243.0
2004-04-01,21.95,224.0,224.0
2004-05-01,45.729,467.0,467.0
2004-06-01,30.181,308.0,308.0
2004-07-01,13.719000000000001,140.0,140.0
2004-08-01,41.156,420.0,420.0
2004-09-01,168.28400000000002,1719.0,1719.0
2004-10-01,10.975,112.0,112.0
2004-11-01,260.65700000000004,2663.0,2663.0
2004-12-01,24.694000000000003,252.0,252.0
2005-01-01,68.765,712.27,712.27
2005-02-01,23.625,244.71,244.71
2005-03-01,26.186,271.24,271.24
2005-04-01,31.718,328.54,328.54
2005-05-01,29.458000000000002,305.13,305.13
2005-06-01,38.234,396.03,396.03
2005-07-01,38.918,403.11,403.11
2005-08-01,45.719,473.56,473.56
2005-09-01,29.928,310.0,310.0
2005-10-01,33.235,344.26,344.26
2005-11-01,26.718,276.75,276.75
2005-12-01,56.495,585.18,585.18
2006-01-01,6.699000000000001,67.0,67.0
2006-02-01,3.505,35.0,35.0
2006-03-01,2.944,30.0,30.0
2006-04-01,5.64,57.0,57.0
2006-05-01,5.272,53.0,53.0
2006-06-01,4.792,48.0,48.0
2006-07-01,6.942,70.0,70.0
2006-08-01,6.7330000000000005,68.0,68.0
2006-09-01,3.093,31.0,31.0
2006-10-01,3.2680000000000002,33.0,33.0
2006-11-01,3.8480000000000003,39.0,39.0
2006-12-01,4.263,43.0,43.0
2007-01-01,4.679,81.0,81.0
2007-02-01,5.328,87.0,87.0
2007-03-01,4.44,75.0,75.0
2007-04-01,4.711,81.0,81.0
2007-05-01,4.851,81.0,81.0
2007-06-01,5.702,99.0,99.0
2007-07-01,4.458,75.0,75.0
2007-08-01,3.567,58.0,58.0
2007-09-01,3.379,58.0,58.0
2007-10-01,4.855,81.0,81.0
2007-11-01,3.986,70.0,70.0
2007-12-01,7.0440000000000005,116.0,116.0
2008-01-01,6.128,58.0,58.0
2008-02-01,3.6990000000000003,41.0,41.0
2008-03-01,5.923,58.0,58.0
2008-04-01,4.397,47.0,47.0
2008-05-01,4.147,41.0,41.0
2008-06-01,7.089,76.0,76.0
2008-07-01,5.768000000000001,58.0,58.0
2008-08-01,5.987,64.0,64.0
2008-09-01,4.876,52.0,52.0
2008-10-01,5.3180000000000005,52.0,52.0
2008-11-01,4.591,47.0,47.0
2008-12-01,7.077,76.0,76.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0
2010-01-01,5.619000000000001,69.0,69.0
2010-02-01,3.6180000000000003,35.0,35.0
2010-03-01,4.649,46.0,46.0
2010-04-01,3.491,35.0,35.0
2010-05-01,7.377000000000001,75.0,75.0
2010-06-01,6.095000000000001,64.0,64.0
2010-07-01,5.136,52.0,52.0
2010-08-01,5.295,52.0,52.0
2010-09-01,4.322,46.0,46.0
2010-10-01,2.681,29.0,29.0
2010-11-01,3.555,35.0,35.0
2010-12-01,5.162,52.0,52.0
2011-01-01,6.262,58.0,58.0
2011-02-01,3.705,41.0,41.0
2011-03-01,3.402,35.0,35.0
2011-04-01,4.202,47.0,47.0
2011-05-01,4.195,47.0,47.0
2011-06-01,5.388,58.0,58.0
2011-07-01,3.467,35.0,35.0
2011-08-01,3.364,35.0,35.0
2011-09-01,2.026,23.0,23.0
2011-10-01,2.62,29.0,29.0
2011-11-01,4.457,47.0,47.0
2011-12-01,3.912,41.0,41.0
2012-01-01,5.821,58.0,58.0
2012-02-01,2.297,23.0,23.0
2012-03-01,2.5,23.0,23.0
2012-04-01,2.164,23.0,23.0
2012-05-01,2.119,23.0,23.0
2012-06-01,3.342,35.0,35.0
2012-07-01,4.312,47.0,47.0
2012-08-01,3.321,35.0,35.0
2012-09-01,2.562,29.0,29.0
2012-10-01,3.248,35.0,35.0
2012-11-01,3.641,35.0,35.0
2012-12-01,4.673,47.0,47.0
2013-01-01,1.889,17.0,17.0
2013-02-01,1.835,23.0,23.0
2013-03-01,1.819,17.0,17.0
2013-04-01,1.193,12.0,12.0
2013-05-01,2.52,29.0,29.0
2013-06-01,2.151,23.0,23.0
2013-07-01,3.09,35.0,35.0
2013-08-01,1.581,17.0,17.0
2013-09-01,2.117,23.0,23.0
2013-10-01,1.354,17.0,17.0
2013-11-01,1.834,23.0,23.0
2013-12-01,1.617,17.0,17.0
2014-01-01,7.178,69.0,69.0
2014-02-01,3.677,40.0,40.0
2014-03-01,3.512,35.0,35.0
2014-04-01,2.135,23.0,23.0
2014-05-01,2.042,23.0,23.0
2014-06-01,2.39,23.0,23.0
2014-07-01,1.581,17.0,17.0
2014-08-01,2.324,23.0,23.0
2014-09-01,0.997,12.0,12.0
2014-10-01,1.082,12.0,12.0
2014-11-01,1.417,17.0,17.0
2014-12-01,1.665,17.0,17.0
2015-01-01,36.272,365.0,365.0
2015-02-01,27.47,279.0,279.0
2015-03-01,30.952,319.0,319.0
2015-04-01,21.415,222.0,222.0
2015-05-01,33.627,348.0,348.0
