measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,146.86100000000002,1480.0,1480.0
2003-02-01,130.052,1310.0,1310.0
2003-03-01,137.178,1382.0,1382.0
2003-04-01,119.82400000000001,1207.0,1207.0
2003-05-01,140.606,1417.0,1417.0
2003-06-01,149.94,1511.0,1511.0
2003-07-01,190.28400000000002,1917.0,1917.0
2003-08-01,189.273,1907.0,1907.0
2003-09-01,174.80700000000002,1761.0,1761.0
2003-10-01,152.356,1535.0,1535.0
2003-11-01,131.803,1328.0,1328.0
2003-12-01,138.01600000000002,1391.0,1391.0
2004-01-01,16.333000000000002,189.56,6366.34
2004-02-01,16.333000000000002,189.56,6366.34
2004-03-01,16.333000000000002,189.56,6366.34
2004-04-01,16.333000000000002,189.56,6366.34
2004-05-01,16.333000000000002,189.56,6366.34
2004-06-01,16.333000000000002,189.56,6366.34
2004-07-01,16.333000000000002,189.56,6366.34
2004-08-01,16.333000000000002,189.56,6366.34
2004-09-01,16.333000000000002,189.56,6366.34
2004-10-01,16.333000000000002,189.56,6366.34
2004-11-01,16.333000000000002,189.56,6366.34
2004-12-01,16.333000000000002,189.56,6366.34
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0
2005-07-01,0.0,0.0,0.0
2005-08-01,0.0,0.0,0.0
2005-09-01,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
