measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2015-01-01,676.436,6304.0,6304.0
2015-02-01,750.821,6997.0,6997.0
2015-03-01,961.655,8962.0,8962.0
2015-04-01,1237.808,11535.0,11535.0
2015-05-01,1419.121,13225.0,13225.0
2015-06-01,1173.651,10937.0,10937.0
2015-07-01,1311.961,12226.0,12226.0
2015-08-01,1426.327,13292.0,13292.0
2015-09-01,1191.783,11106.0,11106.0
2015-10-01,1041.154,9703.0,9703.0
2015-11-01,748.264,6973.0,6973.0
2015-12-01,417.019,3886.0,3886.0
2016-01-01,962.016,8881.0,8881.0
2016-02-01,836.928,7727.0,7727.0
2016-03-01,1351.458,12477.0,12477.0
2016-04-01,1489.902,13755.0,13755.0
2016-05-01,1318.21,12170.0,12170.0
2016-06-01,1697.567,15672.0,15672.0
2016-07-01,1604.908,14817.0,14817.0
2016-08-01,1558.306,14386.0,14386.0
2016-09-01,1171.318,10814.0,10814.0
2016-10-01,1148.154,10600.0,10600.0
2016-11-01,1031.24,9520.0,9520.0
2016-12-01,749.993,6924.0,6924.0
2017-01-01,527.27,4858.0,4858.0
2017-02-01,966.347,8903.0,8903.0
2017-03-01,1228.568,11319.0,11319.0
2017-04-01,1280.21,11795.0,11795.0
2017-05-01,1380.193,12716.0,12716.0
2017-06-01,1574.029,14502.0,14502.0
2017-07-01,1540.308,14191.0,14191.0
2017-08-01,1539.6,14184.0,14184.0
2017-09-01,1313.223,12099.0,12099.0
2017-10-01,834.294,7686.0,7686.0
2017-11-01,865.657,7975.0,7975.0
2017-12-01,568.301,5236.0,5236.0
2018-01-01,769.16,7002.0,7002.0
2018-02-01,714.917,6509.0,6509.0
2018-03-01,1199.246,10918.0,10918.0
2018-04-01,1193.345,10864.0,10864.0
2018-05-01,1381.72,12579.0,12579.0
2018-06-01,1534.689,13972.0,13972.0
2018-07-01,1633.416,14871.0,14871.0
2018-08-01,1420.076,12928.0,12928.0
2018-09-01,941.421,8571.0,8571.0
2018-10-01,869.249,7914.0,7914.0
2018-11-01,676.108,6155.0,6155.0
2018-12-01,643.653,5860.0,5860.0
2019-01-01,804.533,7164.0,7164.0
2019-02-01,962.85,8574.0,8574.0
2019-03-01,1356.882,12083.0,12083.0
2019-04-01,1288.661,11476.0,11476.0
2019-05-01,1408.4,12542.0,12542.0
2019-06-01,1535.196,13671.0,13671.0
2019-07-01,1720.332,15320.0,15320.0
2019-08-01,1542.959,13740.0,13740.0
2019-09-01,1321.831,11771.0,11771.0
2019-10-01,947.794,8440.0,8440.0
2019-11-01,908.273,8088.0,8088.0
2019-12-01,565.289,5034.0,5034.0
2020-01-01,540.108,4735.0,4735.0
2020-02-01,606.813,5320.0,5320.0
2020-03-01,869.096,7619.0,7619.0
2020-04-01,903.764,7923.0,7923.0
2020-05-01,1182.783,10369.0,10369.0
2020-06-01,1241.6,10885.0,10885.0
2020-07-01,1169.394,10252.0,10252.0
2020-08-01,1010.399,8858.0,8858.0
2020-09-01,928.391,8139.0,8139.0
2020-10-01,670.411,5877.0,5877.0
2020-11-01,615.181,5393.0,5393.0
2020-12-01,426.06,3735.0,3735.0
2021-01-01,702.739,6215.0,6215.0
2021-02-01,418.489,3701.0,3701.0
2021-03-01,1372.173,12135.0,12135.0
2021-04-01,1353.093,11967.0,11967.0
2021-05-01,1530.537,13536.0,13536.0
2021-06-01,1524.177,13480.0,13480.0
2021-07-01,1464.393,12951.0,12951.0
2021-08-01,1280.907,11328.0,11328.0
2021-09-01,1157.204,10234.0,10234.0
2021-10-01,927.29,8201.0,8201.0
2021-11-01,801.68,7090.0,7090.0
2021-12-01,719.318,6362.0,6362.0
2022-01-01,646.326,2205.0,2205.0
2022-02-01,789.003,2692.0,2692.0
2022-03-01,1056.812,3606.0,3606.0
2022-04-01,1250.684,4267.0,4267.0
2022-05-01,1283.105,4378.0,4378.0
2022-06-01,1329.689,4537.0,4537.0
2022-07-01,1352.753,4616.0,4616.0
2022-08-01,1386.278,4730.0,4730.0
2022-09-01,1159.466,3956.0,3956.0
2022-10-01,960.526,3277.0,3277.0
2022-11-01,763.665,2606.0,2606.0
2022-12-01,578.693,1975.0,1975.0
2023-01-01,490.0,1672.0,1672.0
2023-02-01,730.0,2491.0,2491.0
2023-03-01,1100.0,3753.0,3753.0
2023-04-01,1258.0,4292.0,4292.0
2023-05-01,1470.0,5016.0,5016.0
2023-06-01,1233.0,4207.0,4207.0
2023-07-01,1053.0,3593.0,3593.0
2023-08-01,1155.0,3941.0,3941.0
2023-09-01,935.0,3190.0,3190.0
2023-10-01,890.0,3037.0,3037.0
2023-11-01,704.0,2402.0,2402.0
2023-12-01,397.0,1355.0,1355.0
2024-01-01,295.0,1007.0,1007.0
2024-02-01,812.0,2771.0,2771.0
2024-03-01,1029.0,3511.0,3511.0
2024-04-01,1012.0,3453.0,3453.0
2024-05-01,952.0,3248.0,3248.0
2024-06-01,1448.0,4941.0,4941.0
2024-07-01,1385.0,4726.0,4726.0
2024-08-01,1296.0,4422.0,4422.0
2024-09-01,1077.0,3675.0,3675.0
2024-10-01,1157.0,3948.0,3948.0
2024-11-01,752.0,2566.0,2566.0
2024-12-01,529.0,1805.0,1805.0
