measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,-6.832000000000001,926.0,926.0
2003-02-01,-6.0520000000000005,820.0,820.0
2003-03-01,-6.251,847.0,847.0
2003-04-01,-5.489,744.0,744.0
2003-05-01,-5.3870000000000005,730.0,730.0
2003-06-01,-5.126,695.0,695.0
2003-07-01,-5.486000000000001,743.0,743.0
2003-08-01,-5.252000000000001,712.0,712.0
2003-09-01,-5.618,761.0,761.0
2003-10-01,-6.056,821.0,821.0
2003-11-01,-6.355,861.0,861.0
2003-12-01,-7.097,962.0,962.0
2004-01-01,15.572000000000001,171.0,171.0
2004-02-01,20.143,221.0,221.0
2004-03-01,18.078,199.0,199.0
2004-04-01,12.258000000000001,135.0,135.0
2004-05-01,13.293000000000001,146.0,146.0
2004-06-01,12.769,140.0,140.0
2004-07-01,20.335,223.0,223.0
2004-08-01,21.527,236.0,236.0
2004-09-01,17.531000000000002,193.0,193.0
2004-10-01,12.822000000000001,141.0,141.0
2004-11-01,7.453,82.0,82.0
2004-12-01,7.218,79.0,79.0
2005-01-01,521.785,6902.49,6902.49
2005-02-01,179.269,2371.47,2371.47
2005-03-01,198.697,2628.49,2628.49
2005-04-01,240.67800000000003,3183.84,3183.84
2005-05-01,223.52900000000002,2956.98,2956.98
2005-06-01,290.119,3837.87,3837.87
2005-07-01,295.305,3906.48,3906.48
2005-08-01,346.91200000000003,4589.17,4589.17
2005-09-01,227.092,3004.11,3004.11
2005-10-01,252.18900000000002,3336.12,3336.12
2005-11-01,202.738,2681.94,2681.94
2005-12-01,428.685,5670.9,5670.9
2006-01-01,1133.05,12890.0,12890.0
2006-02-01,592.89,6745.0,6745.0
2006-03-01,498.033,5666.0,5666.0
2006-04-01,954.003,10853.0,10853.0
2006-05-01,891.753,10145.0,10145.0
2006-06-01,810.542,9221.0,9221.0
2006-07-01,1174.0890000000002,13357.0,13357.0
2006-08-01,1138.86,12956.0,12956.0
2006-09-01,523.211,5952.0,5952.0
2006-10-01,552.68,6288.0,6288.0
2006-11-01,650.797,7404.0,7404.0
2006-12-01,721.092,8204.0,8204.0
2007-01-01,1736.4940000000001,18326.0,18326.0
2007-02-01,1344.7920000000001,14193.0,14193.0
2007-03-01,2659.324,28063.0,28063.0
2007-04-01,1617.559,17067.0,17067.0
2007-05-01,1492.3590000000002,15750.0,15750.0
2007-06-01,1458.975,15393.0,15393.0
2007-07-01,2154.341,22735.0,22735.0
2007-08-01,2719.391,28695.0,28695.0
2007-09-01,2258.976,23836.0,23836.0
2007-10-01,2728.0860000000002,28789.0,28789.0
2007-11-01,2001.352,21119.0,21119.0
2007-12-01,2869.351,30276.0,30276.0
2008-01-01,673.3580000000001,7952.0,7952.0
2008-02-01,616.3380000000001,7279.0,7279.0
2008-03-01,412.415,4866.0,4866.0
2008-04-01,416.175,4913.0,4913.0
2008-05-01,435.34700000000004,5139.0,5139.0
2008-06-01,291.634,3445.0,3445.0
2008-07-01,303.029,3579.0,3579.0
