measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,44.716,530.0,530.0
2001-02-01,38.309000000000005,454.0,454.0
2001-03-01,41.607,493.0,493.0
2001-04-01,36.477000000000004,432.0,432.0
2001-05-01,35.773,424.0,424.0
2001-06-01,36.158,429.0,429.0
2001-07-01,38.014,451.0,451.0
2001-08-01,37.789,448.0,448.0
2001-09-01,44.636,529.0,529.0
2001-10-01,42.858000000000004,508.0,508.0
2001-11-01,44.388000000000005,526.0,526.0
2001-12-01,50.274,596.0,596.0
2002-01-01,34.609,452.0,452.0
2002-02-01,29.446,385.0,385.0
2002-03-01,31.195,408.0,408.0
2002-04-01,28.57,373.0,373.0
2002-05-01,27.724,362.0,362.0
2002-06-01,28.607000000000003,374.0,374.0
2002-07-01,27.804000000000002,363.0,363.0
2002-08-01,25.996000000000002,340.0,340.0
2002-09-01,27.211000000000002,356.0,356.0
2002-10-01,29.62,387.0,387.0
2002-11-01,30.759,402.0,402.0
2002-12-01,34.199000000000005,447.0,447.0
2003-01-01,23.381,348.0,348.0
2003-02-01,20.713,308.0,308.0
2003-03-01,21.394000000000002,319.0,319.0
2003-04-01,18.786,280.0,280.0
2003-05-01,18.437,274.0,274.0
2003-06-01,17.543,261.0,261.0
2003-07-01,18.776,280.0,280.0
2003-08-01,17.976,268.0,268.0
2003-09-01,19.228,286.0,286.0
2003-10-01,20.727,309.0,309.0
2003-11-01,21.749000000000002,324.0,324.0
2003-12-01,24.291,362.0,362.0
2004-01-01,28.361,328.0,328.0
2004-02-01,36.686,424.0,424.0
2004-03-01,32.924,381.0,381.0
2004-04-01,22.324,258.0,258.0
2004-05-01,24.21,280.0,280.0
2004-06-01,23.255,269.0,269.0
2004-07-01,37.035,428.0,428.0
2004-08-01,39.206,453.0,453.0
2004-09-01,31.929000000000002,369.0,369.0
2004-10-01,23.352,270.0,270.0
2004-11-01,13.573,157.0,157.0
2004-12-01,13.146,152.0,152.0
2005-01-01,35.99,400.64,400.64
2005-02-01,12.365,137.65,137.65
2005-03-01,13.705,152.57,152.57
2005-04-01,16.601,184.8,184.8
2005-05-01,15.418000000000001,171.63,171.63
2005-06-01,20.011,222.76,222.76
2005-07-01,20.369,226.75,226.75
