measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,920.0,15479.0,15479.0,261.0,4392.0,4392.0
2003-02-01,-89.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,2722.0,42097.0,42097.0,48.0,742.0,742.0
2003-04-01,-80.0,0.0,0.0,0.0,0.0,0.0
2003-05-01,-10.0,0.0,0.0,-101.0,0.0,0.0
2003-06-01,447.0,7617.0,7617.0,125.0,2122.0,2122.0
2003-07-01,0.0,0.0,0.0,,,
2003-08-01,27.0,497.0,497.0,1793.0,32481.0,32481.0
2003-09-01,-90.0,0.0,0.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,,,
2003-11-01,-106.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,-162.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,108.756,2507.0,2507.0,53.212,1226.0,1226.0
2004-02-01,30.438000000000002,702.0,702.0,114.68100000000001,2643.0,2643.0
2004-03-01,44.611000000000004,1028.0,1028.0,184.237,4246.0,4246.0
2004-04-01,246.05900000000003,5672.0,5672.0,331.50100000000003,7639.0,7639.0
2004-05-01,424.15,9778.0,9778.0,588.19,13555.0,13555.0
2004-06-01,105.785,2439.0,2439.0,366.428,8444.0,8444.0
2004-07-01,87.73,2022.0,2022.0,379.098,8736.0,8736.0
2004-08-01,66.036,1522.0,1522.0,476.821,10988.0,10988.0
2004-09-01,1.194,28.0,28.0,246.228,5674.0,5674.0
2004-10-01,0.0,0.0,0.0,75.11,1731.0,1731.0
2004-11-01,32.115,740.0,740.0,262.62100000000004,6052.0,6052.0
2004-12-01,68.126,1571.0,1571.0,342.874,7902.0,7902.0
2005-01-01,502.755,9967.43,9967.43,447.016,8861.79,8861.79
2005-02-01,115.724,2294.31,2294.31,396.291,7856.2,7856.2
2005-03-01,99.305,1968.79,1968.79,472.904,9375.0,9375.0
2005-04-01,99.36200000000001,1969.91,1969.91,484.843,9611.68,9611.68
2005-05-01,100.18100000000001,1986.15,1986.15,393.324,7797.37,7797.37
2005-06-01,121.35600000000001,2405.95,2405.95,669.16,13265.63,13265.63
2005-07-01,229.834,4556.59,4556.59,862.306,17094.63,17094.63
2005-08-01,203.566,4035.81,4035.81,921.935,18276.72,18276.72
2005-09-01,113.269,2245.62,2245.62,609.868,12090.22,12090.22
2005-10-01,158.804,3148.39,3148.39,421.75600000000003,8361.02,8361.02
