measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2013-03-01,,,,4466.657,42616.0,42616.0
2013-04-01,,,,5088.401,48548.0,48548.0
2013-05-01,,,,5760.65,54962.0,54962.0
2013-06-01,,,,6369.336,60770.0,60770.0
2013-07-01,,,,6181.544,58978.0,58978.0
2013-08-01,,,,6070.573,57919.0,57919.0
2013-09-01,,,,6471.517,61745.0,61745.0
2013-10-01,,,,9002.258,85891.0,85891.0
2013-11-01,,,,5958.96,56854.0,56854.0
2013-12-01,,,,5730.104,54671.0,54671.0
2014-01-01,,,,6486.0,61682.0,61682.0
2014-02-01,,,,6965.0,66237.0,66237.0
2014-03-01,,,,10186.0,96869.0,96869.0
2014-04-01,,,,11034.0,104933.0,104933.0
2014-05-01,,,,1315.0,12506.0,12506.0
2014-06-01,,,,1251.0,11897.0,11897.0
2014-07-01,,,,11850.0,112694.0,112694.0
2014-09-01,,,,9720.0,92437.0,92437.0
2014-10-01,,,,8758.0,83289.0,83289.0
2014-11-01,,,,7494.0,71268.0,71268.0
2014-12-01,,,,5595.0,53208.0,53208.0
2015-01-01,,,,6253.0,58272.0,58272.0
2015-02-01,,,,7829.0,72958.0,72958.0
2015-03-01,,,,10036.0,93525.0,93525.0
2015-04-01,,,,11209.0,104457.0,104457.0
2015-05-01,,,,11277.0,105090.0,105090.0
2015-06-01,,,,10686.0,99583.0,99583.0
2015-07-01,,,,11506.0,107224.0,107224.0
2015-08-01,,,,11253.0,104867.0,104867.0
2015-09-01,,,,8754.0,81579.0,81579.0
2015-10-01,,,,7986.0,74422.0,74422.0
2015-11-01,,,,7420.0,69147.0,69147.0
2015-12-01,,,,6611.0,61608.0,61608.0
2016-01-01,,,,7420.0,68501.0,68501.0
2016-02-01,,,,8129.0,75047.0,75047.0
2016-03-01,,,,3806.0,35137.0,35137.0
2016-04-01,,,,9446.0,87205.0,87205.0
2016-05-01,,,,6077.0,56103.0,56103.0
