measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2019-01-01,138.187,1231.0,1231.0
2019-02-01,165.38,1473.0,1473.0
2019-03-01,233.059,2075.0,2075.0
2019-04-01,221.341,1971.0,1971.0
2019-05-01,241.908,2154.0,2154.0
2019-06-01,263.686,2348.0,2348.0
2019-07-01,295.486,2631.0,2631.0
2019-08-01,265.02,2360.0,2360.0
2019-09-01,227.039,2022.0,2022.0
2019-10-01,162.794,1450.0,1450.0
2019-11-01,156.006,1389.0,1389.0
2019-12-01,97.094,865.0,865.0
2020-01-01,136.94,1201.0,1201.0
2020-02-01,152.887,1340.0,1340.0
2020-03-01,221.062,1938.0,1938.0
2020-04-01,221.666,1943.0,1943.0
2020-05-01,291.091,2552.0,2552.0
2020-06-01,292.629,2565.0,2565.0
2020-07-01,278.316,2440.0,2440.0
2020-08-01,236.309,2072.0,2072.0
2020-09-01,232.394,2037.0,2037.0
2020-10-01,164.989,1446.0,1446.0
2020-11-01,151.94,1332.0,1332.0
2020-12-01,102.777,901.0,901.0
2021-01-01,118.951,1052.0,1052.0
2021-02-01,84.136,744.0,744.0
2021-03-01,207.126,1832.0,1832.0
2021-04-01,211.072,1867.0,1867.0
2021-05-01,233.863,2068.0,2068.0
2021-06-01,231.476,2047.0,2047.0
2021-07-01,207.502,1835.0,1835.0
2021-08-01,198.333,1754.0,1754.0
2021-09-01,198.014,1751.0,1751.0
2021-10-01,153.297,1356.0,1356.0
2021-11-01,141.667,1253.0,1253.0
2021-12-01,94.563,836.0,836.0
2022-01-01,105.941,361.0,361.0
2022-02-01,132.839,453.0,453.0
2022-03-01,185.742,634.0,634.0
2022-04-01,217.122,741.0,741.0
2022-05-01,216.531,739.0,739.0
2022-06-01,229.666,784.0,784.0
2022-07-01,237.425,810.0,810.0
2022-08-01,236.32,806.0,806.0
2022-09-01,199.964,682.0,682.0
2022-10-01,194.76,665.0,665.0
2022-11-01,139.95,478.0,478.0
2022-12-01,106.74,364.0,364.0
2023-01-01,78.0,266.0,266.0
2023-02-01,124.0,423.0,423.0
2023-03-01,196.0,669.0,669.0
2023-04-01,220.0,751.0,751.0
2023-05-01,322.0,1099.0,1099.0
2023-06-01,253.0,863.0,863.0
2023-07-01,289.0,986.0,986.0
2023-08-01,251.0,856.0,856.0
2023-09-01,191.0,652.0,652.0
2023-10-01,146.0,498.0,498.0
2023-11-01,28.0,96.0,96.0
2023-12-01,33.0,113.0,113.0
2024-01-01,25.0,85.0,85.0
2024-02-01,48.0,164.0,164.0
2024-03-01,98.0,334.0,334.0
2024-04-01,110.0,375.0,375.0
2024-05-01,134.0,457.0,457.0
2024-06-01,153.0,522.0,522.0
2024-07-01,141.0,481.0,481.0
2024-08-01,175.0,597.0,597.0
2024-09-01,170.0,580.0,580.0
2024-10-01,157.0,536.0,536.0
2024-11-01,93.0,317.0,317.0
2024-12-01,57.0,194.0,194.0
