measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2006-01-01,122.766,1204.0,1204.0
2006-02-01,121.48700000000001,1191.0,1191.0
2006-03-01,106.518,1044.0,1044.0
2006-04-01,140.51600000000002,1378.0,1378.0
2006-05-01,126.992,1245.0,1245.0
2006-06-01,151.877,1489.0,1489.0
2006-07-01,147.33100000000002,1445.0,1445.0
2006-08-01,158.559,1555.0,1555.0
2006-09-01,112.641,1104.0,1104.0
2006-10-01,144.982,1422.0,1422.0
2006-11-01,126.54700000000001,1241.0,1241.0
2006-12-01,140.78400000000002,1380.0,1380.0
2007-01-01,223.541,2621.0,2621.0
2007-02-01,197.49,2312.0,2312.0
2007-03-01,227.28400000000002,2662.0,2662.0
2007-04-01,214.09300000000002,2510.0,2510.0
2007-05-01,234.327,2744.0,2744.0
2007-06-01,230.55700000000002,2703.0,2703.0
2007-07-01,244.758,2866.0,2866.0
2007-08-01,255.187,2989.0,2989.0
2007-09-01,242.28400000000002,2837.0,2837.0
2007-10-01,258.272,3024.0,3024.0
2007-11-01,224.449,2633.0,2633.0
2007-12-01,220.758,2586.0,2586.0
2008-01-01,214.77700000000002,2160.0,2160.0
2008-02-01,209.627,2108.0,2108.0
2008-03-01,232.202,2335.0,2335.0
2008-04-01,219.43800000000002,2207.0,2207.0
2008-05-01,232.73700000000002,2341.0,2341.0
2008-06-01,227.077,2283.0,2283.0
2008-07-01,242.073,2434.0,2434.0
2008-08-01,231.94400000000002,2335.0,2335.0
2008-09-01,234.889,2364.0,2364.0
2008-10-01,241.67200000000003,2429.0,2429.0
2008-11-01,219.46200000000002,2207.0,2207.0
2008-12-01,218.102,2195.0,2195.0
2009-01-01,158.84900000000002,1658.0,1658.0
2009-02-01,144.488,1506.0,1506.0
2009-03-01,149.34900000000002,1559.0,1559.0
2009-04-01,146.762,1535.0,1535.0
2009-05-01,172.67600000000002,1804.0,1804.0
2009-06-01,164.991,1722.0,1722.0
2009-07-01,174.93900000000002,1827.0,1827.0
2009-08-01,175.49,1833.0,1833.0
2009-09-01,168.1,1757.0,1757.0
2009-10-01,181.723,1897.0,1897.0
2009-11-01,158.75,1658.0,1658.0
2009-12-01,160.883,1681.0,1681.0
2010-01-01,198.93,1769.0,1769.0
2010-02-01,175.358,1565.0,1565.0
2010-03-01,189.907,1693.0,1693.0
2010-04-01,185.805,1658.0,1658.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0
