measured_on,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Combustion Turbine Part - Distillate Fuel Oil - Total Fuel Consumed,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combined Cycle Steam Part - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2003-01-01,28074.0,267154.0,267154.0,0.0,0.0,0.0,24784.0,232439.0,232439.0,0.0,0.0,0.0
2003-02-01,19327.0,196434.0,196434.0,0.0,0.0,0.0,8643.0,86583.0,86583.0,0.0,0.0,0.0
2003-03-01,7334.0,68370.0,68370.0,0.0,0.0,0.0,17539.0,164378.0,164378.0,0.0,0.0,0.0
2003-04-01,10115.0,96286.0,96286.0,0.0,0.0,0.0,15891.0,152064.0,152064.0,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,20960.0,208185.0,208185.0,0.0,0.0,0.0,7715.0,77031.0,77031.0,0.0,0.0,0.0
2003-07-01,18661.0,184771.0,184771.0,0.0,0.0,0.0,29156.0,290204.0,290204.0,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,0.0,0.0,0.0,37290.0,371676.0,371676.0,0.0,0.0,0.0
2003-09-01,394.0,3903.0,3903.0,0.0,0.0,0.0,7142.0,71178.0,71178.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,214.0,2923.0,2923.0,0.0,0.0,0.0,116.0,1600.0,1600.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,24838.0,233798.0,233798.0,0.0,0.0,0.0,2802.0,26511.0,26511.0,0.0,0.0,0.0
2004-02-01,4725.0,44822.0,44822.0,0.0,0.0,0.0,10678.0,101845.0,101845.0,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-01,728.0,7227.0,7227.0,0.0,0.0,0.0,8365.0,83424.0,83424.0,0.0,0.0,0.0
2004-05-01,8.0,75.0,75.0,0.0,0.0,0.0,53227.0,487842.0,487842.0,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0,19911.0,194378.0,194378.0,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0,23386.0,224904.0,224904.0,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0,22209.0,202861.0,202861.0,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1259.0,12870.0,12870.0,0.0,0.0,0.0
