measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2024-01-01,-1.0,0.0,0.0,58.0,198.0,198.0
2024-02-01,-2.0,0.0,0.0,86.0,293.0,293.0
2024-03-01,0.0,0.0,0.0,183.0,624.0,624.0
2024-04-01,-2.0,0.0,0.0,453.0,1546.0,1546.0
2024-05-01,-1.0,0.0,0.0,258.0,880.0,880.0
2024-06-01,-4.0,0.0,0.0,550.0,1877.0,1877.0
2024-07-01,-5.0,0.0,0.0,516.0,1761.0,1761.0
2024-08-01,-2.0,0.0,0.0,394.0,1344.0,1344.0
2024-09-01,-5.0,0.0,0.0,488.0,1665.0,1665.0
2024-10-01,-3.0,0.0,0.0,305.0,1041.0,1041.0
2024-11-01,0.0,0.0,0.0,205.0,699.0,699.0
2024-12-01,-1.0,0.0,0.0,49.0,167.0,167.0
