measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0
2003-08-01,1964.0,25008.0,25008.0
2003-09-01,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,1052.0,14130.0,14130.0
2004-02-01,633.0,8410.0,8410.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,-73.0,0.0,0.0
2004-06-01,-69.0,0.0,0.0
2004-07-01,806.0,11936.0,11936.0
2004-08-01,284.0,6173.0,6173.0
2004-09-01,-69.0,0.0,0.0
2004-10-01,-69.0,0.0,0.0
2004-11-01,-77.0,0.0,0.0
2004-12-01,-203.0,0.0,0.0
2005-01-01,1842.0,27267.66,27267.66
2005-02-01,-172.0,0.0,0.0
2005-03-01,-188.0,0.0,0.0
2005-04-01,1405.0,25221.6,25221.6
2005-05-01,-136.0,0.0,0.0
2005-06-01,-156.0,0.0,0.0
2005-07-01,-112.0,0.0,0.0
2005-08-01,11088.0,136439.98,136439.98
2005-09-01,445.0,2879.88,2879.88
2005-10-01,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
2006-01-01,0.0,0.0,0.0
2006-02-01,37.0,1387.0,1387.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,2252.0,25414.0,25414.0
2006-06-01,0.0,0.0,0.0
2006-07-01,12088.0,194501.0,194501.0
2006-08-01,9822.0,123403.0,123403.0
2006-09-01,0.0,0.0,0.0
2006-10-01,1908.0,24321.0,24321.0
2006-11-01,1115.0,14054.0,14054.0
2006-12-01,2243.0,30712.0,30712.0
2007-01-01,1616.0,17700.0,17700.0
2007-02-01,303.0,8737.0,8737.0
2007-03-01,404.0,5224.0,5224.0
2007-04-01,1608.0,17697.0,17697.0
2007-05-01,1565.0,12966.0,12966.0
2007-06-01,419.0,5277.0,5277.0
2007-07-01,600.0,15000.0,15000.0
2007-08-01,8799.0,135242.0,135242.0
2007-09-01,2570.0,31738.0,31738.0
2007-10-01,2953.0,35725.0,35725.0
2007-11-01,797.0,9636.0,9636.0
2007-12-01,136.0,3030.0,3030.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,4309.0,53302.0,53302.0
2008-07-01,1834.0,27679.0,27679.0
2008-08-01,1827.0,23297.0,23297.0
2008-09-01,-39.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0
2009-01-01,1195.0,14896.0,14896.0
2009-02-01,193.0,2672.0,2672.0
2009-03-01,6893.0,83397.0,83397.0
2009-04-01,1806.0,12900.0,12900.0
2009-05-01,1882.0,40575.0,40575.0
2009-06-01,1509.0,10830.0,10830.0
2009-07-01,0.0,0.0,0.0
2009-08-01,3831.0,49173.0,49173.0
2009-09-01,366.0,5505.0,5505.0
2009-10-01,69.0,1195.0,1195.0
2009-11-01,147.0,2551.0,2551.0
2009-12-01,1565.0,25019.0,25019.0
2010-01-01,5532.0,76318.0,76318.0
2010-02-01,193.0,4539.0,4539.0
2010-03-01,449.0,6318.0,6318.0
2010-04-01,2672.0,41900.0,41900.0
2010-05-01,2321.0,34854.0,34854.0
2010-06-01,5735.0,78133.0,78133.0
