measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2018-08-01,647.183,5892.0,5892.0
2018-09-01,428.478,3901.0,3901.0
2018-10-01,461.33,4200.0,4200.0
2018-11-01,334.555,3046.0,3046.0
2018-12-01,276.454,2517.0,2517.0
2019-01-01,430.715,3836.0,3836.0
2019-02-01,415.112,3697.0,3697.0
2019-03-01,687.801,6125.0,6125.0
2019-04-01,706.81,6294.0,6294.0
2019-05-01,802.986,7151.0,7151.0
2019-06-01,778.18,6930.0,6930.0
2019-07-01,865.112,7704.0,7704.0
2019-08-01,770.393,6860.0,6860.0
2019-09-01,702.541,6256.0,6256.0
2019-10-01,557.064,4961.0,4961.0
2019-11-01,479.742,4272.0,4272.0
2019-12-01,425.544,3789.0,3789.0
2020-01-01,425.552,3731.0,3731.0
2020-02-01,437.342,3834.0,3834.0
2020-03-01,559.403,4904.0,4904.0
2020-04-01,759.816,6661.0,6661.0
2020-05-01,760.42,6667.0,6667.0
2020-06-01,739.794,6486.0,6486.0
2020-07-01,827.516,7255.0,7255.0
2020-08-01,664.461,5825.0,5825.0
2020-09-01,562.744,4934.0,4934.0
2020-10-01,570.524,5002.0,5002.0
2020-11-01,477.165,4183.0,4183.0
2020-12-01,403.263,3535.0,3535.0
2021-01-01,341.951,3024.0,3024.0
2021-02-01,334.041,2954.0,2954.0
2021-03-01,547.99,4846.0,4846.0
2021-04-01,736.348,6512.0,6512.0
2021-05-01,742.057,6563.0,6563.0
2021-06-01,683.586,6046.0,6046.0
2021-07-01,738.619,6532.0,6532.0
2021-08-01,673.194,5954.0,5954.0
2021-09-01,629.728,5569.0,5569.0
2021-10-01,517.044,4573.0,4573.0
2021-11-01,486.231,4300.0,4300.0
2021-12-01,355.211,3141.0,3141.0
2022-01-01,432.834,1477.0,1477.0
2022-02-01,482.973,1648.0,1648.0
2022-03-01,629.758,2149.0,2149.0
2022-04-01,817.459,2789.0,2789.0
2022-05-01,774.853,2644.0,2644.0
2022-06-01,818.879,2794.0,2794.0
2022-07-01,729.05,2488.0,2488.0
2022-08-01,709.193,2420.0,2420.0
2022-09-01,663.969,2265.0,2265.0
2022-10-01,556.707,1899.0,1899.0
2022-11-01,434.75,1483.0,1483.0
2022-12-01,340.575,1162.0,1162.0
2023-01-01,418.0,1426.0,1426.0
2023-02-01,443.0,1512.0,1512.0
2023-03-01,627.0,2139.0,2139.0
2023-04-01,658.0,2245.0,2245.0
2023-05-01,562.0,1918.0,1918.0
2023-06-01,673.0,2296.0,2296.0
2023-07-01,712.0,2429.0,2429.0
2023-08-01,708.0,2416.0,2416.0
2023-09-01,614.0,2095.0,2095.0
2023-10-01,661.0,2255.0,2255.0
2023-11-01,536.0,1829.0,1829.0
2023-12-01,448.0,1529.0,1529.0
2024-01-01,487.0,1662.0,1662.0
2024-02-01,545.0,1860.0,1860.0
2024-03-01,631.0,2153.0,2153.0
2024-04-01,699.0,2385.0,2385.0
2024-05-01,702.0,2395.0,2395.0
2024-06-01,769.0,2624.0,2624.0
2024-07-01,695.0,2371.0,2371.0
2024-08-01,703.0,2399.0,2399.0
2024-09-01,573.0,1955.0,1955.0
2024-10-01,690.0,2354.0,2354.0
2024-11-01,468.0,1597.0,1597.0
2024-12-01,448.0,1529.0,1529.0
