measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2006-01-01,2341.6910000000003,23997.0,23997.0
2006-02-01,2164.079,22177.0,22177.0
2006-03-01,2387.1240000000003,24463.0,24463.0
2006-04-01,1756.345,17999.0,17999.0
2006-05-01,2147.282,22005.0,22005.0
2006-06-01,2249.3630000000003,23051.0,23051.0
2006-07-01,2334.465,23923.0,23923.0
2006-08-01,2320.427,23779.0,23779.0
2006-09-01,2219.543,22746.0,22746.0
2006-10-01,2303.161,23603.0,23603.0
2006-11-01,2326.163,23838.0,23838.0
2006-12-01,2241.357,22969.0,22969.0
2007-01-01,1779.486,22618.0,22618.0
2007-02-01,1626.982,20680.0,20680.0
2007-03-01,1735.391,22058.0,22058.0
2007-04-01,2085.455,26508.0,26508.0
2007-05-01,2517.0820000000003,31993.0,31993.0
2007-06-01,2457.7290000000003,31239.0,31239.0
2007-07-01,2501.7580000000003,31799.0,31799.0
2007-08-01,2499.012,31764.0,31764.0
2007-09-01,2317.511,29457.0,29457.0
2007-10-01,2782.4480000000003,35367.0,35367.0
2007-11-01,1912.7920000000001,24313.0,24313.0
2007-12-01,1734.356,22045.0,22045.0
2008-01-01,2099.2200000000003,28970.0,28970.0
2008-02-01,1933.153,26678.0,26678.0
2008-03-01,1845.625,25470.0,25470.0
2008-04-01,2322.8070000000002,32055.0,32055.0
2008-05-01,2428.129,33508.0,33508.0
2008-06-01,2496.371,34450.0,34450.0
2008-07-01,2109.582,29113.0,29113.0
2008-08-01,2355.926,32512.0,32512.0
2008-09-01,2423.762,33448.0,33448.0
2008-10-01,2358.6530000000002,32550.0,32550.0
2008-11-01,1893.035,26124.0,26124.0
2008-12-01,1941.737,26796.0,26796.0
2009-01-01,1903.0120000000002,22361.0,22361.0
2009-02-01,1759.5320000000002,20675.0,20675.0
2009-03-01,2040.278,23973.0,23973.0
2009-04-01,1919.945,22559.0,22559.0
2009-05-01,2546.847,29926.0,29926.0
2009-06-01,2238.694,26305.0,26305.0
2009-07-01,2423.543,28477.0,28477.0
2009-08-01,2365.946,27800.0,27800.0
2009-09-01,1713.85,20138.0,20138.0
2009-10-01,2323.62,27303.0,27303.0
2009-11-01,2671.194,31387.0,31387.0
2009-12-01,2173.539,25539.0,25539.0
2010-01-01,4048.108,47566.0,47566.0
2010-02-01,4136.235000000001,48601.0,48601.0
2010-03-01,5065.84,59524.0,59524.0
2010-04-01,5013.768,58912.0,58912.0
2010-05-01,4840.738,56879.0,56879.0
2010-06-01,4318.338000000001,50741.0,50741.0
2010-07-01,3898.0840000000003,45802.0,45802.0
2010-08-01,4121.752,48431.0,48431.0
2010-09-01,4384.789,51521.0,51521.0
2010-10-01,3130.045,36778.0,36778.0
2010-11-01,2939.148,34535.0,34535.0
2010-12-01,3249.155,38178.0,38178.0
2011-01-01,4152.801,50992.0,50992.0
2011-02-01,3549.786,43588.0,43588.0
2011-03-01,3776.69,46373.0,46373.0
2011-04-01,4054.328,49783.0,49783.0
2011-05-01,4551.071,55882.0,55882.0
2011-06-01,4754.145,58375.0,58375.0
2011-07-01,4476.605,54968.0,54968.0
2011-08-01,5093.347,62541.0,62541.0
2011-09-01,4504.636,55312.0,55312.0
2011-10-01,4438.077,54495.0,54495.0
2011-11-01,4939.91,60657.0,60657.0
2011-12-01,4332.604,53199.0,53199.0
2012-01-01,3849.95,47274.0,47274.0
2012-02-01,3721.721,45699.0,45699.0
2012-03-01,3953.54,48546.0,48546.0
2012-04-01,4384.944,53843.0,53843.0
2012-05-01,4515.335,55444.0,55444.0
2012-06-01,4472.677,54920.0,54920.0
2012-07-01,5157.052,63323.0,63323.0
2012-08-01,5098.453,62604.0,62604.0
2012-09-01,4428.66,54380.0,54380.0
2012-10-01,5121.848,62891.0,62891.0
2012-11-01,4032.716,49518.0,49518.0
2012-12-01,4204.104,51622.0,51622.0
2013-01-01,3418.84,42181.0,42181.0
2013-02-01,3134.765,38675.0,38675.0
2013-03-01,4432.26,54683.0,54683.0
2013-04-01,4798.271,59199.0,59199.0
2013-05-01,4806.947,59305.0,59305.0
2013-06-01,4687.609,57833.0,57833.0
2013-07-01,3716.354,45850.0,45850.0
2013-08-01,4228.114,52164.0,52164.0
2013-09-01,4559.098,56247.0,56247.0
2013-10-01,4400.921,54296.0,54296.0
2013-11-01,3912.375,48269.0,48269.0
2013-12-01,4088.446,50441.0,50441.0
2014-01-01,4091.761,50483.0,50483.0
2014-02-01,3386.867,41786.0,41786.0
2014-03-01,3598.002,44391.0,44391.0
2014-04-01,4092.876,50497.0,50497.0
2014-05-01,4137.086,51042.0,51042.0
2014-06-01,4832.531,59622.0,59622.0
2014-07-01,4631.349,57140.0,57140.0
2014-08-01,4364.586,53849.0,53849.0
2014-09-01,4452.533,54934.0,54934.0
2014-10-01,4387.94,54137.0,54137.0
2014-11-01,3729.867,46018.0,46018.0
2014-12-01,3715.602,45842.0,45842.0
2015-01-01,3818.257,46907.0,46907.0
2015-02-01,3219.85,39555.0,39555.0
2015-03-01,3919.676,48153.0,48153.0
2015-04-01,4358.634,53545.0,53545.0
2015-05-01,4686.738,57576.0,57576.0
2015-06-01,4313.65,52993.0,52993.0
2015-07-01,4918.726,60426.0,60426.0
2015-08-01,4447.987,54643.0,54643.0
2015-09-01,4838.807,59444.0,59444.0
2015-10-01,4499.636,55278.0,55278.0
2015-11-01,4266.417,52412.0,52412.0
2015-12-01,4060.622,49884.0,49884.0
2016-01-01,3979.137,49242.0,49242.0
2016-02-01,4019.837,49745.0,49745.0
2016-03-01,4313.29,53376.0,53376.0
2016-04-01,4248.941,52580.0,52580.0
2016-05-01,4501.712,55708.0,55708.0
2016-06-01,3802.96,47061.0,47061.0
2016-07-01,4270.589,52848.0,52848.0
2016-08-01,3939.625,48753.0,48753.0
2016-09-01,3668.418,45396.0,45396.0
2016-10-01,3482.03,43090.0,43090.0
2016-11-01,4017.638,49718.0,49718.0
2016-12-01,4039.823,49992.0,49992.0
2017-01-01,9049.801,102807.0,102807.0
2017-02-01,8172.552,92841.0,92841.0
2017-03-01,8911.4,101234.0,101234.0
2017-04-01,8487.24,96416.0,96416.0
2017-05-01,9153.506,103985.0,103985.0
2017-06-01,8412.833,95570.0,95570.0
2017-07-01,8087.294,91872.0,91872.0
2017-08-01,8139.324,92463.0,92463.0
2017-09-01,7761.098,88167.0,88167.0
2017-10-01,8368.081,95062.0,95062.0
2017-11-01,8035.945,91289.0,91289.0
2017-12-01,8672.926,98525.0,98525.0
2018-01-01,9196.065,104477.0,104477.0
2018-02-01,8105.396,92087.0,92087.0
2018-03-01,8728.167,99162.0,99162.0
2018-04-01,8687.962,98705.0,98705.0
2018-05-01,9129.414,103721.0,103721.0
2018-06-01,8191.958,93070.0,93070.0
2018-07-01,8416.929,95626.0,95626.0
2018-08-01,8022.513,91145.0,91145.0
2018-09-01,7641.909,86821.0,86821.0
2018-10-01,8852.734,100577.0,100577.0
2018-11-01,8609.653,97815.0,97815.0
2018-12-01,8895.3,101061.0,101061.0
2019-01-01,8521.865,97271.0,97271.0
2019-02-01,7668.252,87527.0,87527.0
2019-03-01,8713.477,99458.0,99458.0
2019-04-01,8063.214,92035.0,92035.0
2019-05-01,8552.192,97616.0,97616.0
2019-06-01,7896.861,90136.0,90136.0
2019-07-01,7934.318,90564.0,90564.0
2019-08-01,7728.98,88220.0,88220.0
2019-09-01,7264.348,82917.0,82917.0
2019-10-01,7540.581,86070.0,86070.0
2019-11-01,7425.026,84751.0,84751.0
