measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2018-01-01,3.288,37.0,64.0,0.835,9.0,16.0
2018-02-01,2.113,24.0,41.0,0.893,10.0,17.0
2018-03-01,2.867,33.0,58.0,0.918,10.0,18.0
2018-04-01,2.939,33.0,58.0,0.449,5.0,9.0
2018-05-01,4.037,46.0,81.0,0.608,7.0,12.0
2018-06-01,2.799,32.0,52.0,0.742,8.0,14.0
2018-07-01,2.208,25.0,41.0,1.107,13.0,22.0
2018-08-01,2.71,31.0,52.0,1.132,13.0,22.0
2018-09-01,3.02,34.0,58.0,0.87,10.0,17.0
2018-10-01,3.032,34.0,58.0,0.823,9.0,16.0
2018-11-01,3.127,36.0,64.0,0.653,7.0,13.0
2018-12-01,2.961,34.0,58.0,0.869,10.0,17.0
2019-01-01,4.561,46.0,46.0,1.474,13.0,13.0
2019-02-01,4.365,41.0,41.0,1.376,14.0,14.0
2019-03-01,5.631,58.0,58.0,1.49,15.0,15.0
2019-04-01,4.409,41.0,41.0,1.528,15.0,15.0
2019-05-01,3.954,41.0,41.0,1.182,12.0,12.0
2019-06-01,6.147,58.0,58.0,1.537,15.0,15.0
2019-07-01,4.763,46.0,46.0,1.754,17.0,17.0
2019-08-01,3.667,35.0,35.0,1.712,17.0,17.0
2019-09-01,4.058,41.0,41.0,1.49,15.0,15.0
2019-10-01,4.096,41.0,41.0,1.6,16.0,16.0
2019-11-01,5.197,52.0,52.0,1.434,14.0,14.0
2019-12-01,3.887,41.0,41.0,1.688,17.0,17.0
2020-01-01,0.898,10.0,12.0,2.488,25.0,25.0
2020-02-01,0.654,6.0,6.0,2.257,22.0,22.0
2020-03-01,0.749,6.0,6.0,2.387,24.0,24.0
2020-04-01,0.53,6.0,6.0,2.043,20.0,20.0
2020-05-01,0.853,6.0,6.0,2.012,20.0,20.0
2020-06-01,1.0,11.0,12.0,2.333,23.0,23.0
2020-07-01,1.105,12.0,12.0,2.303,23.0,23.0
2020-08-01,1.075,12.0,12.0,2.838,28.0,28.0
2020-09-01,0.596,6.0,6.0,1.796,18.0,18.0
2020-10-01,0.755,6.0,6.0,2.1,21.0,21.0
2020-11-01,0.827,6.0,6.0,1.574,16.0,16.0
2020-12-01,0.884,10.0,12.0,1.943,19.0,19.0
2021-01-01,1.162,6.0,6.0,5.333,52.0,52.0
2021-02-01,1.717,19.0,19.0,3.576,36.0,36.0
2021-03-01,1.05,12.0,12.0,4.335,43.0,43.0
2021-04-01,1.212,12.0,12.0,4.463,44.0,44.0
2021-05-01,2.035,19.0,19.0,3.666,36.0,36.0
2021-06-01,1.886,19.0,19.0,5.39,54.0,54.0
2021-07-01,1.28,12.0,12.0,5.766,58.0,58.0
2021-08-01,1.373,12.0,12.0,5.772,58.0,58.0
2021-09-01,1.219,12.0,12.0,4.141,41.0,41.0
2021-10-01,1.239,12.0,12.0,4.844,48.0,48.0
2021-11-01,1.726,19.0,19.0,4.172,41.0,41.0
2021-12-01,1.599,19.0,19.0,4.544,46.0,46.0
2022-01-01,0.977,6.0,6.0,2.495,29.0,33.0
2022-02-01,0.721,8.0,12.0,2.148,25.0,27.0
2022-03-01,0.783,9.0,12.0,1.737,20.0,22.0
2022-04-01,0.927,11.0,12.0,1.979,23.0,25.0
2022-05-01,0.823,10.0,12.0,1.883,22.0,24.0
2022-06-01,0.902,10.0,12.0,2.503,29.0,32.0
2022-07-01,0.783,9.0,12.0,2.78,32.0,36.0
2022-08-01,0.626,6.0,6.0,2.689,31.0,34.0
2022-09-01,0.537,6.0,6.0,1.784,21.0,23.0
2022-10-01,0.836,10.0,12.0,1.789,21.0,23.0
2022-11-01,0.774,9.0,12.0,1.272,15.0,16.0
2022-12-01,1.302,15.0,17.0,2.23,26.0,28.0
2023-01-01,3.5,29.0,29.0,7.578,76.0,76.0
2023-02-01,2.028,23.0,23.0,6.748,68.0,68.0
2023-03-01,3.625,35.0,35.0,6.719,68.0,68.0
2023-04-01,2.82,29.0,29.0,5.202,53.0,53.0
2023-05-01,4.406,46.0,46.0,5.426,55.0,55.0
2023-06-01,3.51,35.0,35.0,6.58,67.0,67.0
2023-07-01,3.31,35.0,35.0,7.496,76.0,76.0
2023-08-01,2.488,23.0,23.0,7.316,74.0,74.0
2023-09-01,2.939,29.0,29.0,6.009,61.0,61.0
2023-10-01,4.47,46.0,46.0,5.662,57.0,57.0
2023-11-01,2.64,29.0,29.0,6.24,63.0,63.0
2023-12-01,3.84,41.0,41.0,7.048,71.0,71.0
2024-01-01,1.697,17.0,17.0,4.703,45.0,45.0
2024-02-01,1.122,12.0,12.0,3.921,38.0,38.0
2024-03-01,1.668,17.0,17.0,4.404,43.0,43.0
2024-04-01,1.73,17.0,17.0,2.856,28.0,28.0
2024-05-01,1.687,17.0,17.0,4.314,42.0,42.0
2024-06-01,1.426,12.0,12.0,4.925,48.0,48.0
2024-07-01,1.432,12.0,12.0,5.224,51.0,51.0
2024-08-01,1.511,17.0,17.0,5.02,49.0,49.0
2024-09-01,1.694,17.0,17.0,4.317,42.0,42.0
2024-10-01,1.445,12.0,12.0,3.313,32.0,32.0
2024-11-01,1.833,17.0,17.0,3.927,38.0,38.0
2024-12-01,1.856,17.0,17.0,4.535,44.0,44.0
