measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2002-01-01,1174.528,11948.47,11948.47
2002-02-01,1024.559,10422.84,10422.84
2002-03-01,1301.665,13241.84,13241.84
2002-04-01,1049.795,10679.56,10679.56
2002-05-01,1088.492,11073.23,11073.23
2002-06-01,1413.0,14374.45,14374.45
2002-07-01,1706.06,17355.75,17355.75
2002-08-01,1624.248,16523.47,16523.47
2002-09-01,1464.298,14896.3,14896.3
2002-10-01,1241.212,12626.85,12626.85
2002-11-01,1143.319,11630.98,11630.98
2002-12-01,1253.825,12755.16,12755.16
2003-01-01,647.0,6625.93,6625.93
2003-02-01,991.0,10148.83,10148.83
2003-03-01,1995.0,20430.8,20430.8
2003-04-01,1741.0,17829.58,17829.58
2003-05-01,1899.0,19447.66,19447.66
2003-06-01,2081.0,21311.52,21311.52
2003-07-01,1449.0,14839.21,14839.21
2003-08-01,786.0,8049.43,8049.43
2003-09-01,839.0,8592.2,8592.2
2003-10-01,799.0,8182.56,8182.56
2003-11-01,992.0,10159.07,10159.07
2003-12-01,1041.0,10660.88,10660.88
2004-01-01,417.26800000000003,4181.86,4181.86
2004-02-01,648.392,6498.18,6498.18
2004-03-01,922.894,9249.24,9249.24
2004-04-01,1280.726,12835.44,12835.44
2004-05-01,2032.717,20371.89,20371.89
2004-06-01,2189.414,21942.31,21942.31
2004-07-01,1886.3010000000002,18904.51,18904.51
2004-08-01,1576.885,15803.54,15803.54
2004-09-01,1150.0,11525.3,11525.3
2004-10-01,830.999,8328.27,8328.27
2004-11-01,497.858,4989.53,4989.53
2004-12-01,376.545,3773.73,3773.73
2005-01-01,992.9490000000001,9928.5,9928.5
2005-02-01,743.46,7433.85,7433.85
2005-03-01,1310.4,13102.69,13102.69
2005-04-01,1492.4260000000002,14922.77,14922.77
2005-05-01,1537.345,15371.91,15371.91
2005-06-01,1717.251,17170.79,17170.79
2005-07-01,1376.019,13758.82,13758.82
2005-08-01,1065.423,10653.17,10653.17
2005-09-01,1265.116,12649.9,12649.9
2005-10-01,1162.59,11624.74,11624.74
2005-11-01,1029.3120000000001,10292.09,10292.09
2005-12-01,1021.7080000000001,10216.06,10216.06
2006-01-01,1171.5040000000001,11620.0,11620.0
2006-02-01,931.0880000000001,9235.0,9235.0
2006-03-01,1301.906,12914.0,12914.0
2006-04-01,1398.708,13874.0,13874.0
