measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-02-01,0.0,0.0,0.0,133.148,1167.0,1167.0
2020-03-01,0.0,0.0,0.0,130.294,1142.0,1142.0
2020-04-01,0.0,0.0,0.0,164.207,1440.0,1440.0
2020-05-01,0.0,0.0,0.0,214.905,1884.0,1884.0
2020-06-01,0.0,0.0,0.0,214.003,1876.0,1876.0
2020-07-01,0.0,0.0,0.0,241.72,2119.0,2119.0
2020-08-01,0.0,0.0,0.0,200.258,1756.0,1756.0
2020-09-01,0.0,0.0,0.0,157.242,1379.0,1379.0
2020-10-01,0.0,0.0,0.0,145.343,1274.0,1274.0
2020-11-01,0.0,0.0,0.0,114.904,1007.0,1007.0
2020-12-01,0.0,0.0,0.0,90.976,798.0,798.0
2021-01-01,-0.588,0.0,0.0,99.785,882.0,882.0
2021-02-01,-0.63,0.0,0.0,130.715,1156.0,1156.0
2021-03-01,-0.709,0.0,0.0,168.776,1493.0,1493.0
2021-04-01,-0.688,0.0,0.0,211.264,1868.0,1868.0
2021-05-01,-0.582,0.0,0.0,230.274,2037.0,2037.0
2021-06-01,-0.672,0.0,0.0,223.686,1978.0,1978.0
2021-07-01,-0.673,0.0,0.0,214.249,1895.0,1895.0
2021-08-01,-0.675,0.0,0.0,210.735,1864.0,1864.0
2021-09-01,-0.75,0.0,0.0,181.708,1607.0,1607.0
2021-10-01,-0.648,0.0,0.0,151.24,1338.0,1338.0
2021-11-01,-0.695,0.0,0.0,120.341,1064.0,1064.0
2021-12-01,-0.69,0.0,0.0,82.227,727.0,727.0
2022-01-01,-1.864,0.0,0.0,96.754,330.0,330.0
2022-02-01,-1.957,0.0,0.0,115.406,394.0,394.0
2022-03-01,-1.812,0.0,0.0,153.004,522.0,522.0
2022-04-01,-1.898,0.0,0.0,172.594,589.0,589.0
2022-05-01,-2.011,0.0,0.0,202.285,690.0,690.0
2022-06-01,-2.031,0.0,0.0,210.629,719.0,719.0
2022-07-01,-2.11,0.0,0.0,203.149,693.0,693.0
2022-08-01,-2.168,0.0,0.0,188.622,644.0,644.0
2022-09-01,-1.944,0.0,0.0,159.181,543.0,543.0
2022-10-01,-2.169,0.0,0.0,146.652,500.0,500.0
2022-11-01,-2.008,0.0,0.0,108.718,371.0,371.0
2022-12-01,-2.028,0.0,0.0,76.006,259.0,259.0
2023-01-01,-1.0,0.0,0.0,92.0,314.0,314.0
2023-02-01,-3.0,0.0,0.0,97.0,331.0,331.0
2023-03-01,-2.0,0.0,0.0,154.0,525.0,525.0
2023-04-01,-1.0,0.0,0.0,178.0,607.0,607.0
2023-05-01,-3.0,0.0,0.0,197.0,672.0,672.0
2023-06-01,-3.0,0.0,0.0,205.0,699.0,699.0
2023-07-01,-4.0,0.0,0.0,219.0,747.0,747.0
2023-08-01,-1.0,0.0,0.0,208.0,710.0,710.0
2023-09-01,-1.0,0.0,0.0,164.0,560.0,560.0
2023-10-01,0.0,0.0,0.0,131.0,447.0,447.0
2023-11-01,0.0,0.0,0.0,96.0,328.0,328.0
2023-12-01,0.0,0.0,0.0,83.0,283.0,283.0
2024-01-01,0.0,0.0,0.0,78.0,266.0,266.0
2024-02-01,-1.0,0.0,0.0,87.0,297.0,297.0
2024-03-01,-2.0,0.0,0.0,134.0,457.0,457.0
2024-04-01,-1.0,0.0,0.0,155.0,529.0,529.0
2024-05-01,-1.0,0.0,0.0,24.0,82.0,82.0
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,-3.0,0.0,0.0,205.0,699.0,699.0
2024-11-01,-2.0,0.0,0.0,75.0,256.0,256.0
2024-12-01,-3.0,0.0,0.0,64.0,218.0,218.0
