measured_on,Bituminous Coal Generation,Bituminous Coal Quantity Consumed For Electricity,Bituminous Coal Total Fuel Consumed,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2005-01-01,328700.0,3491958.95,3491958.95,292.0,3259.6,3259.6
2005-02-01,299312.0,3174858.37,3174858.37,201.0,2233.0,2233.0
2005-03-01,283935.0,3074620.52,3074620.52,286.0,3248.0,3248.0
2005-04-01,275876.0,2985135.66,2985135.66,0.0,0.0,0.0
2005-05-01,340459.0,3607812.1,3607812.1,489.0,5417.2,5417.2
2005-06-01,320800.0,3462149.22,3462149.22,888.0,9688.62,9688.62
2005-07-01,337763.0,3703044.1,3703044.1,966.0,10670.87,10670.87
2005-08-01,366354.0,3938384.07,3938384.07,525.0,5608.91,5608.91
2005-09-01,350871.0,3768432.0,3768432.0,202.0,2148.69,2148.69
2005-10-01,348302.0,3689430.58,3689430.58,388.0,4074.13,4074.13
2005-11-01,326600.0,3422351.06,3422351.06,227.0,2338.44,2338.44
2005-12-01,281391.0,3077790.52,3077790.52,1019.0,11111.77,11111.77
2006-01-01,349177.0,3796862.0,3796862.0,1217.0,13305.0,13305.0
2006-02-01,317707.0,3393200.0,3393200.0,371.0,3974.0,3974.0
2006-03-01,326967.0,3447268.0,3447268.0,613.0,6463.0,6463.0
2006-04-01,300380.0,3220164.0,3220164.0,743.0,7959.0,7959.0
2006-05-01,339410.0,3621104.0,3621104.0,670.0,7144.0,7144.0
2006-06-01,341187.0,3641744.0,3641744.0,314.0,3354.0,3354.0
2006-07-01,353255.0,3775675.0,3775675.0,458.0,4828.0,4828.0
2006-08-01,359710.0,3902194.0,3902194.0,325.0,3449.0,3449.0
2006-09-01,328137.0,3513524.0,3513524.0,485.0,5095.0,5095.0
2006-10-01,277188.0,2924762.0,2924762.0,185.0,1925.0,1925.0
2006-11-01,192608.0,2098499.0,2098499.0,839.0,9013.0,9013.0
2006-12-01,341739.0,3624620.0,3624620.0,439.0,4632.0,4632.0
2007-01-01,324051.428,3496849.0,3496849.0,829.571,8952.0,8952.0
2007-02-01,310098.468,3301545.0,3301545.0,561.532,5979.0,5979.0
2007-03-01,334135.018,3551981.0,3551981.0,765.9820000000001,8143.0,8143.0
2007-04-01,278353.812,2930328.0,2930328.0,330.188,3476.0,3476.0
2007-05-01,280729.544,2980481.0,2980481.0,1380.457,14656.0,14656.0
2007-06-01,345139.08,3641360.0,3641360.0,462.92,4884.0,4884.0
2007-07-01,353878.852,3768927.0,3768927.0,814.148,8671.0,8671.0
2007-08-01,360266.345,3823222.0,3823222.0,725.655,7701.0,7701.0
2007-09-01,338936.08,3616647.0,3616647.0,391.91900000000004,4182.0,4182.0
2007-10-01,231020.192,2491551.0,2491551.0,235.80800000000002,2543.0,2543.0
2007-11-01,163727.054,1758920.0,1758920.0,597.946,6424.0,6424.0
2007-12-01,242504.767,2603076.0,2603076.0,1406.2330000000002,15095.0,15095.0
2008-01-01,344296.453,3650188.0,3650188.0,701.547,7438.0,7438.0
2008-02-01,306427.637,3232500.0,3232500.0,633.363,6681.0,6681.0
2008-03-01,203373.71600000001,2187502.0,2187502.0,281.284,3026.0,3026.0
2008-04-01,214071.221,2311335.0,2311335.0,1288.779,13915.0,13915.0
2008-05-01,280128.407,2949908.0,2949908.0,764.5930000000001,8052.0,8052.0
2008-06-01,321784.903,3382303.0,3382303.0,857.0970000000001,9009.0,9009.0
2008-07-01,325394.791,3454930.0,3454930.0,1732.209,18392.0,18392.0
2008-08-01,298909.232,3195300.0,3195300.0,1126.768,12045.0,12045.0
2008-09-01,322549.077,3364961.0,3364961.0,1141.923,11913.0,11913.0
2008-10-01,327507.865,3435460.0,3435460.0,186.13500000000002,1953.0,1953.0
2008-11-01,307475.969,3215692.0,3215692.0,488.031,5104.0,5104.0
2008-12-01,309432.392,3257483.0,3257483.0,700.6080000000001,7376.0,7376.0
2009-01-01,324999.533,3427187.0,3427187.0,422.46700000000004,4455.0,4455.0
2009-02-01,227134.707,2394403.0,2394403.0,1123.2930000000001,11842.0,11842.0
2009-03-01,303323.856,3276217.0,3276217.0,1086.144,11732.0,11732.0
2009-04-01,245704.565,2680359.0,2680359.0,716.435,7816.0,7816.0
2009-05-01,264279.119,2900672.0,2900672.0,1081.881,11875.0,11875.0
2009-06-01,321916.759,3482772.0,3482772.0,652.241,7057.0,7057.0
2009-07-01,212033.508,2338796.0,2338796.0,728.4920000000001,8036.0,8036.0
2009-08-01,175825.852,1919905.0,1919905.0,702.148,7667.0,7667.0
2009-09-01,171271.229,1886449.0,1886449.0,556.7710000000001,6133.0,6133.0
2009-10-01,243609.652,2623545.0,2623545.0,1233.348,13283.0,13283.0
2009-11-01,241230.734,2622993.0,2622993.0,935.2660000000001,10170.0,10170.0
2009-12-01,283195.483,3225200.0,3225200.0,2490.5170000000003,28364.0,28364.0
2010-01-01,312522.363,3444787.0,3444787.0,665.6370000000001,7337.0,7337.0
2010-02-01,281361.147,3060041.0,3060041.0,1581.853,17204.0,17204.0
2010-03-01,248868.776,2711502.0,2711502.0,1074.2240000000002,11704.0,11704.0
2010-04-01,208556.227,2309515.0,2309515.0,778.773,8624.0,8624.0
2010-05-01,294938.472,3211112.0,3211112.0,393.528,4285.0,4285.0
2010-06-01,293014.711,3073514.0,3073514.0,889.289,9328.0,9328.0
2010-07-01,347989.846,3837272.0,3837272.0,549.154,6056.0,6056.0
2010-08-01,259605.727,2862576.0,2862576.0,713.273,7865.0,7865.0
2010-09-01,188591.608,2066612.0,2066612.0,234.39200000000002,2569.0,2569.0
2010-10-01,192960.582,2061674.0,2061674.0,415.418,4439.0,4439.0
2010-11-01,252632.586,2828745.0,2828745.0,1958.414,21929.0,21929.0
2010-12-01,285759.127,3128374.0,3128374.0,917.873,10049.0,10049.0
2011-01-01,366268.48,3961352.0,3961352.0,239.519,2591.0,2591.0
2011-02-01,214802.92,2344770.0,2344770.0,795.078,8679.0,8679.0
2011-03-01,231485.89,2538133.0,2538133.0,1120.112,12282.0,12282.0
2011-04-01,255392.11,2794520.0,2794520.0,1402.887,15351.0,15351.0
2011-05-01,229688.34,2479730.0,2479730.0,790.659,8536.0,8536.0
2011-06-01,339896.36,3725439.0,3725439.0,457.643,5016.0,5016.0
2011-07-01,353163.35,3935689.0,3935689.0,484.651,5401.0,5401.0
2011-08-01,304955.52,3333051.0,3333051.0,622.482,6804.0,6804.0
2011-09-01,242499.86,2655534.0,2655534.0,812.143,8894.0,8894.0
2011-10-01,284559.2,2997906.0,2997906.0,385.8,4065.0,4065.0
2011-11-01,121580.16,1333134.0,1333134.0,578.839,6347.0,6347.0
2011-12-01,106528.01,1250468.0,1250468.0,1973.992,23172.0,23172.0
2012-01-01,100447.85,1164304.0,1164304.0,639.153,7409.0,7409.0
2012-02-01,158074.82,1709138.0,1709138.0,508.176,5495.0,5495.0
2012-03-01,205750.49,2208816.0,2208816.0,395.513,4246.0,4246.0
2012-04-01,159216.19,1708806.0,1708806.0,300.812,3229.0,3229.0
2012-05-01,145223.28,1578054.0,1578054.0,1047.725,11385.0,11385.0
2012-06-01,238418.64,2549891.0,2549891.0,698.363,7469.0,7469.0
2012-07-01,219898.2,2411500.0,2411500.0,1244.798,13651.0,13651.0
2012-08-01,154582.23,1738679.0,1738679.0,587.77,6611.0,6611.0
2012-09-01,158224.78,1764277.0,1764277.0,678.224,7563.0,7563.0
2012-10-01,107044.12,1189249.0,1189249.0,161.883,1799.0,1799.0
2012-11-01,111349.32,1215677.0,1215677.0,1025.676,11198.0,11198.0
2012-12-01,104700.43,1156013.0,1156013.0,249.566,2756.0,2756.0
2013-01-01,82498.079,965366.0,965366.0,549.921,6435.0,6435.0
2013-02-01,95583.732,1096728.0,1096728.0,272.268,3124.0,3124.0
2013-03-01,103737.03,1156067.0,1156067.0,116.967,1304.0,1304.0
2013-04-01,177758.77,2023229.0,2023229.0,1174.235,13365.0,13365.0
2013-05-01,251480.51,2749672.0,2749672.0,580.486,6347.0,6347.0
2013-06-01,243796.31,2672931.0,2672931.0,362.694,3977.0,3977.0
2013-07-01,181732.67,2101715.0,2101715.0,782.326,9048.0,9048.0
2013-08-01,206997.38,2319751.0,2319751.0,472.62,5297.0,5297.0
2013-09-01,213599.35,2394552.0,2394552.0,671.648,7530.0,7530.0
2013-10-01,108045.08,1224194.0,1224194.0,468.916,5313.0,5313.0
2013-11-01,-1995.907,0.0,0.0,-8.093,0.0,0.0
2013-12-01,42434.106,504029.0,504029.0,558.894,6639.0,6639.0
2014-01-01,129032.15,1515509.0,1515509.0,577.853,6787.0,6787.0
2014-02-01,149520.6,1694615.0,1694615.0,316.403,3586.0,3586.0
2014-03-01,31191.921,399977.0,399977.0,99.079,1271.0,1271.0
2014-04-01,127500.41,1453155.0,1453155.0,1326.591,15120.0,15120.0
2014-05-01,153228.32,1704507.0,1704507.0,826.684,9196.0,9196.0
2014-06-01,199162.13,2186401.0,2186401.0,933.868,10252.0,10252.0
2014-07-01,296791.76,3228632.0,3228632.0,610.244,6639.0,6639.0
2014-08-01,253305.91,2731197.0,2731197.0,1065.088,11484.0,11484.0
2014-09-01,153873.09,1792264.0,1792264.0,561.915,6545.0,6545.0
2014-10-01,99462.12,1096754.0,1096754.0,458.88,5060.0,5060.0
2014-11-01,173812.15,1934240.0,1934240.0,955.848,10637.0,10637.0
2014-12-01,101723.05,1170207.0,1170207.0,524.954,6039.0,6039.0
2015-01-01,115212.13,1327929.0,1327929.0,692.871,7986.0,7986.0
2015-02-01,148527.24,1649972.0,1649972.0,377.761,4197.0,4197.0
2015-03-01,123994.81,1409033.0,1409033.0,236.192,2684.0,2684.0
2015-04-01,44266.492,522958.0,522958.0,317.508,3751.0,3751.0
2015-05-01,118734.9,1339381.0,1339381.0,290.104,3273.0,3273.0
2015-06-01,214861.56,2378936.0,2378936.0,1308.442,14487.0,14487.0
2015-07-01,237913.14,2636805.0,2636805.0,1011.86,11215.0,11215.0
2015-08-01,223899.96,2484700.0,2484700.0,1069.037,11864.0,11864.0
2015-09-01,109441.98,1257435.0,1257435.0,494.016,5676.0,5676.0
2015-10-01,114578.11,1327755.0,1327755.0,235.886,2734.0,2734.0
2015-11-01,81680.441,1014570.0,1014570.0,1516.559,18838.0,18838.0
2015-12-01,105841.92,1269238.0,1269238.0,1280.08,15351.0,15351.0
2016-01-01,100835.05,1166556.0,1166556.0,1131.952,13096.0,13096.0
2016-02-01,93316.117,1101071.0,1101071.0,1136.883,13415.0,13415.0
2016-03-01,102197.36,1240805.0,1240805.0,745.639,9053.0,9053.0
2016-04-01,100340.31,1142962.0,1142962.0,219.694,2503.0,2503.0
2016-05-01,96086.109,1087579.0,1087579.0,969.891,10978.0,10978.0
2016-06-01,118564.0,1304202.0,1304202.0,387.001,4257.0,4257.0
2016-07-01,228336.85,2513521.0,2513521.0,1173.152,12914.0,12914.0
2016-08-01,225913.88,2567572.0,2567572.0,1020.125,11594.0,11594.0
2016-09-01,128286.76,1436336.0,1436336.0,911.239,10203.0,10203.0
2016-10-01,159206.21,1736219.0,1736219.0,673.79,7348.0,7348.0
2016-11-01,53907.991,628031.0,628031.0,719.009,8377.0,8377.0
2016-12-01,63752.919,792945.0,792945.0,860.081,10698.0,10698.0
2017-01-01,69822.521,884513.0,884513.0,1800.479,22809.0,22809.0
2017-02-01,88149.264,1050059.0,1050059.0,117.736,1403.0,1403.0
2017-03-01,112190.26,1335915.0,1335915.0,669.741,7975.0,7975.0
2017-04-01,22800.98,320881.0,320881.0,680.02,9570.0,9570.0
2017-05-01,183605.66,2024796.0,2024796.0,851.336,9389.0,9389.0
2017-06-01,116901.46,1346972.0,1346972.0,957.536,11033.0,11033.0
2017-07-01,258194.89,2883472.0,2883472.0,1205.115,13459.0,13459.0
2017-08-01,116351.06,1348478.0,1348478.0,1026.943,11902.0,11902.0
2017-09-01,114129.74,1292358.0,1292358.0,297.256,3366.0,3366.0
2017-10-01,74385.829,853277.0,853277.0,171.171,1964.0,1964.0
2017-11-01,4027.617,84150.0,84150.0,375.383,7843.0,7843.0
2017-12-01,149792.34,1719391.0,1719391.0,2444.658,28061.0,28061.0
2018-01-01,172939.35,2017408.0,2017408.0,964.647,11253.0,11253.0
2018-02-01,-1361.036,1548.0,1548.0,-1846.964,2101.0,2101.0
2018-03-01,55484.344,672639.0,672639.0,801.656,9719.0,9719.0
2018-04-01,-2701.546,0.0,0.0,-22.454,0.0,0.0
2018-05-01,-955.152,28841.0,28841.0,-317.848,9598.0,9598.0
2018-06-01,130624.57,1623373.0,1623373.0,2531.426,31460.0,31460.0
2018-07-01,237920.21,2755075.0,2755075.0,5021.793,58152.0,58152.0
2018-08-01,243240.63,2745928.0,2745928.0,1794.368,20257.0,20257.0
2018-09-01,161395.96,1882110.0,1882110.0,756.038,8817.0,8817.0
2018-10-01,158131.34,1840399.0,1840399.0,634.665,7387.0,7387.0
2018-11-01,25568.43,338828.0,338828.0,385.57,5110.0,5110.0
2018-12-01,65291.112,797035.0,797035.0,360.888,4406.0,4406.0
2019-01-01,108708.95,1306794.0,1306794.0,1637.047,19679.0,19679.0
2019-02-01,6878.348,146583.0,146583.0,84.652,1804.0,1804.0
2019-03-01,26804.375,380702.0,380702.0,545.625,7750.0,7750.0
2019-04-01,67087.528,777823.0,777823.0,287.472,3333.0,3333.0
2019-05-01,70769.773,820521.0,820521.0,699.227,8107.0,8107.0
2019-06-01,102574.61,1207099.0,1207099.0,567.386,6677.0,6677.0
2019-07-01,150466.69,1718971.0,1718971.0,1275.312,14570.0,14570.0
2019-08-01,84459.015,974943.0,974943.0,222.985,2574.0,2574.0
2019-09-01,83018.498,953974.0,953974.0,817.502,9394.0,9394.0
2019-10-01,122045.4,1363700.0,1363700.0,341.605,3817.0,3817.0
2019-11-01,112929.86,1278206.0,1278206.0,841.139,9521.0,9521.0
2019-12-01,11691.509,169076.0,169076.0,249.491,3608.0,3608.0
