measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,16093.861,95469.0,258916.0
2003-02-01,14187.449,84160.0,228246.0
2003-03-01,14089.837,83581.0,226675.0
2003-04-01,14210.005000000001,84294.0,228608.0
2003-05-01,16908.274,100300.0,272018.0
2003-06-01,17652.285,104713.0,283987.0
2003-07-01,19257.763,114237.0,309816.0
2003-08-01,20355.848,120751.0,327482.0
2003-09-01,16711.877,99135.0,268858.0
2003-10-01,15149.5,89867.0,243723.0
2003-11-01,14344.505000000001,85092.0,230772.0
2003-12-01,14835.756000000001,88006.0,238675.0
2004-01-01,14439.301,69684.0,230942.43
2004-02-01,14011.351,67618.72,224097.8
2004-03-01,14959.969000000001,72196.75,239270.01
2004-04-01,15593.557,75254.44,249403.62
2004-05-01,14740.498,71137.58,235759.78
2004-06-01,17121.985,82630.62,273849.31
2004-07-01,16324.379,78781.38,261092.4
2004-08-01,15791.775000000001,76211.04,252573.92
2004-09-01,16024.755000000001,77335.4,256300.21
2004-10-01,16503.869,79647.6,263963.17
2004-11-01,13921.985,67187.44,222668.47
2004-12-01,16551.956,79879.67,264732.26
2005-01-01,12957.431,62532.5,212037.73
2005-02-01,11695.433,56442.11,191386.16
2005-03-01,12621.742,60912.47,206544.44
2005-04-01,12682.36,61205.01,207536.41
2005-05-01,13929.111,67221.83,227938.48
2005-06-01,17891.133,86342.53,292773.71
2005-07-01,22909.928,110563.21,374902.18
2005-08-01,23741.978,114578.68,388517.99
2005-09-01,17906.52,86416.78,293025.5
2005-10-01,13898.919,67076.12,227444.41
2005-11-01,12401.154,59847.92,202934.7
2005-12-01,14149.351,68284.7,231542.52
2006-01-01,14434.858,69662.56,229921.84
2006-02-01,12726.848,61419.71,202716.25
2006-03-01,14096.706,68030.64,224535.67
2006-04-01,13431.368,64819.72,213938.01
2006-05-01,15655.367,75552.73,249362.39
2006-06-01,16593.934,80082.25,264312.11
2006-07-01,18684.038,90169.08,297603.78
2006-08-01,19301.748,93150.15,307442.82
2006-09-01,15716.189,75846.26,250331.18
2006-10-01,16475.081,79508.67,262419.0
2006-11-01,13916.769,67162.27,221669.6
2006-12-01,15606.134,75315.14,248578.2
2007-01-01,14748.027,69751.0,230890.0
2007-02-01,12531.102,59266.0,196182.0
2007-03-01,14581.641,68963.0,228286.0
2007-04-01,13733.605,64953.0,215009.0
2007-05-01,14968.475,70793.0,234341.0
2007-06-01,17525.979,82888.0,274381.0
2007-07-01,18922.255,89492.0,296241.0
2007-08-01,22557.424,106685.0,353151.0
2007-09-01,18440.592,87214.0,288700.0
2007-10-01,15502.423999999999,73318.0,242701.0
2007-11-01,12259.635,57982.0,191932.0
