measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2012-09-01,66.992,447.0,447.0
2012-10-01,61.991,415.0,415.0
2012-11-01,53.524,357.0,357.0
2012-12-01,50.493,338.0,338.0
2013-01-01,456.534,3209.0,3209.0
2013-02-01,420.541,2955.0,2955.0
2013-03-01,405.586,2850.0,2850.0
2013-04-01,349.009,2452.0,2452.0
2013-05-01,368.58,2590.0,2590.0
2013-06-01,436.057,3064.0,3064.0
2013-07-01,553.307,3888.0,3888.0
2013-08-01,564.297,3965.0,3965.0
2013-09-01,562.886,3955.0,3955.0
2013-10-01,488.405,3432.0,3432.0
2013-11-01,481.748,3385.0,3385.0
2013-12-01,561.0,3942.0,3942.0
2014-01-01,571.59,4138.0,4138.0
2014-02-01,533.767,3865.0,3865.0
2014-03-01,463.193,3354.0,3354.0
2014-04-01,440.433,3189.0,3189.0
2014-05-01,444.106,3216.0,3216.0
2014-06-01,437.811,3170.0,3170.0
2014-07-01,619.45,4486.0,4486.0
2014-08-01,639.427,4630.0,4630.0
2014-09-01,668.853,4843.0,4843.0
2014-10-01,659.817,4777.0,4777.0
2014-11-01,476.849,3452.0,3452.0
2014-12-01,518.704,3756.0,3756.0
2015-01-01,388.252,2980.0,2980.0
2015-02-01,287.489,2207.0,2207.0
2015-03-01,336.802,2586.0,2586.0
2015-04-01,323.201,2481.0,2481.0
2015-05-01,315.529,2422.0,2422.0
2015-06-01,443.689,3406.0,3406.0
2015-07-01,500.425,3841.0,3841.0
2015-08-01,527.856,4052.0,4052.0
2015-09-01,524.209,4024.0,4024.0
2015-10-01,504.97,3876.0,3876.0
2015-11-01,372.326,2858.0,2858.0
2015-12-01,398.252,3057.0,3057.0
2016-01-01,594.07,4299.0,4299.0
2016-02-01,471.468,3413.0,3413.0
2016-03-01,366.675,2654.0,2654.0
2016-04-01,350.661,2539.0,2539.0
2016-05-01,378.52,2740.0,2740.0
2016-06-01,575.854,4169.0,4169.0
2016-07-01,679.228,4916.0,4916.0
2016-08-01,751.251,5438.0,5438.0
2016-09-01,621.919,4502.0,4502.0
2016-10-01,613.478,4441.0,4441.0
2016-11-01,471.712,3415.0,3415.0
2016-12-01,534.164,3867.0,3867.0
2017-01-01,194.786,1257.0,1257.0
2017-02-01,148.676,959.0,959.0
2017-03-01,123.124,795.0,795.0
2017-04-01,109.987,709.0,709.0
2017-05-01,136.449,881.0,881.0
2017-06-01,179.519,1159.0,1159.0
2017-07-01,244.805,1580.0,1580.0
2017-08-01,276.351,1784.0,1784.0
2017-09-01,227.385,1467.0,1467.0
2017-10-01,215.349,1389.0,1389.0
2017-11-01,187.155,1207.0,1207.0
2017-12-01,198.414,1280.0,1280.0
2018-01-01,677.721,5095.0,5095.0
2018-02-01,595.055,4474.0,4474.0
2018-03-01,618.879,4653.0,4653.0
2018-04-01,465.758,3501.0,3501.0
2018-05-01,425.171,3196.0,3196.0
2018-06-01,581.616,4372.0,4372.0
2018-07-01,1014.918,7630.0,7630.0
2018-08-01,938.889,7058.0,7058.0
2018-09-01,755.62,5680.0,5680.0
2018-10-01,844.611,6350.0,6350.0
2018-11-01,755.049,5676.0,5676.0
2018-12-01,760.713,5719.0,5719.0
2019-01-01,349.359,2876.0,2876.0
2019-02-01,323.932,2667.0,2667.0
2019-03-01,282.484,2326.0,2326.0
2019-04-01,198.219,1632.0,1632.0
2019-05-01,170.808,1407.0,1407.0
