measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2019-12-01,19.0,169.0,169.0
2020-01-01,78.266,686.0,686.0
2020-02-01,82.506,723.0,723.0
2020-03-01,105.402,924.0,924.0
2020-04-01,134.429,1179.0,1179.0
2020-05-01,148.787,1304.0,1304.0
2020-06-01,130.387,1143.0,1143.0
2020-07-01,148.123,1299.0,1299.0
2020-08-01,124.284,1090.0,1090.0
2020-09-01,105.218,922.0,922.0
2020-10-01,104.126,913.0,913.0
2020-11-01,82.494,723.0,723.0
2020-12-01,77.978,684.0,684.0
2021-01-01,159.944,1415.0,1415.0
2021-02-01,161.882,1432.0,1432.0
2021-03-01,257.531,2278.0,2278.0
2021-04-01,352.92,3121.0,3121.0
2021-05-01,370.329,3275.0,3275.0
2021-06-01,312.921,2767.0,2767.0
2021-07-01,324.827,2873.0,2873.0
2021-08-01,296.861,2625.0,2625.0
2021-09-01,291.501,2578.0,2578.0
2021-10-01,241.433,2135.0,2135.0
2021-11-01,228.117,2017.0,2017.0
2021-12-01,156.734,1386.0,1386.0
2022-01-01,186.139,635.0,635.0
2022-02-01,208.519,711.0,711.0
2022-03-01,256.699,876.0,876.0
2022-04-01,322.87,1102.0,1102.0
2022-05-01,342.118,1167.0,1167.0
2022-06-01,349.117,1191.0,1191.0
2022-07-01,308.684,1053.0,1053.0
2022-08-01,262.174,895.0,895.0
2022-09-01,257.626,879.0,879.0
2022-10-01,237.675,811.0,811.0
2022-11-01,158.117,539.0,539.0
2022-12-01,130.262,444.0,444.0
2023-01-01,139.0,474.0,474.0
2023-02-01,170.0,580.0,580.0
2023-03-01,294.0,1003.0,1003.0
2023-04-01,287.0,979.0,979.0
2023-05-01,306.0,1044.0,1044.0
2023-06-01,294.0,1003.0,1003.0
2023-07-01,284.0,969.0,969.0
2023-08-01,307.0,1047.0,1047.0
2023-09-01,287.0,979.0,979.0
2023-10-01,242.0,826.0,826.0
2023-11-01,109.0,372.0,372.0
2023-12-01,109.0,372.0,372.0
2024-01-01,148.0,505.0,505.0
2024-02-01,198.0,676.0,676.0
2024-03-01,250.0,853.0,853.0
2024-04-01,290.0,989.0,989.0
2024-05-01,38.0,130.0,130.0
2024-06-01,96.0,328.0,328.0
2024-07-01,277.0,945.0,945.0
2024-08-01,243.0,829.0,829.0
2024-09-01,181.0,618.0,618.0
2024-10-01,0.0,0.0,0.0
2024-11-01,82.0,280.0,280.0
2024-12-01,108.0,368.0,368.0
