measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2016-01-01,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0
2017-01-01,4075.353,49412.0,49412.0
2017-02-01,3779.706,45827.0,45827.0
2017-03-01,3930.775,47659.0,47659.0
2017-04-01,4221.558,51185.0,51185.0
2017-05-01,4595.463,55718.0,55718.0
2017-06-01,4561.431,55306.0,55306.0
2017-07-01,4804.485,58252.0,58252.0
2017-08-01,4670.211,56624.0,56624.0
2017-09-01,4330.923,52511.0,52511.0
2017-10-01,4515.796,54752.0,54752.0
2017-11-01,4550.835,55177.0,55177.0
2017-12-01,4595.464,55718.0,55718.0
2018-01-01,3990.94,48920.0,48920.0
2018-02-01,3770.882,46223.0,46223.0
2018-03-01,4328.384,53057.0,53057.0
2018-04-01,4348.957,53309.0,53309.0
2018-05-01,4385.554,53758.0,53758.0
2018-06-01,4518.697,55390.0,55390.0
2018-07-01,4720.677,57866.0,57866.0
2018-08-01,4612.733,56543.0,56543.0
2018-09-01,4326.562,53035.0,53035.0
2018-10-01,4683.263,57407.0,57407.0
2018-11-01,4466.912,54755.0,54755.0
2018-12-01,4633.439,56797.0,56797.0
2019-01-01,4210.875,51905.0,51905.0
2019-02-01,4090.211,50417.0,50417.0
2019-03-01,3828.45,47190.0,47190.0
2019-04-01,3027.939,37323.0,37323.0
2019-05-01,4273.978,52682.0,52682.0
2019-06-01,4655.404,57383.0,57383.0
2019-07-01,4759.253,58664.0,58664.0
2019-08-01,4783.416,58962.0,58962.0
2019-09-01,4410.091,54360.0,54360.0
2019-10-01,4632.482,57101.0,57101.0
2019-11-01,4753.661,58595.0,58595.0
2019-12-01,4701.24,57948.0,57948.0
2020-01-01,4432.519,54031.0,54031.0
2020-02-01,4372.204,53295.0,53295.0
2020-03-01,4494.261,54783.0,54783.0
2020-04-01,4372.146,53295.0,53295.0
2020-05-01,4680.257,57051.0,57051.0
2020-06-01,4295.694,52363.0,52363.0
2020-07-01,4385.89,53463.0,53463.0
2020-08-01,4755.2,57964.0,57964.0
2020-09-01,4192.854,51109.0,51109.0
2020-10-01,4611.817,56217.0,56217.0
2020-11-01,4447.314,54211.0,54211.0
2020-12-01,4678.844,57033.0,57033.0
2021-01-01,4494.092,55509.0,55509.0
2021-02-01,3980.809,49170.0,49170.0
2021-03-01,4330.929,53494.0,53494.0
2021-04-01,4110.368,50770.0,50770.0
2021-05-01,4588.353,56674.0,56674.0
2021-06-01,4443.1,54880.0,54880.0
2021-07-01,4566.87,56409.0,56409.0
2021-08-01,4456.71,55048.0,55048.0
2021-09-01,4468.795,55197.0,55197.0
2021-10-01,4182.339,51659.0,51659.0
2021-11-01,3824.202,47236.0,47236.0
2021-12-01,4286.433,52945.0,52945.0
2022-01-01,3825.519,46958.0,46958.0
2022-02-01,3409.332,41850.0,41850.0
2022-03-01,3959.971,48609.0,48609.0
2022-04-01,4021.051,49359.0,49359.0
2022-05-01,4472.951,54906.0,54906.0
2022-06-01,4282.787,52572.0,52572.0
2022-07-01,4318.169,53006.0,53006.0
2022-08-01,4311.658,52926.0,52926.0
2022-09-01,4247.871,52143.0,52143.0
2022-10-01,4103.494,50371.0,50371.0
2022-11-01,4066.974,49923.0,49923.0
2022-12-01,4271.223,52430.0,52430.0
2023-01-01,4478.84,53970.0,53970.0
2023-02-01,3246.782,39124.0,39124.0
2023-03-01,3707.419,44675.0,44675.0
2023-04-01,3482.362,41963.0,41963.0
2023-05-01,4739.23,57108.0,57108.0
2023-06-01,4714.615,56812.0,56812.0
2023-07-01,4829.445,58195.0,58195.0
2023-08-01,4863.953,58611.0,58611.0
2023-09-01,4591.958,55333.0,55333.0
2023-10-01,4547.477,54797.0,54797.0
2023-11-01,4812.447,57991.0,57991.0
2023-12-01,4837.472,58292.0,58292.0
2024-01-01,3941.008,48886.0,48886.0
2024-02-01,3617.413,44873.0,44873.0
2024-03-01,4196.907,52061.0,52061.0
2024-04-01,3931.822,48773.0,48773.0
2024-05-01,4484.797,55632.0,55632.0
2024-06-01,4176.668,51810.0,51810.0
2024-07-01,4491.972,55721.0,55721.0
2024-08-01,4443.906,55125.0,55125.0
2024-09-01,4320.705,53597.0,53597.0
2024-10-01,4521.911,56093.0,56093.0
2024-11-01,4343.277,53877.0,53877.0
2024-12-01,4373.614,54253.0,54253.0
