measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,1.0,6.0,6.0,176.0,3376.0,3376.0
2003-02-01,1.0,6.0,6.0,,,
2003-03-01,12.0,139.0,139.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,,,
2003-05-01,0.0,0.0,0.0,20.0,396.0,396.0
2003-06-01,12.0,194.0,194.0,31.0,507.0,507.0
2003-08-01,160.0,3054.0,3054.0,632.0,11901.0,11901.0
2003-10-01,0.0,0.0,0.0,,,
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,,,
2004-01-01,32.896,787.0,787.0,124.433,2994.0,2994.0
2004-02-01,23.241,556.0,556.0,74.703,1797.0,1797.0
2004-03-01,8.763,210.0,210.0,23.915,575.0,575.0
2004-04-01,2.0020000000000002,48.0,48.0,29.17,702.0,702.0
2004-05-01,4.996,119.0,119.0,122.17,2939.0,2939.0
2004-06-01,19.891000000000002,476.0,476.0,125.675,3024.0,3024.0
2004-07-01,4.914000000000001,118.0,118.0,58.616,1410.0,1410.0
2004-08-01,3.188,76.0,76.0,75.568,1818.0,1818.0
2004-09-01,3.254,78.0,78.0,52.248000000000005,1257.0,1257.0
2004-10-01,2.0540000000000003,49.0,49.0,2.9810000000000003,72.0,72.0
2004-11-01,5.158,123.0,123.0,59.96,1443.0,1443.0
2004-12-01,7.642,183.0,183.0,24.562,591.0,591.0
