measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2017-01-01,0.491,17.0,17.0,0.094,3.0,3.0
2017-02-01,0.41,11.0,11.0,0.081,2.0,2.0
2017-03-01,0.625,17.0,17.0,0.088,2.0,2.0
2017-04-01,0.591,17.0,17.0,0.077,2.0,2.0
2017-05-01,0.304,11.0,11.0,0.083,2.0,2.0
2017-06-01,0.235,6.0,6.0,0.104,3.0,3.0
2017-07-01,0.222,6.0,6.0,0.132,4.0,4.0
2017-08-01,0.17,6.0,6.0,0.125,4.0,4.0
2017-09-01,0.185,6.0,6.0,0.104,3.0,3.0
2017-10-01,0.333,11.0,11.0,0.083,2.0,2.0
2017-11-01,0.386,11.0,11.0,0.075,2.0,2.0
2017-12-01,5.911,171.0,171.0,0.091,3.0,3.0
2018-01-01,11.763,121.0,121.0,0.108,1.0,1.0
2018-02-01,0.247,0.0,0.0,0.095,1.0,1.0
2018-03-01,0.246,0.0,0.0,0.106,1.0,1.0
2018-04-01,0.196,0.0,0.0,0.109,1.0,1.0
2018-05-01,0.046,0.0,0.0,0.121,1.0,1.0
2018-06-01,0.12,0.0,0.0,0.141,1.0,1.0
2018-07-01,0.11,0.0,0.0,0.2,2.0,2.0
2018-08-01,0.095,0.0,0.0,0.208,2.0,2.0
2018-09-01,0.109,0.0,0.0,0.156,1.0,1.0
2018-10-01,0.118,0.0,0.0,0.13,1.0,1.0
2018-11-01,0.124,0.0,0.0,0.112,1.0,1.0
2018-12-01,0.229,0.0,0.0,0.111,1.0,1.0
2019-01-01,16.017,160.0,160.0,0.0,0.0,0.0
2019-02-01,3.314,33.0,33.0,0.0,0.0,0.0
2019-03-01,0.055,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.027,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.044,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.029,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.014,0.0,0.0,0.0,0.0,0.0
2019-08-01,0.026,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.116,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.031,0.0,0.0,0.0,0.0,0.0
2019-11-01,0.06,0.0,0.0,0.0,0.0,0.0
2019-12-01,2.267,22.0,22.0,0.0,0.0,0.0
2020-01-01,2.885,44.0,44.0,0.167,2.0,2.0
2020-02-01,2.162,33.0,33.0,0.156,2.0,2.0
2020-03-01,1.831,28.0,28.0,0.152,2.0,2.0
2020-04-01,1.301,22.0,22.0,0.109,2.0,2.0
2020-05-01,2.751,44.0,44.0,0.127,2.0,2.0
2020-06-01,1.14,17.0,17.0,0.202,5.0,5.0
