measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2020-12-01,2335.0,3637.0,3637.0
2021-01-01,2456.522,15366.0,15366.0
2021-02-01,2064.535,12916.0,12916.0
2021-03-01,2035.503,12734.0,12734.0
2021-04-01,1731.237,10831.0,10831.0
2021-05-01,2189.475,13697.0,13697.0
2021-06-01,3111.36,19465.0,19465.0
2021-07-01,3461.759,21657.0,21657.0
2021-08-01,3766.56,23564.0,23564.0
2021-09-01,2561.629,16026.0,16026.0
2021-10-01,2534.463,15856.0,15856.0
2021-11-01,2553.643,15976.0,15976.0
2021-12-01,2530.314,15830.0,15830.0
2022-01-01,1964.84,13035.0,13035.0
2022-02-01,1805.897,11981.0,11981.0
2022-03-01,1977.862,13122.0,13122.0
2022-04-01,2165.565,14367.0,14367.0
2022-05-01,2539.357,16847.0,16847.0
2022-06-01,2660.649,17651.0,17651.0
2022-07-01,3591.29,23826.0,23826.0
2022-08-01,3577.298,23733.0,23733.0
2022-09-01,2426.928,16101.0,16101.0
2022-10-01,2281.701,15137.0,15137.0
2022-11-01,2109.67,13996.0,13996.0
2022-12-01,2251.943,14940.0,14940.0
2023-01-01,2057.864,14599.0,14599.0
2023-02-01,1855.088,13162.0,13162.0
2023-03-01,1800.297,12773.0,12773.0
2023-04-01,1590.588,11285.0,11285.0
2023-05-01,1797.861,12756.0,12756.0
2023-06-01,2391.651,16969.0,16969.0
2023-07-01,3479.633,24688.0,24688.0
2023-08-01,2737.523,19423.0,19423.0
2023-09-01,2469.575,17522.0,17522.0
2023-10-01,1936.693,13741.0,13741.0
2023-11-01,2325.429,16499.0,16499.0
2023-12-01,2225.798,15792.0,15792.0
2024-01-01,2313.0,16480.0,16480.0
2024-02-01,2068.0,14738.0,14738.0
2024-03-01,2271.0,16020.0,16020.0
2024-04-01,2289.0,16037.0,16037.0
2024-05-01,2306.0,16173.0,16173.0
2024-06-01,2220.0,15566.0,15566.0
2024-07-01,2277.0,15992.0,15992.0
2024-08-01,2382.0,16574.0,16574.0
2024-09-01,2271.0,15824.0,15824.0
2024-10-01,2353.0,16352.0,16352.0
2024-11-01,2251.0,15693.0,15693.0
2024-12-01,2346.0,16298.0,16298.0
