measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0
2012-01-01,784.306,7463.0,7463.0
2012-02-01,924.826,8801.0,8801.0
2012-03-01,1109.746,10560.0,10560.0
2012-04-01,1352.567,12871.0,12871.0
2012-05-01,1073.815,10218.0,10218.0
2012-06-01,1283.909,12218.0,12218.0
2012-07-01,1253.47,11928.0,11928.0
2012-08-01,1245.689,11854.0,11854.0
2012-09-01,1088.691,10360.0,10360.0
2012-10-01,786.137,7481.0,7481.0
2012-11-01,771.261,7339.0,7339.0
2012-12-01,483.583,4602.0,4602.0
2013-01-01,698.058,6660.0,6660.0
2013-02-01,714.858,6820.0,6820.0
2013-03-01,1091.521,10414.0,10414.0
2013-04-01,1486.203,14180.0,14180.0
2013-05-01,1334.028,12728.0,12728.0
2013-06-01,1375.176,13121.0,13121.0
2013-07-01,1325.993,12651.0,12651.0
2013-08-01,1150.2,10974.0,10974.0
2013-09-01,1261.227,12033.0,12033.0
2013-10-01,1015.312,9687.0,9687.0
2013-11-01,759.658,7248.0,7248.0
2013-12-01,530.056,5057.0,5057.0
2014-01-01,536.638,5103.0,5103.0
2014-02-01,768.795,7311.0,7311.0
2014-03-01,1079.68,10268.0,10268.0
2014-04-01,1317.29,12527.0,12527.0
2014-05-01,1262.038,12002.0,12002.0
2014-06-01,1324.879,12600.0,12600.0
2014-07-01,1369.935,13028.0,13028.0
2014-08-01,1352.387,12861.0,12861.0
2014-09-01,1126.87,10717.0,10717.0
2014-10-01,828.79,7882.0,7882.0
2014-11-01,758.835,7217.0,7217.0
2014-12-01,504.863,4801.0,4801.0
2015-01-01,715.251,6665.0,6665.0
2015-02-01,793.904,7398.0,7398.0
2015-03-01,1016.836,9476.0,9476.0
2015-04-01,1308.835,12197.0,12197.0
2015-05-01,1500.552,13984.0,13984.0
2015-06-01,1240.997,11565.0,11565.0
2015-07-01,1387.242,12928.0,12928.0
2015-08-01,1508.171,14055.0,14055.0
2015-09-01,1260.168,11744.0,11744.0
2015-10-01,1100.896,10259.0,10259.0
2015-11-01,791.2,7373.0,7373.0
2015-12-01,440.948,4109.0,4109.0
2016-01-01,864.012,7977.0,7977.0
2016-02-01,751.665,6939.0,6939.0
2016-03-01,1213.776,11206.0,11206.0
2016-04-01,1338.115,12353.0,12353.0
2016-05-01,1183.915,10930.0,10930.0
2016-06-01,1524.624,14075.0,14075.0
2016-07-01,1441.405,13307.0,13307.0
2016-08-01,1399.551,12921.0,12921.0
2016-09-01,1051.988,9712.0,9712.0
2016-10-01,1031.183,9520.0,9520.0
2016-11-01,926.18,8550.0,8550.0
2016-12-01,673.586,6219.0,6219.0
2017-01-01,483.983,4459.0,4459.0
2017-02-01,887.013,8172.0,8172.0
2017-03-01,1127.706,10390.0,10390.0
2017-04-01,1175.108,10826.0,10826.0
2017-05-01,1266.883,11672.0,11672.0
2017-06-01,1444.805,13311.0,13311.0
2017-07-01,1413.853,13026.0,13026.0
2017-08-01,1413.203,13020.0,13020.0
2017-09-01,1205.411,11105.0,11105.0
2017-10-01,765.801,7055.0,7055.0
2017-11-01,794.589,7321.0,7321.0
2017-12-01,521.645,4806.0,4806.0
2018-01-01,696.494,6341.0,6341.0
2018-02-01,647.376,5894.0,5894.0
2018-03-01,1085.947,9886.0,9886.0
2018-04-01,1080.604,9838.0,9838.0
2018-05-01,1251.182,11391.0,11391.0
2018-06-01,1389.7,12652.0,12652.0
2018-07-01,1479.099,13466.0,13466.0
2018-08-01,1285.914,11707.0,11707.0
2018-09-01,852.481,7761.0,7761.0
2018-10-01,787.127,7166.0,7166.0
2018-11-01,612.232,5574.0,5574.0
2018-12-01,582.844,5306.0,5306.0
2019-01-01,689.758,6142.0,6142.0
2019-02-01,825.491,7351.0,7351.0
2019-03-01,1163.312,10359.0,10359.0
2019-04-01,1104.823,9838.0,9838.0
2019-05-01,1207.48,10753.0,10753.0
2019-06-01,1316.188,11721.0,11721.0
2019-07-01,1474.913,13134.0,13134.0
2019-08-01,1322.843,11780.0,11780.0
2019-09-01,1133.261,10092.0,10092.0
2019-10-01,812.584,7236.0,7236.0
2019-11-01,778.701,6934.0,6934.0
2019-12-01,484.646,4316.0,4316.0
2020-01-01,653.931,5733.0,5733.0
2020-02-01,734.695,6441.0,6441.0
2020-03-01,1052.253,9225.0,9225.0
2020-04-01,1094.227,9593.0,9593.0
2020-05-01,1432.048,12555.0,12555.0
2020-06-01,1503.259,13179.0,13179.0
2020-07-01,1415.837,12413.0,12413.0
2020-08-01,1223.334,10725.0,10725.0
2020-09-01,1124.043,9854.0,9854.0
2020-10-01,811.696,7116.0,7116.0
2020-11-01,744.827,6530.0,6530.0
2020-12-01,515.85,4522.0,4522.0
2021-01-01,627.916,5553.0,5553.0
2021-02-01,373.93,3307.0,3307.0
2021-03-01,1226.071,10843.0,10843.0
2021-04-01,1209.023,10693.0,10693.0
2021-05-01,1367.574,12095.0,12095.0
2021-06-01,1361.891,12045.0,12045.0
2021-07-01,1308.473,11572.0,11572.0
2021-08-01,1144.523,10122.0,10122.0
2021-09-01,1033.992,9145.0,9145.0
2021-10-01,828.557,7328.0,7328.0
2021-11-01,716.321,6335.0,6335.0
2021-12-01,642.729,5684.0,5684.0
2022-01-01,623.832,2129.0,2129.0
2022-02-01,761.545,2598.0,2598.0
2022-03-01,1020.034,3480.0,3480.0
2022-04-01,1207.159,4119.0,4119.0
2022-05-01,1238.451,4226.0,4226.0
2022-06-01,1283.414,4379.0,4379.0
2022-07-01,1305.676,4455.0,4455.0
2022-08-01,1338.034,4565.0,4565.0
2022-09-01,1119.115,3818.0,3818.0
2022-10-01,927.098,3163.0,3163.0
2022-11-01,737.088,2515.0,2515.0
2022-12-01,558.554,1906.0,1906.0
2023-01-01,467.0,1593.0,1593.0
2023-02-01,786.0,2682.0,2682.0
2023-03-01,1062.0,3624.0,3624.0
2023-04-01,1164.0,3972.0,3972.0
2023-05-01,1435.0,4896.0,4896.0
2023-06-01,1108.0,3780.0,3780.0
2023-07-01,1196.0,4081.0,4081.0
2023-08-01,1141.0,3893.0,3893.0
2023-09-01,974.0,3323.0,3323.0
2023-10-01,903.0,3081.0,3081.0
2023-11-01,797.0,2719.0,2719.0
2023-12-01,457.0,1559.0,1559.0
2024-01-01,349.0,1191.0,1191.0
2024-02-01,853.0,2910.0,2910.0
2024-03-01,1024.0,3494.0,3494.0
2024-04-01,1041.0,3552.0,3552.0
2024-05-01,1070.0,3651.0,3651.0
2024-06-01,1263.0,4309.0,4309.0
2024-07-01,1180.0,4026.0,4026.0
2024-08-01,1034.0,3528.0,3528.0
2024-09-01,1752.0,5978.0,5978.0
2024-10-01,1959.0,6684.0,6684.0
2024-11-01,1171.0,3995.0,3995.0
2024-12-01,893.0,3047.0,3047.0
