measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,4.175,44.0,44.0,6.932,74.0,74.0
2003-02-01,3.721,39.0,39.0,6.178,66.0,66.0
2003-03-01,3.7190000000000003,39.0,39.0,6.174,66.0,66.0
2003-04-01,3.9290000000000003,41.0,41.0,6.523000000000001,69.0,69.0
2003-05-01,4.282,45.0,45.0,7.11,76.0,76.0
2003-06-01,4.789000000000001,50.0,50.0,7.9510000000000005,85.0,85.0
2003-07-01,6.244000000000001,66.0,66.0,10.367,110.0,110.0
2003-08-01,6.3260000000000005,66.0,66.0,10.504000000000001,112.0,112.0
2003-09-01,4.208,44.0,44.0,6.986000000000001,74.0,74.0
2003-10-01,4.03,42.0,42.0,6.691000000000001,71.0,71.0
2003-11-01,3.311,35.0,35.0,5.497,58.0,58.0
2003-12-01,4.268,45.0,45.0,7.087000000000001,75.0,75.0
2004-01-01,0.0,0.0,0.0,0.41700000000000004,9.0,9.0
2004-02-01,1.03,19.0,19.0,0.41700000000000004,9.0,9.0
2004-03-01,1.03,19.0,19.0,0.41700000000000004,9.0,9.0
2004-04-01,0.0,0.0,0.0,0.41700000000000004,9.0,9.0
2004-05-01,1.236,23.0,23.0,0.41700000000000004,9.0,9.0
2004-06-01,0.8240000000000001,16.0,16.0,0.41700000000000004,9.0,9.0
2004-07-01,82.561,1557.0,1557.0,0.41700000000000004,9.0,9.0
2004-08-01,1.03,19.0,19.0,0.41700000000000004,9.0,9.0
2004-09-01,4.7,89.0,89.0,0.41700000000000004,9.0,9.0
2004-10-01,2.471,47.0,47.0,0.41700000000000004,9.0,9.0
2004-11-01,1.4420000000000002,27.0,27.0,0.41700000000000004,9.0,9.0
2004-12-01,2.677,51.0,51.0,0.41700000000000004,9.0,9.0
2005-01-01,4.884,61.19,61.19,1.92,23.64,23.64
2005-02-01,2.479,31.05,31.05,1.594,19.63,19.63
2005-03-01,3.0,37.58,37.58,1.9740000000000002,24.31,24.31
2005-04-01,3.1260000000000003,39.16,39.16,1.945,23.95,23.95
2005-05-01,3.684,46.15,46.15,2.293,28.23,28.23
2005-06-01,3.335,41.78,41.78,2.894,35.63,35.63
2005-07-01,5.34,66.9,66.9,3.6270000000000002,44.65,44.65
2005-08-01,5.91,74.04,74.04,3.757,46.26,46.26
2005-09-01,5.869000000000001,73.53,73.53,2.859,35.2,35.2
2005-10-01,3.5020000000000002,43.87,43.87,2.2840000000000003,28.12,28.12
2005-11-01,2.791,34.97,34.97,1.949,23.99,23.99
2005-12-01,6.08,76.18,76.18,1.9020000000000001,23.41,23.41
2006-01-01,6.978000000000001,72.0,72.0,25.431,264.0,264.0
2006-02-01,6.905,71.0,71.0,30.171000000000003,313.0,313.0
2006-03-01,6.054,63.0,63.0,34.413000000000004,357.0,357.0
2006-04-01,7.987,82.0,82.0,38.492000000000004,400.0,400.0
2006-05-01,7.218,75.0,75.0,44.583000000000006,463.0,463.0
2006-06-01,8.633000000000001,89.0,89.0,56.811,590.0,590.0
2006-07-01,8.374,86.0,86.0,71.424,741.0,741.0
2006-08-01,9.012,93.0,93.0,72.325,751.0,751.0
2006-09-01,6.402,66.0,66.0,49.21,511.0,511.0
2006-10-01,8.241,85.0,85.0,44.555,462.0,462.0
2006-11-01,7.1930000000000005,74.0,74.0,33.089,343.0,343.0
2006-12-01,8.002,83.0,83.0,34.495,358.0,358.0
2007-01-01,1.8090000000000002,17.0,17.0,12.141,133.0,133.0
2007-02-01,1.616,17.0,17.0,11.239,122.0,122.0
2007-03-01,16.484,180.0,180.0,9.528,104.0,104.0
2007-04-01,5.891,64.0,64.0,13.102,143.0,143.0
2007-05-01,0.546,6.0,6.0,13.258000000000001,145.0,145.0
2007-06-01,1.185,12.0,12.0,14.872,162.0,162.0
2007-07-01,0.23800000000000002,0.0,0.0,18.345,200.0,200.0
2007-08-01,0.528,6.0,6.0,24.767,270.0,270.0
2007-09-01,0.35200000000000004,6.0,6.0,16.276,177.0,177.0
2007-10-01,1.139,12.0,12.0,15.375,167.0,167.0
2007-11-01,1.687,17.0,17.0,9.421000000000001,103.0,103.0
2007-12-01,0.41300000000000003,6.0,6.0,11.79,129.0,129.0
2008-01-01,0.7130000000000001,17.0,17.0,15.041,400.0,400.0
2008-02-01,4.598,122.0,122.0,11.208,298.0,298.0
2008-03-01,4.339,116.0,116.0,10.888,290.0,290.0
2008-04-01,3.097,81.0,81.0,12.128,322.0,322.0
2008-05-01,3.6870000000000003,99.0,99.0,11.734,312.0,312.0
2008-06-01,0.24400000000000002,6.0,6.0,18.169,482.0,482.0
2008-07-01,1.57,41.0,41.0,20.739,551.0,551.0
2008-08-01,0.774,23.0,23.0,21.293,566.0,566.0
2008-09-01,3.2680000000000002,87.0,87.0,14.446000000000002,384.0,384.0
2008-10-01,0.503,12.0,12.0,14.734,392.0,392.0
2008-11-01,1.9160000000000001,52.0,52.0,11.412,303.0,303.0
2008-12-01,0.394,12.0,12.0,15.105,401.0,401.0
2009-01-01,6.917000000000001,52.0,52.0,0.397,2.0,2.0
2009-02-01,2.463,17.0,17.0,0.36200000000000004,2.0,2.0
2009-03-01,0.391,0.0,0.0,0.403,3.0,3.0
2009-04-01,0.761,6.0,6.0,0.315,2.0,2.0
2009-05-01,2.833,17.0,17.0,0.36100000000000004,2.0,2.0
2009-06-01,2.255,17.0,17.0,0.524,4.0,4.0
2009-07-01,1.454,12.0,12.0,0.57,4.0,4.0
2009-08-01,1.522,12.0,12.0,0.5680000000000001,4.0,4.0
2009-09-01,1.5030000000000001,12.0,12.0,0.42200000000000004,3.0,3.0
2009-10-01,0.24600000000000002,0.0,0.0,0.248,2.0,2.0
2009-11-01,4.303,29.0,29.0,0.24,2.0,2.0
2009-12-01,2.5660000000000003,17.0,17.0,0.376,3.0,3.0
2010-01-01,4.232,23.0,23.0,27.952,153.0,153.0
2010-02-01,7.603000000000001,41.0,41.0,22.497,123.0,123.0
2010-03-01,0.21300000000000002,0.0,0.0,16.722,92.0,92.0
2010-04-01,0.924,6.0,6.0,19.990000000000002,109.0,109.0
2010-05-01,11.986,64.0,64.0,25.344,139.0,139.0
2010-06-01,0.7110000000000001,6.0,6.0,38.373000000000005,210.0,210.0
2010-07-01,2.422,12.0,12.0,43.247,237.0,237.0
2010-08-01,2.789,17.0,17.0,48.201,263.0,263.0
2010-09-01,2.8080000000000003,17.0,17.0,32.688,179.0,179.0
2010-10-01,13.937000000000001,75.0,75.0,21.956,120.0,120.0
2010-11-01,3.5050000000000003,17.0,17.0,17.206,94.0,94.0
2010-12-01,12.49,70.0,70.0,25.204,138.0,138.0
2011-01-01,16.936,180.0,180.0,55.597,606.0,606.0
2011-02-01,9.401,104.0,104.0,45.172,493.0,493.0
2011-03-01,15.075,162.0,162.0,38.026,415.0,415.0
2011-04-01,17.511,191.0,191.0,45.331,495.0,495.0
2011-05-01,5.736,64.0,64.0,50.978,557.0,557.0
2011-06-01,5.922,64.0,64.0,89.066,973.0,973.0
2011-07-01,12.672,139.0,139.0,125.02,1365.0,1365.0
2011-08-01,12.755,139.0,139.0,118.134,1290.0,1290.0
2011-09-01,14.764,162.0,162.0,66.213,723.0,723.0
2011-10-01,15.508,168.0,168.0,46.506,508.0,508.0
2011-11-01,7.8,87.0,87.0,37.879,413.0,413.0
2011-12-01,20.002,220.0,220.0,48.996,535.0,535.0
2012-01-01,1.855,22.0,22.0,5.825,66.0,66.0
2012-02-01,3.189,39.0,39.0,5.837,67.0,67.0
2012-03-01,0.38,6.0,6.0,6.298,72.0,72.0
2012-04-01,4.204,50.0,50.0,8.557,99.0,99.0
2012-05-01,7.685,88.0,88.0,8.811,102.0,102.0
2012-06-01,3.014,33.0,33.0,9.93,114.0,114.0
2012-07-01,1.33,17.0,17.0,12.365,143.0,143.0
2012-08-01,0.037,0.0,0.0,10.7,123.0,123.0
2012-09-01,1.862,22.0,22.0,7.549,87.0,87.0
2012-10-01,0.921,11.0,11.0,4.711,55.0,55.0
2012-11-01,3.035,33.0,33.0,4.126,47.0,47.0
2012-12-01,1.614,17.0,17.0,4.165,48.0,48.0
2013-01-01,3.763,55.0,55.0,4.873,67.0,67.0
2013-02-01,1.292,17.0,17.0,3.886,53.0,53.0
2013-03-01,0.613,11.0,11.0,5.034,68.0,68.0
2013-04-01,18.141,248.0,248.0,4.335,59.0,59.0
