measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,490.75,5809.0,5809.0
2003-02-01,434.58,5144.0,5144.0
2003-03-01,458.39300000000003,5426.0,5426.0
2003-04-01,400.404,4740.0,4740.0
2003-05-01,469.84900000000005,5562.0,5562.0
2003-06-01,501.038,5931.0,5931.0
2003-07-01,635.8530000000001,7526.0,7526.0
2003-08-01,632.472,7486.0,7486.0
2003-09-01,584.1360000000001,6914.0,6914.0
2003-10-01,509.11400000000003,6026.0,6026.0
2003-11-01,440.434,5213.0,5213.0
2003-12-01,461.195,5459.0,5459.0
2004-01-01,0.0,4744.0,4744.0
2004-02-01,0.0,2411.0,2411.0
2004-03-01,0.0,1848.0,1848.0
2004-04-01,0.0,2086.0,2086.0
2004-05-01,0.0,3912.0,3912.0
2004-06-01,0.0,4498.0,4498.0
2004-07-01,0.0,4198.0,4198.0
2004-08-01,0.0,3614.0,3614.0
2004-09-01,0.0,4396.0,4396.0
2004-10-01,0.0,2266.0,2266.0
2004-11-01,0.0,2381.0,2381.0
2004-12-01,0.0,4756.0,4756.0
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,0.0,0.0,0.0
2005-04-01,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0
2005-07-01,0.0,0.0,0.0
2005-08-01,0.0,0.0,0.0
2005-09-01,0.0,0.0,0.0
2005-10-01,0.0,0.0,0.0
2005-11-01,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0
