measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2002-01-01,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0
2002-03-01,87.0,1011.0,1011.0
2002-04-01,37.0,423.0,423.0
2002-05-01,320.0,3728.0,3728.0
2002-06-01,99.0,1172.0,1172.0
2002-07-01,71.0,829.0,829.0
2002-08-01,156.0,1817.0,1817.0
2002-09-01,2.0,24.0,24.0
2002-10-01,6.0,71.0,71.0
2002-11-01,19.0,229.0,229.0
2002-12-01,40.0,465.0,465.0
2003-01-01,65.599,754.0,754.0
2003-02-01,54.917,631.0,631.0
2003-03-01,61.523,707.0,707.0
2003-04-01,54.07,622.0,622.0
2003-05-01,53.402,614.0,614.0
2003-06-01,60.091,691.0,691.0
2003-07-01,65.408,752.0,752.0
2003-08-01,67.94200000000001,781.0,781.0
2003-09-01,59.164,680.0,680.0
2003-10-01,62.613,720.0,720.0
2003-11-01,52.911,608.0,608.0
2003-12-01,59.359,682.0,682.0
2004-01-01,6.0,71.0,71.0
2004-02-01,4.0,53.0,53.0
2004-03-01,29.0,341.0,341.0
2004-04-01,77.0,906.0,906.0
2004-05-01,118.0,1376.0,1376.0
2004-06-01,53.0,617.0,617.0
2004-07-01,83.0,976.0,976.0
2004-08-01,296.0,3446.0,3446.0
2004-09-01,30.0,353.0,353.0
2004-10-01,99.0,1158.0,1158.0
2004-11-01,3.0,41.0,41.0
2004-12-01,3.0,30.0,30.0
2005-01-01,38.0,446.88,446.88
2005-02-01,2.0,23.52,23.52
2005-03-01,9.0,105.84,105.84
2005-04-01,54.0,629.16,629.16
2005-05-01,96.0,1117.2,1117.2
2005-06-01,210.0,2451.96,2451.96
2005-07-01,35.0,411.6,411.6
2005-08-01,170.0,1981.56,1981.56
2005-09-01,109.0,1270.08,1270.08
2005-10-01,60.0,699.72,699.72
2005-11-01,17.0,199.92,199.92
2005-12-01,13.0,152.88,152.88
2006-01-01,0.0,0.0,0.0
2006-02-01,11.0,135.0,135.0
2006-03-01,105.0,1223.0,1223.0
2006-04-01,143.0,1670.0,1670.0
2006-05-01,44.0,512.0,512.0
2006-06-01,177.0,2070.0,2070.0
2006-07-01,58.0,682.0,682.0
2006-08-01,146.0,1705.0,1705.0
2006-09-01,47.0,547.0,547.0
2006-10-01,3.0,35.0,35.0
2006-11-01,49.0,576.0,576.0
2006-12-01,1.0,6.0,6.0
2007-01-01,3.0,29.0,29.0
2007-02-01,320.0,3728.0,3728.0
2007-03-01,140.0,1635.0,1635.0
2007-04-01,69.0,800.0,800.0
2007-05-01,39.0,459.0,459.0
2007-06-01,94.0,1100.0,1100.0
2007-07-01,77.0,894.0,894.0
2007-08-01,153.0,1788.0,1788.0
2007-09-01,35.0,412.0,412.0
2007-10-01,43.0,506.0,506.0
2007-11-01,3.0,35.0,35.0
2007-12-01,3.0,35.0,35.0
2008-01-01,47.0,159.0,159.0
2008-02-01,2.0,29.0,29.0
2008-03-01,20.0,306.0,306.0
2008-04-01,62.0,935.0,935.0
2008-05-01,91.0,1364.0,1364.0
2008-06-01,278.0,4169.0,4169.0
2008-07-01,109.0,1641.0,1641.0
2008-08-01,62.0,929.0,929.0
2008-09-01,56.0,841.0,841.0
2008-10-01,5.0,76.0,76.0
2008-11-01,8.0,123.0,123.0
2008-12-01,60.0,900.0,900.0
2009-01-01,1.0,6.0,6.0
2009-02-01,17.0,259.0,259.0
2009-03-01,31.0,470.0,470.0
2009-04-01,57.0,853.0,853.0
2009-05-01,138.0,2070.0,2070.0
2009-06-01,220.0,3305.0,3305.0
2009-07-01,67.0,1011.0,1011.0
2009-08-01,164.0,2452.0,2452.0
2009-09-01,3.0,41.0,41.0
2009-10-01,19.0,288.0,288.0
2009-11-01,0.0,0.0,0.0
2009-12-01,2.0,24.0,24.0
2010-01-01,11.0,165.0,165.0
2010-02-01,0.0,0.0,0.0
2010-03-01,22.0,329.0,329.0
2010-04-01,163.0,2446.0,2446.0
2010-05-01,156.0,2334.0,2334.0
2010-06-01,284.0,4263.0,4263.0
2010-07-01,62.0,929.0,929.0
2010-08-01,136.0,2034.0,2034.0
2010-09-01,128.0,1923.0,1923.0
2010-10-01,41.0,612.0,612.0
2010-11-01,17.0,247.0,247.0
2010-12-01,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0
2011-02-01,16.0,241.0,241.0
2011-03-01,0.0,0.0,0.0
