measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,7477.0,76571.96,76571.96
2003-02-01,6644.0,68041.2,68041.2
2003-03-01,7016.0,71850.86,71850.86
2003-04-01,6840.0,70048.44,70048.44
2003-05-01,7856.0,80453.3,80453.3
2003-06-01,5569.0,57032.13,57032.13
2003-07-01,3749.0,38393.51,38393.51
2003-08-01,3140.0,32156.74,32156.74
2003-09-01,2862.0,29309.74,29309.74
2003-10-01,2979.0,30507.94,30507.94
2003-11-01,2939.0,30098.3,30098.3
2003-12-01,4809.0,49248.97,49248.97
2004-01-01,4667.813,46780.82,46780.82
2004-02-01,4226.209,42355.07,42355.07
2004-03-01,4751.858,47623.12,47623.12
2004-04-01,3967.8320000000003,39765.61,39765.61
2004-05-01,4553.901,45639.2,45639.2
2004-06-01,4565.198,45752.41,45752.41
2004-07-01,3413.51,34210.2,34210.2
2004-08-01,2888.2870000000003,28946.41,28946.41
2004-09-01,3510.9390000000003,35186.63,35186.63
2004-10-01,3565.594,35734.38,35734.38
2004-11-01,3860.362,38688.55,38688.55
2004-12-01,4902.497,49132.82,49132.82
2005-01-01,3492.148,34917.98,34917.98
2005-02-01,3199.7290000000003,31994.09,31994.09
2005-03-01,3334.1980000000003,33338.64,33338.64
2005-04-01,3331.7920000000004,33314.59,33314.59
2005-05-01,4699.205,46987.35,46987.35
2005-06-01,4381.438,43810.0,43810.0
2005-07-01,4072.858,40724.51,40724.51
2005-08-01,3379.905,33795.67,33795.67
2005-09-01,2678.808,26785.4,26785.4
2005-10-01,2890.963,28906.74,28906.74
2005-11-01,3115.359,31150.48,31150.48
2005-12-01,3487.598,34872.49,34872.49
2006-01-01,5606.593,55612.0,55612.0
2006-02-01,4918.886,48790.0,48790.0
2006-03-01,5286.763,52439.0,52439.0
2006-04-01,6382.462,63308.0,63308.0
2006-05-01,6887.528,68317.0,68317.0
2006-06-01,7113.836,70562.0,70562.0
2006-07-01,5812.898,57658.0,57658.0
2006-08-01,4766.3150000000005,47277.0,47277.0
2006-09-01,3494.18,34659.0,34659.0
2006-10-01,3304.6,32778.0,32778.0
2006-11-01,3834.42,38034.0,38034.0
2006-12-01,4159.519,41258.0,41258.0
2007-01-01,4627.189,45735.0,45735.0
